“Gene”,”P_Sp14.CEL","P_Sp20.CEL","P_Sp25.CEL","P_Sp26.CEL","P_Sp29.CEL","P_Sp31.CEL","P_Sp33.CEL","countP"
"MRPS7",28.0489973,26.41033482,27.75257283,38.97479772,30.34762853,36.43502971,25.39435334,3
"ATXN1",10.36167495,11.05748996,13.02249418,10.23640296,12.05933941,10.23841281,9.071228323,10
"KDM3A",83.75863385,18.88984184,64.37031711,15.06757018,18.12639881,9.590331545,22.57918217,5
"TOM1L1",10.76017394,9.18722424,6.918274958,6.787604242,7.970962629,8.051094786,7.426038912,3
"DOCK7",28.19866121,25.14976263,78.92165246,17.4664449,21.1820861,15.486419,31.19457477,7
"TP63",18.2762372,18.17130236,13.90283295,21.22361914,18.71574039,26.026556,16.16278384,9
"CCDC6",146.8150881,55.14333614,246.9423578,24.69906537,62.31998691,41.0378022,135.6596448,9
"HOXA3",97.52972911,45.07478325,57.12995667,22.12891147,39.23506032,37.21942071,42.16707798,10
"KCNE3",58.4150769,43.79470913,41.76394195,51.6457674,50.73869799,44.18686446,37.29691617,3
"PPP1CB",90.1598556,25.46830858,80.9155717,18.45113137,24.83983105,16.58756789,27.17727286,3
"ARAF",7.830833778,5.997388247,9.806908774,5.696981835,5.825492654,5.057451568,5.04997571,3
"ROCK1",87.02446227,86.06594531,63.4310436,23.30486129,62.95658018,42.71384999,45.39604908,10
"TMSB4X",2031.480885,1865.81507,3782.21507,188.9382807,876.1289067,639.8068642,1008.401528,10
"BBS2",134.8210249,66.56762813,114.6105448,13.87247872,25.05843951,21.21656285,65.45190256,8
"CD55",73.45120532,28.04629814,74.08831128,13.43633793,20.45847477,21.91487939,34.7134903,5
"TRIM38",57.6150769,79.44632408,59.41988012,106.6938435,92.31220542,73.50353692,59.54199779,7
"DLAT",106.1857938,29.39625028,77.78879307,15.86521827,12.80056259,15.75738148,51.6806415,9
"ACOT7",364.025437,156.9372655,338.3562302,65.70946474,62.76923852,36.26841304,237.6167891,10
"DVL1",185.3360302,115.530507,188.3842775,159.2050627,149.1113416,133.3413766,198.1232762,7
"NMT1",119.7150701,32.87398829,86.14621628,25.8328847,39.14644321,34.62956609,50.61403208,5
"PFDN5",61.94703484,37.16937874,63.91165733,16.56260234,22.15115753,18.77544956,21.74216431,5
"THUMPD1",277.5870813,134.2740086,185.9150701,40.31845502,68.80501276,78.14940796,118.9992907,8
"RASD1",390.459782,455.785206,586.0678909,271.0901379,393.5753841,108.6431304,629.6226233,7
"NCOA3",61.21947044,70.1699098,92.15243059,56.11960278,51.115182,44.37202285,70.42085286,10
"CCDC90B",42.55998313,27.83161083,28.69507319,70.75079244,51.45819538,78.49486311,49.12098528,8
"DNTTIP2",174.7638343,170.7877803,336.4678453,70.23560147,72.52566808,108.8433292,142.5686602,10
"CLIC4",107.2213869,171.4425519,392.0688798,21.71227603,95.18122506,60.55665934,116.0081405,10
"LASP1",203.8960891,206.9335106,268.7585852,176.0333266,158.7963163,162.2376644,191.0454899,10
"COX5B",155.060469,62.13523922,107.9112389,28.66360935,31.94796064,26.10592583,68.66388765,8
"ID2",42.74602589,19.9043249,27.40171148,19.47637887,25.41634717,22.66148286,20.83503892,4
"BAZ2B",234.0998014,257.7518807,236.0498128,35.04839468,142.9455941,133.5806713,153.7982269,9
"SAR1A",372.3276285,205.5339079,213.0184697,44.23363513,99.23373594,76.61914259,183.4531122,10
"NANS",138.348487,40.16229168,48.48723978,26.09084718,26.09084718,25.89720725,72.76420367,8
"UBE3A",109.922193,39.42972943,101.7959398,13.68945611,30.34426812,17.25399565,38.71132055,8
"RPS19",36.52382109,32.59253464,31.40259503,40.09355265,35.36927704,35.51660213,28.36473008,8
"EEF2",327.4788969,162.7151112,651.0150701,72.93297975,107.079148,69.71507017,127.3725003,9
"KBTBD2",270.6288819,178.8342358,406.334996,100.8863116,147.0150701,82.60144325,182.7955968,10
"ARNT2",133.4150701,91.17534202,135.5150701,41.14285728,81.65192931,44.3899943,88.0161751,5
"NCOR2",265.6172475,163.976037,386.7135967,72.65396231,136.615331,100.7214603,185.8790301,10
"UBE2H",126.8463221,97.05173223,178.4456612,58.13811281,54.54078368,45.21025951,83.00732734,6
"TGIF1",9.788766928,7.952974629,18.63415121,11.6304172,12.89138483,13.31994067,9.082095247,6
"MAP4K3",57.0323285,16.28376193,32.39998828,3.720306234,7.722211325,6.45000022,15.17953972,8
"NUP133",148.5103984,85.96521652,80.73981736,27.1442773,38.32056566,44.97553555,61.86882691,9
"ECT2",60.52487988,14.21960836,76.19961666,6.073020209,7.160897103,6.345014921,24.41506386,7
"ZBTB18",363.4440976,279.3757032,478.2846198,86.77627894,147.118488,92.62514145,290.108272,10
"FBXO3",161.2193966,68.75932053,162.3372377,7.598470655,15.78657451,14.51114008,80.59665017,9
"RAD18",23.04745605,13.95072985,17.05608445,16.77428504,15.57064551,17.43120435,16.92340163,10
"USP13",54.84626498,34.91294642,35.53789806,37.71356283,39.41850159,32.40426128,34.98738502,7
"MRFAP1",2790.140255,1310.51507,1523.343144,71.53879639,567.2104845,212.5150701,1350.153746,10
"RING1",146.973624,111.2066572,136.6061813,113.4519355,101.7409364,84.28467018,107.3182832,7
"RCN2",267.6725556,163.8150701,337.6622156,13.89703089,57.35484086,18.64654355,94.59844654,8
"CNOT2",228.2761423,124.5150701,191.7970215,19.88037489,107.3959889,64.18963949,106.214811,10
"SUMO3",1000.522546,638.0329948,981.2712835,45.51082123,200.0311822,109.7857387,655.4021643,10
"COPS2",212.9881071,44.06371004,184.1990414,11.68966053,39.61726501,41.04873305,69.11507017,10
"ERC2",89.68087456,43.89661797,49.17366563,12.94469203,21.29196149,9.704206071,59.67155808,7
"GNAQ",216.4318821,103.8840154,230.1441192,12.58389434,70.61507014,55.06700204,119.5999918,8
"SS18",9.423839674,9.954274265,6.388061236,10.23604079,7.61458394,7.413429001,7.803220112,7
"KLHL13",196.3442199,63.61507075,65.46030964,20.77999301,24.95981958,34.12879116,66.26105074,3
"SH3GLB2",92.95929695,90.01528282,68.30964065,114.5961103,104.1852365,91.29196912,91.61507012,7
"DHX15",409.3048937,231.2732096,346.9235885,33.52938423,127.3922567,80.04294796,271.6982918,9
"TNRC6A",92.51507012,28.23180878,105.7828924,6.495865135,11.95945362,20.07013346,47.1154574,8
"F5",15.75620306,12.7438488,16.01767105,29.67522261,21.55639323,26.45336401,16.70802599,4
"C15orf57",38.71977723,44.60133615,33.95320009,60.23329396,48.16839367,57.37664621,39.17602256,9
"PPM1L",244.6083507,38.50324701,151.664845,5.361563394,10.60840772,8.923551643,104.329708,8
"ZNF230",36.22983987,5.160643726,7.491077759,6.092936537,5.060773868,5.742124294,5.799636485,7
"ZNF12",114.2968308,32.87338728,49.11528101,13.16822291,21.07532428,10.72554966,25.27509021,6
"PPP3R1",68.91507017,36.87101183,48.58182578,36.35730292,33.05546177,31.16093259,39.31850159,9
"ARGLU1",558.2061602,209.1921931,282.2433806,39.31850159,160.651161,88.32475443,200.5148596,8
"TFAP2A",16.76443144,15.34068656,11.44325321,20.37727379,18.64182539,25.55490158,15.53643047,3
"VDR",17.31518792,29.26053571,39.5549873,37.65239529,30.69405686,20.67424075,25.68900562,3
"PDCD6IP",101.0150701,70.08247137,170.3201134,26.1721462,48.67025539,28.34292502,87.88788722,8
"THADA",55.70916502,14.97712892,46.10988057,16.5174314,23.50989841,17.16689548,35.37344697,6
"VMA21",241.9708194,108.9829538,299.6295652,33.65192991,81.42302333,54.85302205,123.7526303,6
"CDS1",690.3260174,278.498435,571.994841,39.65849723,106.59001,52.98632953,220.57801,8
"RORB",13.43675662,18.22118125,9.056084203,28.72864371,23.27137075,23.18435519,12.32081329,4
"MED19",157.8230211,92.03113345,134.897295,60.08888521,62.26891931,67.97190306,109.1076722,4
"MRC2",93.47453391,90.46809578,67.88980461,111.1275289,107.54652,121.4090887,79.1888245,7
"AHCY",91.81038597,52.41203994,98.19795339,34.86613902,35.85526667,24.560651,41.0810747,4
"KCNAB1",33.79462237,25.20631107,34.67362858,19.33775232,12.2793405,16.92340163,20.215251,5
"BHLHE40",84.95920422,120.2272483,188.1461643,30.33957265,74.63008924,38.34933942,39.97685056,4
"OTUD4",5.156540025,4.204627441,4.749755507,6.304176921,4.701711894,4.701711894,4.779990094,3
"FUNDC1",290.4685305,107.2450356,225.6942516,4.176520086,27.30013547,4.986527011,164.4736437,8
"SNAP23",54.85843703,37.47729486,55.81508436,10.01249147,32.2027827,25.70538773,26.08958864,10
"PSMD4",129.3334992,70.53399739,132.1017445,42.57123335,39.71719223,40.06773499,52.19111249,3
"GTF2A1",94.11507012,29.38848367,65.98378324,4.377734191,22.97178265,13.71071902,34.01148459,9
"RUNX1T1",170.1346054,70.60679914,159.2102591,35.50116404,44.31624473,64.81506864,75.49445045,10
"GRIA3",390.3853136,245.2176432,478.3319158,63.31745591,195.441177,109.4925914,446.3941951,9
"MT2A",607.5017897,487.1522626,858.4647849,232.10048,467.1374786,356.1150701,391.6174214,10
"AKR7A2",285.6471293,114.683152,224.0599443,50.14918088,117.8111047,142.0486862,295.7358558,10
"CNOT6",119.5681063,121.5177936,126.9150701,37.34160513,67.23091681,27.18384026,44.6650912,8
"NCOA2",96.29081947,54.23533302,197.6997608,6.418333582,26.56210683,15.98124472,75.81507013,10
"DDOST",152.3150701,47.29907836,128.9993156,78.00019179,65.8443255,55.45655071,75.8791593,10
"PDGFA",163.3123138,104.2245829,111.2470444,73.00744687,92.95323707,106.3150701,131.8784742,9
"BTF3",103.982848,73.0406959,103.5882638,16.38454045,34.61273215,17.99713485,34.13307085,8
"EIF4E2",50.00552264,19.79295294,50.41518215,17.26962594,18.78596853,18.90646713,16.54550832,3
"LYN",11.07037644,7.299718346,11.91796969,4.258113718,8.809897297,8.975065915,5.876740865,7
"CTBP2",175.7675115,131.6149433,110.2761217,19.24479668,54.64831291,43.23794142,48.0022932,10
"HOXA5",287.3614079,176.6150701,165.2152753,77.67857407,66.80329177,61.23090725,154.1175597,9
"ANXA7",539.160385,299.3595268,720.4180887,27.47188253,174.7307106,114.456116,392.8306009,10
"PPP1R12B",76.2227926,37.36718427,99.46030005,24.49260785,32.27472075,47.17590829,60.88040265,9
"SEPT9",1260.520846,796.740237,1484.971578,520.9577259,727.9308761,692.2585475,1329.023581,10
"SCRN1",230.9564181,159.0446285,273.8402492,54.8415481,79.41395289,68.3827603,99.06196268,8
"GABPA",21.15687711,18.25805179,21.05645293,18.57989519,19.48003776,16.83676408,17.79500801,9
"RNF168",181.5217775,76.81507012,149.9178693,7.994456525,19.30722623,12.51413634,70.29798288,8
"NCDN",159.3946853,80.32691854,88.292898,40.31845502,56.56032102,43.89926832,77.41507012,4
"IL17RD",54.05022887,38.0600617,40.13677183,41.41712825,47.40737249,43.47569332,24.60279838,7
"YY1",151.5609085,159.6621102,356.4762307,35.67568757,40.50694145,56.73105907,151.4441369,6
"PRPF3",23.10792105,11.74008039,21.32468732,8.899277443,11.44348374,8.988346704,11.25051528,3
"RAPGEF2",111.2684523,57.05322876,83.85969699,71.44239204,99.89544962,30.52374066,31.92972391,8
"GGH",363.8375584,74.89777657,142.4018006,13.69085405,22.78538879,30.31734656,175.7150701,8
"UBE2D2",184.6682671,57.63980729,160.0947135,12.87713828,26.03197807,16.6466181,79.91964218,10
"EIF2S3",130.6150701,65.14043672,90.75465453,32.18525639,41.23691422,34.80094405,63.28425976,10
"TMEM11",55.5801588,34.65352207,44.32447281,34.02256644,33.78551066,29.29861471,34.99762419,5
"LRCH2",19.67062111,15.65918216,20.11603562,6.770122767,8.728119457,8.078061415,12.05120415,6
"DENND4A",41.66666678,7.731008221,12.74235988,6.205844614,6.64883276,5.941645832,14.44423037,5
"LRRC14",45.30648351,29.54173198,46.15941795,57.7150769,51.19270105,50.93914096,37.65668906,3
"NEB",21.31005492,23.86284601,17.32292669,24.13961257,27.9083385,21.92205771,21.02723243,3
"DYNC1I2",288.2212237,169.5709837,300.6871219,25.41207192,107.5349,73.37662737,164.2124411,10
"MTHFD1",61.01507154,30.62173942,51.19697528,37.02074284,31.15349655,33.81590976,34.42878418,4
"ZRANB2",113.59491,59.10449624,204.9521161,44.70400803,59.16874132,80.8542662,117.0965016,9
"PREP",15.15961555,9.938544708,19.44821067,11.18431805,9.463252218,8.202036201,11.95910171,7
"KAT2B",103.8311503,106.7581598,136.0059565,17.79809368,101.131596,31.87207076,62.80025793,10
"PSMD12",167.0027357,71.57002117,184.2150701,6.009404586,22.54419004,10.71977569,98.07658265,10
"MRI1",101.2673835,100.7723012,80.72106913,28.01745228,67.27564659,52.85720655,97.52400503,9
"TRIM3",58.51764413,44.4554912,59.93627033,80.21507012,51.32516973,53.60836178,48.58462811,8
"GABBR2",695.2150701,212.263937,301.815157,18.39834286,45.12895448,32.13629859,128.9150701,10
"RCBTB2",114.4150701,48.66350968,66.51507023,14.34354916,36.17765109,28.12937449,40.10875212,6
"FBXO11",39.30172143,8.765517312,23.27323387,5.963670879,4.432263433,5.238258615,6.744561651,5
"WWP1",158.4556017,80.29803851,140.5023612,17.27866298,41.14768573,18.14173567,90.27920221,8
"TRAF3IP1",327.3150701,112.9289068,248.8798673,34.26788117,84.61838599,29.4020911,147.9020838,8
"DPYSL2",1734.41507,947.367064,1680.562481,50.31610173,310.8105389,150.2723851,981.4262878,10
"KY",75.39552775,19.76933778,52.91406988,23.25604684,20.71390336,21.54502763,36.02382366,3
"TMED9",553.3670005,269.7024904,589.7278059,79.08390128,227.6770354,177.6724495,466.0843606,10
"NUP85",52.28143146,15.14580591,33.51487195,16.38454045,16.91315523,12.2793405,22.09227775,3
"CKB",255.4727595,97.87090938,144.1021283,130.0150701,127.6150701,96.61507012,99.44989833,7
"PROSER1",14.00981055,13.19251438,13.32768954,12.13400488,11.08044813,10.97350837,11.86105621,6
"PRDM10",55.96088822,42.14910734,45.95826147,27.09300022,27.74703716,27.37265434,25.49277112,10
"GTF3C1",99.31602541,90.60440256,102.9304357,95.34406647,86.27007425,78.2607318,95.40888107,5
"MMP14",57.94417906,90.65664006,58.70464287,107.034638,103.3656602,104.1870924,78.98939896,7
"ING2",57.6150769,34.25602204,25.77534825,22.15900083,33.32938425,46.65080223,54.77393397,9
"FBXW7",384.3899494,196.1614719,863.0436054,9.227601228,64.85860786,15.14142672,177.7641903,10
"SDCBP",582.7978901,330.5097733,546.0066743,55.9509408,312.2826257,222.0655159,423.192546,10
"TACO1",55.60105689,18.59375031,34.42878418,39.05864989,23.83695937,25.79458438,37.35954929,4
"CIAO1",77.31841645,40.08004134,85.27508548,20.39821391,37.54637433,26.6956719,49.50756699,8
"DDX39A",10.16169478,10.16785786,12.46353039,9.009388125,8.159165593,10.32980825,10.8352221,5
"GTF3C3",179.6074375,68.85236836,78.75027896,13.38328207,28.68320566,26.03105818,44.9557679,6
"MRPL42",83.16558338,12.46622918,43.51698964,5.102873081,11.68913394,5.834740698,17.17507123,8
"PDCD10",205.064574,140.5947891,134.0542054,32.5877715,53.63370194,32.75522163,169.20297,10
"RASSF5",120.4361099,102.1622772,209.8207527,59.34769737,72.2373539,94.69216896,165.3150701,7
"JADE2",95.93245494,69.11654013,79.91301709,38.0017032,46.89227749,47.99290843,61.47990554,5
"GABARAPL2",224.9864458,102.2849946,179.2872855,16.46356928,67.99557464,45.55494063,152.516804,10
"TRIM25",41.00572572,42.17161424,48.19261534,58.59986567,63.51977914,37.96279429,44.51576612,5
"NDUFB11",171.7755497,64.63767997,99.77790931,64.62665022,56.76489127,27.46256151,50.61429093,7
"TCEA2",57.63674874,28.92558168,73.60660054,16.96272049,14.84112503,11.47403855,22.80890398,4
"TCEAL1",63.71292111,23.47045237,73.68445503,22.87759056,31.31126865,10.8204226,35.68347639,8
"DDX24",285.7755772,199.1674868,283.0302002,128.8058258,182.9339921,120.3184542,300.2533621,9
"RABIF",104.5592974,44.54040822,61.70476116,63.95372959,58.8150769,52.20058141,95.19543865,7
"CMTM6",25.64503297,37.72063654,32.07165806,13.61819347,29.62766437,20.74795855,20.85002687,10
"BCL10",314.7103947,159.779005,367.1377054,62.53365376,164.579888,207.4985512,211.2354617,10
"TIMM13",58.21118529,36.09809383,52.06305678,37.25715548,32.00384637,31.56171212,53.47078717,4
"TOMM20",79.21507012,27.47187661,53.91509921,14.05898954,24.92667346,14.21925857,31.68991573,7
"PPM1B",164.4150701,108.8755638,174.7150701,16.67966413,49.6673375,32.949193,100.5334035,10
"YY1AP1",84.25901716,27.51332052,63.8686231,20.29005772,26.4039758,22.41805931,37.07026195,7
"MDH2",94.11507012,50.87037899,76.36542557,34.61842027,27.36202709,33.06352782,48.01528152,5
"SH3RF1",116.1263431,52.34237642,182.082078,23.78296059,46.13138958,53.23199567,92.46606969,10
"FAF2",189.6005406,122.6013026,209.5471013,50.04174759,58.55612599,53.15630755,106.3150701,5
"PPP2CA",6.289048472,5.468177128,10.43053386,5.015939384,4.132772065,5.458391276,5.523415351,4
"MFAP1",206.6784377,82.70065258,124.0517449,64.51773536,75.90797382,66.44906901,83.25028774,10
"CREG1",263.2669934,105.3415468,259.2216261,12.29649803,137.5182189,80.91062068,77.92022781,9
"SAV1",69.02126772,55.91508436,41.50624163,59.84011424,66.71783948,56.13620389,57.61294305,5
"VLDLR",47.87297285,26.98556708,67.65831797,12.58389434,10.42203208,10.97530885,20.14147853,10
"HEATR3",14.39053565,9.89210016,13.52254132,9.056084203,10.79151765,9.056084203,11.47403855,8
"UPF3B",239.7278735,120.0438953,94.21659511,23.83337455,31.50879443,21.67953187,90.51587397,6
"ECHS1",316.5535632,138.7150701,278.9634121,53.69048054,80.31477236,51.44994426,106.5204219,8
"ERG",8.056754391,13.00333423,10.19597233,14.89329876,11.96505274,9.753490128,11.09971948,4
"AP2M1",114.6279705,56.97683102,164.0650701,28.48394699,26.4604319,20.02557607,45.92879714,5
"ATG12",78.505787,68.92844821,72.41507013,25.06720082,22.70609395,39.07049865,67.41507023,10
"CCNB1",80.61067627,14.3980804,43.81627335,11.88963901,11.30288002,13.67947436,30.70241773,4
"SRPK1",33.0237084,22.56971154,21.68250327,42.06711913,24.03110519,38.8614117,23.34454442,7
"SP3",199.4395888,114.8507504,176.414701,37.04383802,72.09463567,90.23205704,98.53497283,10
"PDE4A",238.7622126,56.80323685,79.6576489,28.93676997,50.55849615,39.86637494,84.65274592,10
"E2F3",91.60313966,70.11099837,75.08624062,93.71507012,97.56367435,72.01928798,97.90689725,7
"PSMB6",179.0168625,62.38055208,119.6118364,24.80664784,48.4626203,22.32304115,53.63241434,6
"YTHDF3",503.2518079,238.8150701,580.9150701,17.85856274,78.58927129,50.30287197,251.3150701,10
"CDH22",120.3078044,215.1588186,143.9981692,289.5184289,241.8452004,224.698188,190.4497382,9
"NDUFS6",232.868953,115.7102609,144.2167161,50.93735491,84.40305338,50.46023482,132.6913769,5
"ALDOA",530.4042684,260.4150701,594.5780021,71.06235888,122.2150701,56.50929905,193.9524289,3
"MRPS11",52.88691069,37.76464085,54.31283028,34.77334405,32.9787863,29.61295013,35.84812096,4
"KCMF1",106.4736217,18.44674324,72.60717874,10.60116614,9.338358458,12.99095216,36.82285139,10
"GMNN",158.2676491,47.0154574,78.16429777,30.44533681,41.26047514,28.07401674,59.19382101,7
"HSPA9",109.4150701,94.76244748,358.3650406,40.01780847,63.3595395,39.04935613,148.5494819,10
"SNAPC3",6.274982173,3.546879793,7.515131656,3.712005873,4.411686403,4.426563172,4.985232607,4
"PLK2",15.23282744,10.72434314,9.853868468,9.486558486,12.76423259,8.240702986,7.82439608,3
"CCDC50",8.018067119,6.341214305,5.547920143,4.224867331,5.415665582,5.749802123,5.367877505,7
"RB1",375.3913445,303.0315742,590.84928,34.62863548,148.9114327,70.49873055,297.726047,10
"MAP2K1",104.6779675,47.0154574,75.03012351,12.55136602,24.28442871,17.29736736,48.81104024,7
"NIFK",33.22305483,56.89413557,39.31850159,15.09051227,15.95998293,26.95968948,28.11178473,9
"SRP68",213.2082297,101.6095501,133.4657229,44.55111979,55.78183664,49.96649196,89.91095341,8
"R3HDM2",135.0284873,122.4945784,106.0131006,92.41507012,107.9824877,95.33200856,107.0769836,10
"DZIP3",317.2232276,87.00051536,260.495045,10.33545706,47.0154574,21.14567658,126.6140996,5
"ZHX1",98.26086207,79.55922389,67.58745033,32.77223482,67.27040008,66.81749215,82.51507012,10
"MEN1",49.12564577,35.02663459,63.09605458,84.6948226,50.53080995,55.52579707,52.49612313,5
"UFC1",201.9650701,127.2210351,125.7263075,35.92391856,41.15624304,54.49128139,53.40695867,5
"AKR1C1",117.2208483,42.48543173,73.59833744,26.41038738,43.92904954,37.22068116,59.74604681,6
"CNOT4",5.087180856,8.689516892,6.059884416,4.23187442,5.41432257,4.528546251,4.617388365,5
"SRSF6",191.5553095,107.8686755,102.8810049,22.76177225,80.65559982,54.5516725,72.00836987,10
"SLC9A3R1",36.78678491,28.49773678,26.43641457,30.17703066,30.13166978,33.6793052,34.42878418,3
