“Gene“,”P_GRN_GSM329677.CEL","P_GRN_GSM329679.CEL","P_GRN_GSM329681.CEL","P_GRN_GSM329683.CEL","P_GRN_GSM329686.CEL","P_GRN_GSM329689.CEL"
"MRPS7",225.1485109,349.9925113,274.7941777,243.4130538,216.8659835,242.7498122
"RPA3",128.6203932,329.9776372,212.6546125,152.6051782,122.3380193,131.2432514
"ELAC2",139.0787656,234.1825171,201.1033635,186.1149442,175.3386994,133.7784525
"USPL1",92.17892772,99.08535388,104.6078691,142.8614232,194.6937338,141.4826351
"EIF4B",1316.863311,832.2106049,982.159106,619.2014112,961.4734668,912.8625951
"GIT2",99.30814855,217.7394567,234.8882801,157.7280937,181.4783586,132.601485
"KIAA0753",162.5942569,146.1317419,148.4121213,165.8563022,154.7361454,129.533764
"ANK2",1835.10794,2590.566659,2198.550824,1602.024993,2086.787907,2821.622787
"PLCB4",45.53683916,79.77435459,83.97500241,123.7685331,193.4580855,79.67454929
"UCHL3",77.79468818,119.7109354,122.7112095,152.157199,182.96104,155.9602768
"DCAF7",267.0790294,315.0841715,205.8901998,206.6091233,191.6157178,185.8524439
"C1QBP",210.6063032,559.1975285,504.4970257,354.6051182,299.923051,316.7552477
"HSPA5",391.9921853,1010.597072,1645.331454,847.7595216,530.622941,1090.939986
"LPL",201.011326,152.3000293,235.8658828,300.8764566,378.1071549,175.5526469
"ZNF16",75.23153799,69.68883162,83.73242121,75.18834495,86.29675571,78.83817188
"CDK9",97.55516067,115.0991961,110.7243493,112.4583494,124.0699063,99.51539513
"TRAPPC2L",231.8709049,426.011265,222.8947362,202.2339529,215.8159746,133.9943201
"ACSL6",54.21476308,239.3116679,61.99957259,45.29988989,60.30146345,58.02004784
"UBE2L6",475.404255,477.9737348,522.4437168,1011.124696,396.5826363,456.3166595
"VDAC2",760.0154542,1559.250367,1308.191659,922.5310303,1121.979624,958.066296
"TTC19",341.8241781,457.3583261,487.826157,552.9441982,469.917024,403.3342417
"NUP155",46.52519204,63.51311519,60.54109108,50.42425134,65.50811705,50.0896079
"CHFR",144.3510827,158.0016969,171.321194,209.5401464,161.2982146,93.48330568
"FABP5",411.9747395,558.5952382,986.3688318,596.7415061,382.8166595,420.0875169
"KCNA5",52.59910568,49.65817178,33.95713517,33.07315006,47.28297125,43.71948405
"LSM3",373.3262622,630.2200058,666.8891768,614.2588716,556.2208217,384.4708961
"RAD23A",243.3648896,468.4233352,358.2749928,272.4715116,361.7699473,285.9680425
"PPP2R5A",444.7227356,370.1332969,384.4273688,306.5712498,476.0249928,439.4557202
"MMS19",141.7252728,274.4152659,225.1917355,200.3998405,227.9634153,170.4197152
"SUMO1",63.25744246,66.65777885,52.09205415,53.90555467,43.05410281,31.48975622
"MGAT4B",166.4703491,153.5514253,162.5947572,165.494537,165.2891895,180.3057967
"TBK1",187.4698179,248.3585845,205.7242501,292.1717529,283.1498773,272.3566105
"NCAM1",1221.506297,1319.924443,1078.552652,1041.409896,1216.899993,1340.774953
"PAFAH1B1",90.51379368,119.5495244,55.27649225,58.68044832,65.71710968,73.42023476
"PSMA3",188.5856363,384.2689413,412.0770671,538.7333261,352.4885345,269.3968584
"SFMBT1",61.76959758,79.92995988,77.05788705,98.23081325,82.29730183,90.26327235
"ANKMY2",196.618223,475.1958758,333.1503766,314.3490052,290.644691,243.7652805
"POLR2I",1100.230265,1053.299598,755.9209533,743.876234,919.6291595,765.4318147
"PNP",112.5285327,177.8812097,399.3359846,307.536174,234.9791548,368.7736243
"KIAA0368",162.3103118,334.525276,243.6086136,253.1217073,295.8162461,221.0688417
"YY1AP1",200.0305906,311.9299178,373.6648428,350.5666595,350.0716098,266.5202897
"NEDD9",67.02882563,71.504679,287.582264,295.354584,145.3064116,182.7030948
"CCND3",689.33397,674.9733846,812.5610868,1092.450246,722.0837774,687.5814234
"INPP5J",240.7618097,223.110546,141.5203999,175.536301,191.8611017,210.7354398
"AIP",167.9057607,181.4133823,176.8734513,151.6017534,164.4271323,176.6954895
"JUNB",184.5755455,171.8696364,786.0195987,348.1566794,224.1674223,346.329694
"MICA",30.78436403,57.5151799,72.68534976,81.92697814,46.00239363,43.92127108
"PDGFA",159.5003854,142.3142709,161.8720003,158.1559512,166.7021265,146.9941217
"IK",446.4545592,521.558921,534.3753617,558.0240272,556.6916595,515.1753508
"CTNNBL1",242.9757408,251.0192225,241.6855906,229.1738744,307.4282725,235.6547917
"CLPP",316.1899109,322.35553,285.6339601,260.4261118,288.2991911,326.9416595
"TRAF3IP2",165.7446071,149.2190718,312.9519278,212.3067981,168.2324314,144.7202652
"ALDOC",4423.974561,5954.254369,3659.447119,3176.774993,3326.84205,4122.649267
"FBP1",78.18971143,59.61161098,60.00814029,59.88340697,62.97418778,69.08136624
"APEH",138.0727928,244.931695,165.2979032,163.2791562,120.300835,112.225953
"UBE2K",138.9339482,279.4545056,199.9114083,198.1623165,187.1723777,129.4663131
"FTSJ1",123.3999099,189.0490974,180.5403736,142.9769233,165.4117587,120.5445882
"NAP1L4",716.1900941,686.0823182,666.6861599,691.1722239,705.3881856,620.6963861
"BANF1",632.1941483,1007.741141,902.0240195,927.1253983,698.6429018,828.437286
"FMR1",600.7260799,548.8884833,478.8101997,701.0891315,752.3642829,491.8519198
"MCC",67.69935415,59.60628889,90.55054368,75.45639407,60.03248959,77.86299979
"RIT1",48.62784709,56.86034298,78.27506934,55.40896633,73.28505699,83.34162726
"SEC61B",538.8280005,812.1148223,1178.995051,1004.265287,724.0522599,614.1028157
"USP53",13.34252784,12.24060871,12.20935973,18.77250162,12.41806833,13.75638836
"RPL3",2782.98617,2576.097266,2834.206559,2271.338544,2705.012522,2414.196741
"MRPL9",182.9722258,157.3158627,144.3714765,122.1946478,123.1101758,170.16787
"DERL1",57.88412257,111.777027,150.5123719,123.7685331,106.0224687,87.60552023
"CUL1",131.2422693,278.4133682,261.5421996,237.4991013,266.6067113,210.9836115
"GBP2",106.954386,63.86322782,253.7063203,286.4623983,184.8718228,148.774851
"ILF2",207.0670614,396.9112485,402.433376,286.2558984,340.0666595,290.5387004
"ARID4A",96.66776082,145.6888513,120.7215068,134.8130662,125.3288328,100.2949862
"BIN1",439.0144698,423.7958261,245.0814077,322.8411345,625.1684043,380.9776755
"RPL24",4511.888732,5066.391646,5920.774993,5419.489547,4894.629388,4701.681138
"SOD1",2166.899993,4278.472441,3079.010314,2639.211171,2628.297254,2615.51336
"MSH3",77.36090815,73.52780023,61.25812774,60.54076737,68.04221966,64.6396694
"CASP8AP2",88.46587888,96.29666595,71.25866299,117.4369066,146.4693014,112.225953
"FGF2",88.44909372,70.09681046,105.8132811,73.72699519,69.03357809,111.4783557
"NUP214",133.176472,143.236066,177.5713516,159.7227396,186.6143336,143.6682425
"HSPD1",2678.410959,2385.862917,2864.244666,2691.524702,2723.323779,3085.590822
"EXOSC5",145.8137817,172.491238,118.1534951,127.6900387,108.024278,122.060765
"KDM1A",262.8999942,297.8583262,248.4864414,278.5149062,242.0156046,268.4389521
"AGTPBP1",73.73997463,104.5794862,60.71262389,51.8284735,99.03600968,57.50106874
"NDUFS6",511.9479775,852.9370599,885.5848605,748.4988321,638.6113779,548.7507089
"ZBTB16",932.4703611,770.8642813,1221.712493,1459.018548,1280.821579,1065.405843
"KRAS",278.7173516,457.0394998,413.6172987,486.8999928,550.1302732,506.8879861
"PSMC6",96.71848055,248.6140907,234.7333571,248.2536122,243.6567137,154.8625676
"CPSF6",104.2004137,165.55022,168.6352604,149.6795009,172.448393,154.3839643
"TMEM30A",139.3457248,299.5255293,198.7188205,208.3741298,187.9385208,207.9340906
"SH2B2",513.9915791,369.7373044,497.8705131,563.1839757,493.3583261,514.9537698
"DAAM1",289.1259437,222.5595826,288.9456746,395.3263302,297.6140556,259.558451
"HNRNPL",294.0133433,354.4720846,279.3046687,292.2136467,317.7553223,261.1476667
"STRN",27.75769464,34.41664298,28.57020342,42.69222301,83.62684466,43.66929396
"PAF1",173.9939737,239.6464795,242.2667095,199.9451072,204.5955368,176.0301344
"RPS9",1417.742648,1213.800174,1190.173934,1345.441659,1325.47377,1194.015247
"EIF4ENIF1",315.3338665,417.0509859,332.8619243,294.9347051,306.5876878,241.5548627
"EIF4G1",324.2012071,652.6667286,800.4288424,483.59307,701.8856122,518.5803589
"RAB26",282.2854735,438.3605648,295.1483442,197.013362,288.0183833,257.8392097
"COPS4",223.2985804,568.7496676,422.0818572,368.8693825,274.5666599,297.2027551
"MTHFD1",150.3249157,426.7015192,287.3470892,230.9637243,248.4138629,209.233685
"GPAA1",270.5924034,331.8999928,310.8755501,193.133619,216.1085047,270.4558558
"LRRC40",460.1765136,371.1612118,457.4047475,431.0697035,500.3999928,521.8999928
"DES",90.43643727,57.82819165,54.66248015,52.7109902,60.94958936,91.98561838
"PPP4R2",20.04841389,24.88644942,18.79545519,21.07184464,26.69286484,22.9228102
"SEC16A",232.5454716,411.3866,324.9570754,282.6064674,301.8583261,214.4835272
"RGS11",161.5214343,131.1100744,129.533764,106.3688191,118.8599281,97.38576642
"RPIA",67.69935415,76.10318225,92.13726111,114.8206746,85.75357764,88.26507768
"NGLY1",42.42534161,48.39817618,116.1320495,69.81016677,89.80056105,68.42207339
"CSK",295.3427281,210.0861728,193.7771059,236.1922502,245.7111367,241.9948331
"GABARAPL2",1951.625802,2414.578902,2123.845393,1370.950285,1886.845181,1743.175308
"EED",14.47135755,17.4603293,16.19630201,17.41826052,21.05036457,17.71377571
"PTPRM",261.3038812,350.7182773,359.9189781,354.9805856,401.1868313,275.6817341
"PDCD10",431.4035439,601.2333261,518.436486,570.1916595,617.7701733,477.9265354
"HSP90B1",288.3583834,360.5512842,467.0584923,409.9416595,315.8202351,360.3546945
"PAFAH1B3",177.9463499,281.6210739,272.0038604,212.8388802,273.4471547,241.4034086
"IGBP1",241.9904859,391.719656,381.5513713,291.880632,316.7656061,296.5927794
"FBXO3",108.1639607,235.9803427,183.7866779,196.8219979,184.3678086,126.8137994
"OTUD4",16.72120882,17.4592349,19.61263536,20.73338107,20.04571829,24.34528228
"ERCC6",26.71771587,27.23604198,27.83325323,24.28087614,24.54583923,20.6051497
"MAT2B",497.8119639,804.8293284,765.8464116,606.7541695,722.5957142,630.3750034
"NUP88",95.47808266,124.84391,191.181987,165.8279404,144.9645545,97.53697215
"ZNF764",55.67403047,56.42956343,54.88145535,68.04784268,56.35435692,45.78740763
"PCK1",17.90034121,15.70455426,53.86268372,33.46692215,37.64501228,21.01393047
"XPO7",344.1499928,428.1201786,358.8775631,256.5187198,362.2333261,338.8950587
"RLF",128.0871886,106.9693759,114.18346,142.657633,187.2160555,119.8749058
"LIG4",47.43628717,73.38208614,55.31154724,81.19015346,77.37137592,50.06334559
"NUDT21",21.12731341,18.16185286,20.02857197,21.87760573,22.32330967,20.94067516
"RGL1",944.6195274,946.6049427,1235.380227,1015.942386,938.8959588,1079.733326
"UBAC1",358.6316133,343.6916595,278.6402714,251.0860521,311.2516931,271.2254759
"GPD2",20.3423375,41.55102104,38.15330898,30.71227147,33.61836941,33.69306846
"CHCHD3",150.0833255,172.9085639,165.5633638,143.2820567,145.0044329,130.7326106
"KLHL12",64.87911245,75.56982786,63.21713359,46.68443929,65.71710968,71.73955489
"ICE1",156.5032089,248.9805046,258.590837,300.2701002,357.3652878,242.7616877
"RSRC1",152.8888004,266.4416603,205.3101317,221.2884711,184.6546453,119.3096224
"THRA",159.1650541,119.9694084,157.9819738,126.206809,158.0118123,142.1067622
"RBM10",282.7257899,257.580955,260.9790522,308.3969788,303.9451216,286.5270786
"S100A8",701.9276151,75.69239851,5630.616656,1217.816659,1346.962493,1982.782849
"TCOF1",132.434819,98.05714762,58.41621114,93.06717574,110.4165631,124.4984609
"DPF2",279.5671178,341.449189,312.9636146,268.0283476,295.2805338,244.1747176
"DCUN1D1",105.1129421,131.689803,100.9431234,137.4899844,153.9267081,123.9666102
"TAC3",120.4675558,105.1571646,66.16741973,75.04880303,84.88544988,118.9871933
"CKB",2448.856332,3091.362513,2362.86473,1823.330714,1997.431586,2329.823118
"FANCE",86.03862288,64.36845478,72.96512606,90.37067577,81.19787466,80.04919255
"SEC13",307.0992633,468.1200392,509.5257657,436.6708261,437.7566632,449.4744947
"NMB",189.4872829,161.1869867,184.5511112,188.0822872,141.0887482,171.9799327
"LMNB1",41.35704867,26.76388371,29.73670085,37.61182787,43.45463857,41.28363855
"UBA2",365.1262924,443.0898091,437.6245101,466.2521655,487.0133817,419.1083261
"SMAD7",193.679479,141.7263829,259.5269205,187.3019491,262.3619503,185.3866699
"GSPT1",11.97856589,12.19805671,11.30635127,12.34514994,12.85011362,11.61233113
"SKAP2",116.7431171,206.5926244,338.3258059,234.5359502,155.1006982,240.15996
"GGH",38.83739311,119.165302,119.1580998,67.8330853,99.38649016,55.27369125
"TUBA1A",5688.884814,7109.004585,4266.947652,4477.653709,5187.91638,5300.80022
"RPL38",5849.081402,6026.788647,5525.483185,5325.774993,5650.893042,5539.43628
"PLGRKT",42.80728513,67.38814624,86.55324147,59.15642859,45.42277468,51.6733592
"LNPEP",18.78362458,18.70800773,20.82331264,21.6639039,19.63134296,17.82991657
"TCERG1",119.7451265,245.2112449,159.4986959,243.8480628,268.2764617,136.8807493
"RCAN1",219.2740002,130.2581959,148.8458417,131.1530776,191.901611,172.7920891
"GNG13",43.901601,42.87894013,29.99836383,38.09679388,38.25417008,35.2401485
"MAP4K2",114.8205013,107.5303805,79.11414356,105.4091729,95.12555748,124.136634
"GADD45B",156.5313653,122.8171611,724.7749928,282.6558558,198.0865275,258.0510088
"ZNF135",38.45048415,39.99089195,36.59985415,37.44417064,35.65867633,35.64313595
"PRDM10",36.2521299,62.19652754,79.67677636,50.20167829,71.16532758,68.53526104
"MSH2",41.76922117,76.26580112,48.09565568,42.26779968,47.31641149,37.20213659
"COX6A2",43.54937676,38.31701468,33.64400702,36.73110232,39.52922488,36.81035781
"XBP1",85.65641131,124.8312451,254.1981992,114.7473849,85.65641131,142.0299351
"TUBGCP2",141.7693678,118.5416526,96.2591054,95.12686061,87.82736653,99.11038042
"ARMC1",267.8476748,355.3583261,264.5479914,287.8166595,388.3917763,227.1954581
"SERPINB9",161.0366969,78.8798698,154.1407123,307.7012363,65.71710968,161.5447084
"PAAF1",894.9843386,655.4744631,289.7171902,607.5733591,689.3983819,507.2107531
"MED20",79.37007852,85.1947654,79.77280119,71.47406416,91.13788838,81.35148946
"NOL11",85.06336498,117.6355427,127.5669703,123.9200108,172.8348343,136.762015
"TAB1",72.52856241,54.68789247,45.99765374,61.64896894,48.69471983,55.23151678
"PACSIN2",843.8253041,752.0582164,908.4315457,1120.304312,1037.712493,817.8358598
"MCM6",213.3992556,370.5308495,336.9969487,351.2828819,358.6516661,201.8404335
"FANCF",93.07558346,119.1672667,89.09644708,95.69454546,71.5216836,77.44471495
"BBS1",421.5591864,695.4767603,568.1378214,448.9290644,352.7410058,368.0973734
"MTOR",109.6847535,128.2192688,108.9580707,99.76138356,115.6756774,115.2140564
"KIF1B",1352.295851,2005.182125,1430.605547,1119.41018,1861.128916,1467.528158
"CSF2RA",43.40380687,34.54372761,42.46965257,26.18038085,28.01945884,38.93472445
"CEP72",34.40262314,35.37149705,28.47118048,26.95890617,30.8102495,20.05597735
"ING2",128.0369518,157.0045891,215.5251939,174.7292023,199.4610906,159.6381646
"ZNF10",25.2398573,20.75070416,24.13717778,22.92129989,29.53552531,22.36267526
"MORF4L1",3490.104471,4947.623549,4538.201483,3873.071279,4092.835745,3725.325519
"FEM1C",58.78148556,77.24142484,82.19762307,59.30344771,83.75815151,78.91527975
"PUF60",565.7696141,714.9794499,611.6467983,562.9897502,547.0080791,514.9245452
"RBBP7",334.1929112,629.354967,692.3570269,553.647724,595.7333261,528.2552936
"FHIT",116.0655739,150.1374158,95.08652799,94.81402908,71.93045949,61.567796
"LONRF1",50.81890754,43.07922267,59.48002968,89.21376586,46.82188477,56.4638045
"ARRB2",236.6916833,266.98137,399.3657827,254.1903517,273.7666512,402.4159832
"SCYL2",32.50027192,63.07316032,79.55219783,48.00225807,67.62876482,56.73544276
"LZTR1",336.840174,290.7738446,332.4612082,296.539606,259.7994848,340.168152
"AKT1",360.085618,348.0521585,381.3315928,289.6082681,349.1497593,336.920906
"PDIA6",188.6046227,236.4900483,454.4640831,220.2763761,217.7306011,362.4119831
"APEX1",497.7946384,911.941281,858.2692408,698.899441,742.0853822,648.9931295
"DDB1",863.438079,1130.500491,887.6068903,791.6242894,734.8023014,800.1083261
"TUFM",574.038687,890.6934208,786.8586058,620.2543434,636.5936341,649.329369
"TSC22D1",3947.688334,3972.242001,4741.504159,6126.589673,4969.317551,4993.559745
"HELZ",207.0859504,166.2674837,212.2424387,210.8905206,206.8935426,228.6268345
"PCBD1",142.1837059,235.8466075,274.3045932,181.0393708,145.8832554,184.4174943
"BHLHE40",604.7861745,865.0041595,1451.77871,736.4863855,475.0764348,873.4416595
"METTL9",982.1444663,1119.491169,1317.805545,846.4416595,1085.504076,1255.08489
"TRIM16",45.57559022,61.15349672,46.84585107,36.74212798,45.44342257,50.60812287
"PLAT",317.8720552,168.7540446,176.3681745,360.9707012,276.1589469,201.8322069
"KIT",90.79945207,88.47913045,103.4192272,138.8299438,87.5494013,80.61176199
"CDC42BPB",374.5865573,183.8636277,157.3945294,139.5803366,248.7443128,301.4941765
"AUH",117.6043198,356.8765771,276.6924007,253.6426005,259.4833283,150.0540826
"ISG15",254.4845032,326.3145089,230.0423685,4603.360265,222.2087521,270.2127471
"POLD2",352.7855018,339.4057163,303.9853747,285.9869905,337.9045301,321.9139526
"RAI2",101.0651726,178.5319296,217.2270768,224.106969,159.5976879,158.4648745
"CENPT",71.91475424,99.61564783,116.3101402,92.27373231,118.8294594,106.5316532
"AAAS",271.4959567,215.6312905,162.3461648,210.8012947,205.1751348,213.5601355
"NPDC1",709.855726,640.69084,462.7606266,563.5003949,647.5949692,631.3166595
"PRPS1",46.13008972,163.8529864,102.5641808,61.26391031,79.22559434,74.5907657
"ACAT2",108.0294864,176.5002938,153.858861,103.3446759,121.1242841,121.9764693
"SH3BGRL3",558.1019863,565.4314574,668.0372071,600.9512125,489.8471022,643.0777198
"TPD52L2",329.2609472,310.6916595,358.0821365,386.0482916,311.7888748,284.6065607
"GOLGA3",258.5505299,240.9075704,258.3246232,223.0568786,288.5433253,297.4416595
"NAA15",114.8346968,143.3613211,110.7063638,201.9451239,195.8715004,147.3011689
"TEAD3",47.51038287,54.5160905,56.55494009,88.5253592,52.81503913,67.55749845
"SF3A3",157.7628164,195.9119033,192.3913244,217.9655307,213.8852181,140.6596108
"SFTPB",175.756276,141.7915806,179.9417898,197.7240662,150.7623691,201.5801548
"EIF3L",2289.405804,3277.194032,3086.077075,1896.967789,2844.212493,2127.642446
"NME7",50.57946737,107.7524354,128.358117,115.5019049,96.1337638,64.86530646
"PAK4",367.919176,226.4811486,209.5313915,276.4381513,314.2474956,328.5926302
"RAB1B",447.3446364,532.2595029,512.5455057,486.7703317,435.0046138,382.7711877
"DNTTIP2",384.0951221,403.1410372,390.5421483,505.1083261,569.6499928,517.3505044
"NRG2",72.39581405,63.94310637,61.03137732,68.66351374,67.9799262,66.20863773
"CCDC59",129.9870525,146.7910306,173.1129796,180.0463594,174.0728174,121.5746698
"RXRG",47.9486293,37.55194085,50.75714945,48.82803659,36.83873533,40.02043613
"EDRF1",87.07258649,139.7553776,127.7945068,208.0475113,253.0740974,130.1561764
"DHX8",105.9887684,135.4878479,142.9450146,105.9161348,122.4506689,99.76467708
"CNTFR",158.5301309,131.1678319,120.1435528,94.47184579,124.2091853,159.7086217
"PSMC2",597.3371871,1048.169927,993.5190635,1074.221257,908.8583261,790.5135868
"PMPCB",355.1647876,718.52724,581.6824978,484.6716086,458.6543858,514.1996489
"DAPP1",58.33850829,35.82814569,47.07487759,69.91694178,52.49538838,51.40921059
"GNE",75.94979453,125.953226,163.4307436,126.2167511,134.2215497,124.4802018
"PGD",136.4693716,278.619222,323.4321072,230.8481525,217.2761928,247.8711004
"FTSJ3",220.8584363,205.0249557,253.7296354,188.3019233,234.4354344,236.5114969
"IP6K2",145.7422182,247.5253631,229.2981637,183.1063801,298.9699204,142.6728511
"OSTF1",42.15791293,89.54867917,95.59474365,71.1539184,56.91274461,65.6401456
"CCT7",479.5249928,852.6936479,740.2804481,605.9343605,702.8286699,623.1293852
