"Gene.symbol","Cell.type","SUID","name","selected","DEG","ALSOD"
"TOMM40",NA,41278,"TOMM40","false",FALSE,FALSE
"TOP1",NA,38915,"TOP1","false",FALSE,FALSE
"TOPORS",NA,39403,"TOPORS","false",FALSE,FALSE
"TOR1AIP2",NA,41817,"TOR1AIP2","false",FALSE,FALSE
"TP53",NA,37965,"TP53","false",FALSE,FALSE
"TP53BP1",NA,40216,"TP53BP1","false",FALSE,FALSE
"TP53RK",NA,41663,"TP53RK","false",FALSE,FALSE
"TP53TG1",NA,44817,"TP53TG1","false",FALSE,FALSE
"TP63",NA,38004,"TP63","false",FALSE,FALSE
"TP73",NA,39656,"TP73","false",FALSE,FALSE
"TPD52L2",NA,45384,"TPD52L2","false",FALSE,FALSE
"TPI1",NA,38430,"TPI1","false",FALSE,FALSE
"TPM1",NA,38776,"TPM1","false",FALSE,FALSE
"TPM3",NA,45469,"TPM3","false",FALSE,FALSE
"TPM4",NA,40309,"TPM4","false",FALSE,FALSE
"TPP1",NA,38693,"TPP1","false",TRUE,FALSE
"TPP2",NA,39739,"TPP2","false",FALSE,FALSE
"TPRN",NA,40519,"TPRN","false",FALSE,FALSE
"TPT1",NA,42528,"TPT1","false",FALSE,FALSE
"TRA2A",NA,38306,"TRA2A","false",FALSE,FALSE
"TRA2B",NA,38678,"TRA2B","false",FALSE,FALSE
"TRADD",NA,43313,"TRADD","false",FALSE,FALSE
"TRAF1",NA,39298,"TRAF1","false",FALSE,FALSE
"TRAF2",NA,41732,"TRAF2","false",FALSE,FALSE
"TRAF3",NA,41413,"TRAF3","false",FALSE,FALSE
"TRAF3IP1",NA,38009,"TRAF3IP1","false",FALSE,FALSE
"TRAF3IP3",NA,44553,"TRAF3IP3","false",FALSE,FALSE
"TRAF4",NA,37832,"TRAF4","false",FALSE,FALSE
"TRAF6",NA,40426,"TRAF6","false",FALSE,FALSE
"TRAK1",NA,45446,"TRAK1","false",TRUE,FALSE
"TRAP1",NA,38921,"TRAP1","false",FALSE,FALSE
"TRDMT1",NA,44616,"TRDMT1","false",FALSE,FALSE
"TRIM2",NA,39272,"TRIM2","false",FALSE,FALSE
"TRIM21",NA,39022,"TRIM21","false",FALSE,FALSE
"TRIM23",NA,44169,"TRIM23","false",FALSE,FALSE
"TRIM25",NA,38379,"TRIM25","false",FALSE,FALSE
"TRIM27",NA,39632,"TRIM27","false",FALSE,FALSE
"TRIM29",NA,41569,"TRIM29","false",FALSE,FALSE
"TRIM34",NA,37870,"TRIM34","false",FALSE,FALSE
"TRIM35",NA,41607,"TRIM35","false",FALSE,FALSE
"TRIM38",NA,41504,"TRIM38","false",FALSE,FALSE
"TRIM42",NA,43630,"TRIM42","false",FALSE,FALSE
"TRIM5",NA,37867,"TRIM5","false",TRUE,FALSE
"TRIM54",NA,39199,"TRIM54","false",FALSE,FALSE
"TRIM55",NA,39918,"TRIM55","false",FALSE,FALSE
"TRIM6",NA,39612,"TRIM6","false",FALSE,FALSE
"TRIM63",NA,38612,"TRIM63","false",FALSE,FALSE
"TRIM74",NA,41770,"TRIM74","false",FALSE,FALSE
"TRIM8",NA,39280,"TRIM8","false",FALSE,FALSE
"TRIP10",NA,39207,"TRIP10","false",FALSE,FALSE
"TRIP11",NA,45486,"TRIP11","false",FALSE,FALSE
"TRIP13",NA,44512,"TRIP13","false",FALSE,FALSE
"TRIP6",NA,44882,"TRIP6","false",FALSE,FALSE
"TRIT1",NA,40804,"TRIT1","false",TRUE,FALSE
"TRMT1",NA,39950,"TRMT1","false",FALSE,FALSE
"TRMT10C",NA,38458,"TRMT10C","false",FALSE,FALSE
"TROAP",NA,42277,"TROAP","false",FALSE,FALSE
"TRPC1",NA,42706,"TRPC1","false",FALSE,FALSE
"TRPM7",NA,42470,"TRPM7","false",FALSE,TRUE
"TRRAP",NA,38981,"TRRAP","false",FALSE,FALSE
"TSC2",NA,42953,"TSC2","false",FALSE,FALSE
"TSC22D1",NA,40775,"TSC22D1","false",FALSE,FALSE
"TSC22D4",NA,45703,"TSC22D4","false",FALSE,FALSE
"TSG101",NA,43382,"TSG101","false",FALSE,FALSE
"TSN",NA,45415,"TSN","false",FALSE,FALSE
"TSNAX",NA,42036,"TSNAX","false",FALSE,FALSE
"TSPY1",NA,44080,"TSPY1","false",FALSE,FALSE
"TSPYL2",NA,42743,"TSPYL2","false",FALSE,FALSE
"TSPYL5",NA,38020,"TSPYL5","false",TRUE,FALSE
"TSR1",NA,41616,"TSR1","false",FALSE,FALSE
"TSSC4",NA,43866,"TSSC4","false",FALSE,FALSE
"TSSK3",NA,39928,"TSSK3","false",FALSE,FALSE
"TSTD2",NA,44387,"TSTD2","false",FALSE,FALSE
"TTC19",NA,43581,"TTC19","false",FALSE,FALSE
"TTC21A",NA,40231,"TTC21A","false",FALSE,FALSE
"TTF2",NA,42727,"TTF2","false",FALSE,FALSE
"TTLL12",NA,38711,"TTLL12","false",FALSE,FALSE
"TTN",NA,44548,"TTN","false",FALSE,FALSE
"TTR",NA,43965,"TTR","false",FALSE,FALSE
"TUBA1A",NA,40344,"TUBA1A","false",FALSE,FALSE
"TUBA1B",NA,41381,"TUBA1B","false",FALSE,FALSE
"TUBA4A",NA,40604,"TUBA4A","false",FALSE,TRUE
"TUBB",NA,38538,"TUBB","false",FALSE,FALSE
"TUBB2A",NA,41028,"TUBB2A","false",FALSE,FALSE
"TUBB2B",NA,44775,"TUBB2B","false",FALSE,FALSE
"TUBB6",NA,40893,"TUBB6","false",FALSE,FALSE
"TUBG1",NA,38214,"TUBG1","false",FALSE,FALSE
"TUBGCP2",NA,38154,"TUBGCP2","false",FALSE,FALSE
"TUBGCP3",NA,41319,"TUBGCP3","false",FALSE,FALSE
"TUFM",NA,45348,"TUFM","false",FALSE,FALSE
"TWIST2",NA,41008,"TWIST2","false",FALSE,FALSE
"TXLNG",NA,41779,"TXLNG","false",FALSE,FALSE
"TXN2",NA,37971,"TXN2","false",TRUE,FALSE
"TXNDC17",NA,40028,"TXNDC17","false",FALSE,FALSE
"TXNDC5",NA,40686,"TXNDC5","false",FALSE,FALSE
"TXNDC9",NA,38531,"TXNDC9","false",FALSE,FALSE
"TXNIP",NA,44724,"TXNIP","false",FALSE,FALSE
"TXNL1",NA,38787,"TXNL1","false",FALSE,FALSE
"TXNL4B",NA,44970,"TXNL4B","false",FALSE,FALSE
"TYMS",NA,40540,"TYMS","false",FALSE,FALSE
"U2AF1",NA,38523,"U2AF1","false",FALSE,FALSE
"U2AF2",NA,38940,"U2AF2","false",FALSE,FALSE
"U2SURP",NA,38038,"U2SURP","false",TRUE,FALSE
"UACA",NA,43034,"UACA","false",FALSE,FALSE
"UBA2",NA,45313,"UBA2","false",FALSE,FALSE
"UBA52",NA,41369,"UBA52","false",FALSE,FALSE
"UBAC1",NA,42853,"UBAC1","false",FALSE,FALSE
"UBAC2",NA,41555,"UBAC2","false",FALSE,FALSE
"UBALD1",NA,43555,"UBALD1","false",FALSE,FALSE
"UBASH3A",NA,45582,"UBASH3A","false",FALSE,FALSE
"UBB",NA,37819,"UBB","false",FALSE,FALSE
"UBC",NA,37852,"UBC","false",FALSE,FALSE
"UBD",NA,38221,"UBD","false",FALSE,FALSE
"UBE2A",NA,38320,"UBE2A","false",FALSE,FALSE
"UBE2B",NA,38440,"UBE2B","false",FALSE,FALSE
"UBE2C",NA,39370,"UBE2C","false",FALSE,FALSE
"UBE2D1",NA,39294,"UBE2D1","false",FALSE,FALSE
"UBE2D2",NA,37895,"UBE2D2","false",FALSE,FALSE
"UBE2D3",NA,38337,"UBE2D3","false",FALSE,FALSE
"UBE2D4",NA,43290,"UBE2D4","false",FALSE,FALSE
"UBE2E2",NA,41910,"UBE2E2","false",FALSE,FALSE
"UBE2G2",NA,40997,"UBE2G2","false",FALSE,FALSE
"UBE2H",NA,44555,"UBE2H","false",FALSE,FALSE
"UBE2I",NA,38654,"UBE2I","false",FALSE,FALSE
"UBE2K",NA,41054,"UBE2K","false",FALSE,FALSE
"UBE2L3",NA,40798,"UBE2L3","false",FALSE,FALSE
"UBE2L6",NA,39684,"UBE2L6","false",FALSE,FALSE
"UBE2N",NA,39270,"UBE2N","false",FALSE,FALSE
"UBE2U",NA,43600,"UBE2U","false",FALSE,FALSE
"UBE2V1",NA,39373,"UBE2V1","false",FALSE,FALSE
"UBE2V2",NA,39375,"UBE2V2","false",FALSE,FALSE
"UBE2Z",NA,43479,"UBE2Z","false",FALSE,FALSE
"UBE3A",NA,38649,"UBE3A","false",FALSE,FALSE
"UBE4B",NA,38934,"UBE4B","false",FALSE,FALSE
"UBL4A",NA,39154,"UBL4A","false",FALSE,FALSE
"UBL5",NA,44502,"UBL5","false",FALSE,FALSE
"UBQLN1",NA,40025,"UBQLN1","false",FALSE,FALSE
"UBQLN4",NA,42632,"UBQLN4","false",FALSE,FALSE
"UBR1",NA,40591,"UBR1","false",FALSE,FALSE
"UBR4",NA,41481,"UBR4","false",FALSE,FALSE
"UBR5",NA,40104,"UBR5","false",FALSE,FALSE
"UBXN6",NA,41087,"UBXN6","false",FALSE,FALSE
"UBXN7",NA,38065,"UBXN7","false",TRUE,FALSE
"UCHL3",NA,38086,"UCHL3","false",FALSE,FALSE
"UFC1",NA,39384,"UFC1","false",FALSE,FALSE
"UFM1",NA,38090,"UFM1","false",FALSE,FALSE
"UGP2",NA,39433,"UGP2","false",FALSE,FALSE
"UHRF2",NA,43802,"UHRF2","false",FALSE,FALSE
"UNC119",NA,42055,"UNC119","false",FALSE,FALSE
"UNC13B",NA,41101,"UNC13B","false",TRUE,FALSE
"UNG",NA,42406,"UNG","false",FALSE,FALSE
"UNK",NA,39755,"UNK","false",FALSE,FALSE
"UPF1",NA,39032,"UPF1","false",FALSE,FALSE
"UPF2",NA,39966,"UPF2","false",FALSE,FALSE
"UPF3A",NA,42225,"UPF3A","false",FALSE,FALSE
"UPF3B",NA,42221,"UPF3B","false",TRUE,FALSE
"UQCRB",NA,41582,"UQCRB","false",FALSE,FALSE
"UQCRC2",NA,45540,"UQCRC2","false",FALSE,FALSE
"UQCRH",NA,40129,"UQCRH","false",FALSE,FALSE
"USP1",NA,38890,"USP1","false",FALSE,FALSE
"USP10",NA,38851,"USP10","false",FALSE,FALSE
"USP11",NA,40598,"USP11","false",FALSE,FALSE
"USP13",NA,45711,"USP13","false",FALSE,FALSE
"USP14",NA,43380,"USP14","false",FALSE,FALSE
"USP15",NA,38247,"USP15","false",FALSE,FALSE
"USP18",NA,38381,"USP18","false",FALSE,FALSE
"USP2",NA,38392,"USP2","false",FALSE,FALSE
"USP20",NA,39055,"USP20","false",FALSE,FALSE
"USP21",NA,37868,"USP21","false",FALSE,FALSE
"USP22",NA,41237,"USP22","false",FALSE,FALSE
"USP25",NA,39957,"USP25","false",FALSE,FALSE
"USP28",NA,41337,"USP28","false",FALSE,FALSE
"USP3",NA,40029,"USP3","false",TRUE,FALSE
"USP34",NA,39382,"USP34","false",FALSE,FALSE
"USP39",NA,38053,"USP39","false",FALSE,FALSE
"USP4",NA,38860,"USP4","false",FALSE,FALSE
"USP5",NA,38363,"USP5","false",FALSE,FALSE
"USP53",NA,39261,"USP53","false",FALSE,FALSE
"USP6NL",NA,43344,"USP6NL","false",FALSE,FALSE
"USP7",NA,39113,"USP7","false",FALSE,FALSE
"USPL1",NA,38626,"USPL1","false",FALSE,FALSE
"UTP14A",NA,40374,"UTP14A","false",FALSE,FALSE
"UTP20",NA,38708,"UTP20","false",FALSE,FALSE
"UTY",NA,42139,"UTY","false",FALSE,FALSE
"UVRAG",NA,45368,"UVRAG","false",FALSE,FALSE
"VAMP2",NA,41352,"VAMP2","false",FALSE,FALSE
"VAMP5",NA,43435,"VAMP5","false",FALSE,FALSE
"VAMP8",NA,45063,"VAMP8","false",FALSE,FALSE
"VAPA",NA,41538,"VAPA","false",FALSE,FALSE
"VARS",NA,39488,"VARS","false",FALSE,FALSE
"VASN",NA,40636,"VASN","false",FALSE,FALSE
"VASP",NA,40138,"VASP","false",FALSE,FALSE
"VAV1",NA,41605,"VAV1","false",FALSE,FALSE
"VAV2",NA,40693,"VAV2","false",FALSE,FALSE
"VCL",NA,37785,"VCL","false",FALSE,FALSE
"VCP",NA,38296,"VCP","false",FALSE,TRUE
"VDAC1",NA,37782,"VDAC1","false",TRUE,FALSE
"VDAC2",NA,41371,"VDAC2","false",FALSE,FALSE
"VDAC3",NA,45515,"VDAC3","false",FALSE,FALSE
"VDR",NA,38507,"VDR","false",FALSE,TRUE
"VEGF",NA,43026,"VEGF","false",FALSE,FALSE
"VHL",NA,41638,"VHL","false",FALSE,FALSE
"VIM",NA,40316,"VIM","false",FALSE,FALSE
"VKORC1",NA,41044,"VKORC1","false",FALSE,FALSE
"VLDLR",NA,42723,"VLDLR","false",FALSE,FALSE
"VMA21",NA,45423,"VMA21","false",FALSE,FALSE
"VPS11",NA,44112,"VPS11","false",FALSE,FALSE
"VPS25",NA,43349,"VPS25","false",FALSE,FALSE
"VPS26A",NA,38088,"VPS26A","false",FALSE,FALSE
"VPS35",NA,45019,"VPS35","false",FALSE,FALSE
"VPS37C",NA,44635,"VPS37C","false",FALSE,FALSE
"VPS51",NA,40054,"VPS51","false",FALSE,FALSE
"VPS52",NA,44889,"VPS52","false",FALSE,FALSE
"VPS72",NA,40142,"VPS72","false",FALSE,FALSE
"VSIR",NA,44330,"VSIR","false",FALSE,FALSE
"VTN",NA,42065,"VTN","false",FALSE,FALSE
"WAPL",NA,42252,"WAPL","false",FALSE,FALSE
"WARS",NA,38365,"WARS","false",FALSE,FALSE
"WAS",NA,39834,"WAS","false",FALSE,FALSE
"WASF2",NA,43342,"WASF2","false",FALSE,FALSE
"WASHC2A",NA,39542,"WASHC2A","false",FALSE,FALSE
"WASHC4",NA,38030,"WASHC4","false",FALSE,FALSE
"WASL",NA,42084,"WASL","false",FALSE,FALSE
"WBP11",NA,41395,"WBP11","false",FALSE,FALSE
"WBP4",NA,45283,"WBP4","false",FALSE,FALSE
"WDR11",NA,38050,"WDR11","false",TRUE,FALSE
"WDR26",NA,39408,"WDR26","false",FALSE,FALSE
"WDR48",NA,38888,"WDR48","false",FALSE,FALSE
"WDR5",NA,37891,"WDR5","false",FALSE,FALSE
"WDTC1",NA,41810,"WDTC1","false",FALSE,FALSE
"WIPF1",NA,44327,"WIPF1","false",FALSE,FALSE
"WNK1",NA,43473,"WNK1","false",FALSE,FALSE
"WRAP73",NA,41042,"WRAP73","false",FALSE,FALSE
"WRN",NA,42418,"WRN","false",FALSE,FALSE
"WRNIP1",NA,40225,"WRNIP1","false",FALSE,FALSE
"WWOX",NA,39461,"WWOX","false",FALSE,FALSE
"WWP1",NA,42663,"WWP1","false",FALSE,FALSE
"WWP2",NA,37993,"WWP2","false",FALSE,FALSE
"XPA",NA,44699,"XPA","false",FALSE,FALSE
"XPC",NA,43531,"XPC","false",FALSE,FALSE
"XPNPEP1",NA,38367,"XPNPEP1","false",FALSE,FALSE
"XPO1",NA,41306,"XPO1","false",FALSE,FALSE
"XPO5",NA,42748,"XPO5","false",FALSE,FALSE
"XPO7",NA,38241,"XPO7","false",FALSE,FALSE
"XPOT",NA,40322,"XPOT","false",FALSE,FALSE
"XRCC1",NA,38898,"XRCC1","false",FALSE,FALSE
"XRCC5",NA,42348,"XRCC5","false",FALSE,FALSE
"XRCC6",NA,38294,"XRCC6","false",FALSE,FALSE
"XRN1",NA,43816,"XRN1","false",FALSE,FALSE
"XRN2",NA,43087,"XRN2","false",FALSE,FALSE
"YA61",NA,45017,"YA61","false",FALSE,FALSE
"YARS",NA,41514,"YARS","false",FALSE,FALSE
"YBX1",NA,39623,"YBX1","false",FALSE,FALSE
"YES1",NA,44243,"YES1","false",FALSE,FALSE
"YIPF3",NA,44212,"YIPF3","false",FALSE,FALSE
"YWHAB",NA,38548,"YWHAB","false",FALSE,FALSE
"YWHAE",NA,37955,"YWHAE","false",FALSE,FALSE
"YWHAG",NA,43243,"YWHAG","false",FALSE,FALSE
"YWHAH",NA,40619,"YWHAH","false",FALSE,FALSE
"YWHAQ",NA,39290,"YWHAQ","false",FALSE,FALSE
"YWHAZ",NA,39246,"YWHAZ","false",FALSE,FALSE
"YY1",NA,38166,"YY1","false",FALSE,FALSE
"YY1AP1",NA,43327,"YY1AP1","false",TRUE,FALSE
"YY2",NA,38168,"YY2","false",FALSE,FALSE
"ZA20D2",NA,42537,"ZA20D2","false",FALSE,FALSE
"ZAP70",NA,42788,"ZAP70","false",FALSE,FALSE
"ZBTB1",NA,38373,"ZBTB1","false",FALSE,FALSE
"ZBTB10",NA,39557,"ZBTB10","false",TRUE,FALSE
"ZBTB14",NA,43674,"ZBTB14","false",FALSE,FALSE
"ZBTB16",NA,43613,"ZBTB16","false",FALSE,FALSE
"ZBTB25",NA,38946,"ZBTB25","false",FALSE,FALSE
"ZBTB48",NA,38720,"ZBTB48","false",FALSE,FALSE
"ZBTB5",NA,38460,"ZBTB5","false",TRUE,FALSE
"ZBTB7A",NA,38709,"ZBTB7A","false",TRUE,FALSE
"ZBTB7B",NA,43762,"ZBTB7B","false",FALSE,FALSE
"ZBTB8A",NA,43903,"ZBTB8A","false",FALSE,FALSE
"ZBTB8B",NA,40735,"ZBTB8B","false",FALSE,FALSE
"ZC3H13",NA,38983,"ZC3H13","false",FALSE,FALSE
"ZC3H15",NA,38675,"ZC3H15","false",FALSE,FALSE
"ZCCHC10",NA,42373,"ZCCHC10","false",TRUE,FALSE
"ZCCHC17",NA,42623,"ZCCHC17","false",FALSE,FALSE
"ZCCHC8",NA,38071,"ZCCHC8","false",TRUE,FALSE
"ZDHHC17",NA,38762,"ZDHHC17","false",FALSE,FALSE
"ZDHHC24",NA,44710,"ZDHHC24","false",FALSE,FALSE
"ZEB1",NA,42999,"ZEB1","false",FALSE,FALSE
"ZEB2",NA,43013,"ZEB2","false",FALSE,FALSE
"ZFC3H1",NA,37908,"ZFC3H1","false",TRUE,FALSE
"ZFP36",NA,42096,"ZFP36","false",FALSE,FALSE
"ZFPM1",NA,43017,"ZFPM1","false",FALSE,FALSE
"ZFPM2",NA,42890,"ZFPM2","false",FALSE,FALSE
"ZFYVE19",NA,39378,"ZFYVE19","false",FALSE,FALSE
"ZFYVE26",NA,43605,"ZFYVE26","false",TRUE,FALSE
"ZHX1",NA,43818,"ZHX1","false",FALSE,FALSE
"ZIC3",NA,38170,"ZIC3","false",FALSE,FALSE
"ZMPSTE24",NA,41376,"ZMPSTE24","false",FALSE,FALSE
"ZNF10",NA,44514,"ZNF10","false",FALSE,FALSE
"ZNF12",NA,39442,"ZNF12","false",TRUE,FALSE
"ZNF16",NA,44541,"ZNF16","false",FALSE,FALSE
"ZNF17",NA,43882,"ZNF17","false",FALSE,FALSE
"ZNF211",NA,43464,"ZNF211","false",FALSE,FALSE
"ZNF24",NA,43168,"ZNF24","false",FALSE,FALSE
"ZNF292",NA,38129,"ZNF292","false",TRUE,FALSE
"ZNF335",NA,42486,"ZNF335","false",FALSE,FALSE
"ZNF350",NA,43040,"ZNF350","false",FALSE,FALSE
"ZNF385",NA,41289,"ZNF385","false",FALSE,FALSE
"ZNF417",NA,41063,"ZNF417","false",FALSE,FALSE
"ZNF440",NA,40069,"ZNF440","false",FALSE,FALSE
"ZNF510",NA,44421,"ZNF510","false",FALSE,FALSE
"ZNF544",NA,44566,"ZNF544","false",FALSE,FALSE
"ZNF550",NA,44251,"ZNF550","false",FALSE,FALSE
"ZNF564",NA,43871,"ZNF564","false",FALSE,FALSE
"ZNF572",NA,44891,"ZNF572","false",FALSE,FALSE
"ZNF576",NA,45382,"ZNF576","false",FALSE,FALSE
"ZNF579",NA,41727,"ZNF579","false",FALSE,FALSE
"ZNF581",NA,41214,"ZNF581","false",FALSE,FALSE
"ZNF587",NA,40460,"ZNF587","false",FALSE,FALSE
"ZNF593",NA,40158,"ZNF593","false",FALSE,FALSE
"ZNF606",NA,39948,"ZNF606","false",FALSE,FALSE
"ZNF638",NA,38588,"ZNF638","false",FALSE,FALSE
"ZNF687",NA,39922,"ZNF687","false",FALSE,FALSE
"ZNF746",NA,43374,"ZNF746","false",FALSE,TRUE
"ZNF764",NA,42015,"ZNF764","false",FALSE,FALSE
"ZNF765",NA,41734,"ZNF765","false",FALSE,FALSE
"ZNF91",NA,44509,"ZNF91","false",FALSE,FALSE
"ZP3",NA,38652,"ZP3","false",FALSE,FALSE
"ZPR1",NA,39368,"ZPR1","false",FALSE,FALSE
"ZRANB2",NA,38084,"ZRANB2","false",FALSE,FALSE
"ZRANB3",NA,40067,"ZRANB3","false",FALSE,FALSE
"ZWINT",NA,39364,"ZWINT","false",FALSE,FALSE
"ZYX",NA,41242,"ZYX","false",FALSE,FALSE
"ZZZ3",NA,39686,"ZZZ3","false",FALSE,FALSE
