SrNo	V1	V2
83369	A0A024R730	Q12929
83370	A0A024RAY1	P16220
83371	P0CG48	Q9H0X4
83372	A0A024R730	Q9NVI7
83373	P0CG48	Q5H9Q5
83374	P0CG48	Q9BV10
83375	A0A024R730	Q9NQH7
83376	A0A024R730	P98082
83377	A0A024R730	Q9Y5X1
83378	A0A024RAY1	B4DUR3
83379	P07384	Q86U55
83380	O15287	P07384
83381	P0CG48	Q9NYM9
83382	A0A024R2H1	O75925
83383	Q14676	Q9H1A4
83384	A0A024R730	Q96BY9
83385	A0A024R730	P43686
83386	A0A024R730	Q96RT1
83387	A0A024R730	Q9UHD8
83388	P34925	Q96QK1
83389	O75317	Q09019
83390	O00463	P83436
83391	O95989	Q6RFH5
83392	O95989	P04181
83393	O94806	O95989
83394	B1AHB0	O95989
83395	A0A024QYV7	O95989
83396	O95989	Q14469
83397	O95989	P27695
83398	O95989	P31689
83399	A4D1N4	O95989
83400	O95989	P13196
83401	O95989	Q9NQW7
83402	O95989	P51671
83403	Q9H1A4	Q9H4L7
83404	P02549	P10244
83405	P0C7U0	P0CG48
83406	A0A024R2F9	P0CG48
83407	P0CG48	Q09019
83408	A0A024R896	P0CG48
83409	P0CG48	Q9NU02
83410	P10244	Q00610
83411	P10244	Q60FE5
83412	P09496	P10244
83413	A0A024RAY1	P61956
83414	A0A024R8Z1	P61956
83415	P07384	P61956
83416	P53618	Q96RT1
83417	P10244	P24864
83418	P06748	P53618
83419	O75925	P61956
83420	O43464	P0CG48
83421	P0CG48	P62068
83422	A0A024RA90	P10244
83423	P53618	P62993
83424	P53618	Q99853
83425	P0CG48	P49711
83426	P0CG48	Q99500
83427	O43852	Q9NPF4
83428	Q06124	Q8WWW8
83429	P52735	Q9H992
83430	P0CG48	Q8TD47
83431	A0A024RAH8	O15205
83432	P0CG48	Q9H1D9
83433	O95251	Q99728
83434	O95866	Q06124
83435	Q93074	Q9NVC6
83436	A0A090N7U0	Q9Y4X5
83437	P53618	Q9NRD1
83438	O15145	O15511
83439	O15511	Q9BTE6
83440	Q15843	Q9Y4X5
83441	A0A024R7E9	Q9Y4X5
83442	Q9HD26	Q9Y4X5
83443	Q01658	Q9Y4X5
83444	O60610	P53618
83445	P53618	Q04726
83446	O15511	Q99961
83447	O15511	P17612
83448	Q9HAV4	Q9Y4X5
83449	P36406	P62837
83450	A0A024R2Q2	Q9Y4X5
83451	P61086	Q04864
83452	D0PNI1	P19320
83453	O43602	P36406
83454	P21675	Q15545
83455	P36406	Q14D33
83456	P36406	Q99933
83457	A0A024R7C5	P36406
83458	P36406	Q5JQP8
83459	B2RNT7	P36406
83460	P36406	Q86YD7
83461	A0A0A0MTR7	P36406
83462	P54257	Q99728
83463	Q9UNA4	Q9Y4K3
83464	Q08379	Q14D33
83465	O75177	P33240
83466	P17081	Q15654
83467	A0A024R9Z9	Q5JWF2
83468	O95741	P50222
83469	P23497	Q14D33
83470	P47224	Q8WWW0
83471	O75177	P14678
83472	A0A024RCP5	Q9UNA4
83473	Q14D33	Q8NA61
83474	Q96H79	Q99496
83475	P35226	Q96H79
83476	B3KWV4	Q99728
83477	P34998	Q5JWF2
83478	P21731	Q5JWF2
83479	Q16658	Q5JWF2
83480	P29992	Q5JWF2
83481	O15169	Q5JWF2
83482	A0A024R1Z1	P46527
83483	A0A024R9D3	P05067
83484	P05067	P11137
83485	P05067	Q9UJ78
83486	P05067	P61764
83487	P05067	Q86TB9
83488	P05067	Q5SQI0
83489	P05067	Q9HC62
83490	P05067	X6R3L3
83491	O43264	P05067
83492	P05067	Q6ZUS6
83493	P05067	Q86XR8
83494	P05067	Q16619
83495	B4DXH2	P05067
83496	O15075	P05067
83497	P05067	Q04726
83498	A0A024R6R2	P05067
83499	O00178	P05067
83500	P05067	Q9NVI1
83501	P05067	Q9NZL4
83502	P05067	Q8N4X5
83503	A0A024R611	I1W660
83504	B4DQA3	P05067
83505	P05067	Q8IV61
83506	P05067	Q71RC2
83507	D2JYI1	P05067
83508	O75448	P05067
83509	P05067	Q14511
83510	E7EVC7	P05067
83511	P05067	Q8N9Z9
83512	P05067	Q9BRS8
83513	P05067	Q9BWU0
83514	O60716	P05067
83515	P05067	V9GYW9
83516	P05067	Q9BTC0
83517	P05067	Q8IU85
83518	A0A024R6K3	P05067
83519	P05067	Q9H9L4
83520	P05067	Q0VGM3
83521	P05067	P23381
83522	P05067	Q9NZL9
83523	P05067	Q13627
83524	P05067	Q9BSL1
83525	Q5TB80	Q9BS40
83526	A0A087X0E7	P05067
83527	Q86U55	Q9BUB5
83528	P05067	Q8NDZ0
83529	P05067	Q9NTI7
83530	B4DT73	P05067
83531	P05067	Q03154
83532	P17081	Q6DT37
83533	P05067	Q6WRI0
83534	P05067	P78362
83535	P05067	Q9BVS4
83536	P05067	P23508
83537	P05067	Q14644
83538	Q12904	Q9Y3U8
83539	P05067	Q9BZ67
83540	B4DUR3	P05067
83541	P05067	Q6PEW1
83542	O43151	P05067
83543	P10244	Q01094
83544	P05067	P14316
83545	O75556	P0CG48
83546	P05067	P50221
83547	P05067	Q9BRR8
83548	P47224	P62820
83549	P05067	Q8ND61
83550	P0CG48	Q15019
83551	A0A024R3E3	P05067
83552	A0A087WVP4	P0CG48
83553	A0JLT2	P05067
83554	F2Z2Q0	P05067
83555	O00716	P10244
83556	P04179	P05067
83557	P05067	Q4G0X9
83558	P05067	Q16854
83559	P05067	Q12981
83560	O15151	P05067
83561	B8ZZ45	P05067
83562	P05067	Q2QL34
83563	P05067	P38646
83564	O75030	P05067
83565	P05067	Q05DJ0
83566	P05067	Q6IC98
83567	O15511	P59998
83568	P05067	Q9UBF9
83569	P05067	Q5VYS8
83570	P05067	Q8TAX9
83571	O14737	P0CG48
83572	A0A024RDK4	P05067
83573	O95619	Q5TB80
83574	P05067	Q9NYM9
83575	P05067	Q96IV0
83576	P05067	Q8WW52
83577	P05067	Q9P086
83578	O95741	Q9Y6K8
83579	O95671	P05067
83580	A5D6W6	P05067
83581	O15205	Q08ER8
83582	P05067	Q8IUD2
83583	O95372	P05067
83584	O43502	P05067
83585	P0CG48	Q8IX12
83586	P05067	Q969Y0
83587	P05067	Q8N2Z9
83588	P17081	Q9HD26
83589	P05067	Q9NR56
83590	P05067	Q9NP61
83591	P05067	P14859
83592	P05067	Q2KHN1
83593	P01569	P05067
83594	P05067	Q6E0U4
83595	P0CG48	Q6UXV4
83596	P0CG48	Q8NFA0
83597	A0A024R374	P0CG48
83598	P0CG48	Q96C36
83599	P0CG48	Q8IYL2
83600	O60333	P05067
83601	P05067	P05412
83602	O60716	P22223
83603	P0CG48	Q674X7
83604	O75937	P78362
83605	P05067	P98082
83606	P05067	P22303
83607	O95704	P05067
83608	P61160	Q92747
83609	O15145	Q92747
83610	Q92747	Q96KP4
83611	Q92747	Q9BTE6
83612	Q04637	Q9BUB5
83613	D0PNI1	Q9Y343
83614	P07737	P17081
83615	P0CG48	Q8NB25
83616	P06730	Q9BUB5
83617	O14964	P05067
83618	P0CG48	Q16222
83619	P05067	P46531
83620	P0CG48	Q14694
83621	P0CG48	Q92917
83622	Q06124	Q7Z4F3
83623	P0CG48	Q8N8M9
83624	A0A024R730	P51790
83625	A0A090N900	P0CG48
83626	O43819	P0CG48
83627	P0CG48	Q08554
83628	A0A024R730	Q9HD26
83629	P0CG48	P35580
83630	P36406	Q99418
83631	P06241	Q06124
83632	A0A024R3Z2	O60315
83633	P08648	P47224
83634	A0A024R3Z2	Q03933
83635	P23229	P47224
83636	A0A024R3Z2	O75444
83637	A0A024R3Z2	Q92985
83638	O75177	Q92769
83639	O15371	P62269
83640	A0A024R3Z2	Q01094
83641	A0A024R3Z2	P50895
83642	A0A024R3Z2	Q9H3D4
83643	P61956	Q9NZT2
83644	O15372	O15511
83645	A0A024R3Z2	Q9BYV9
83646	A0A024R2Q2	P36406
83647	O75177	P18847
83648	P0CG48	Q96NL3
83649	Q16763	Q9Y4E8
83650	A0A024R3Z2	P42575
83651	A0A090N8Y2	P01130
83652	P29320	P52798
83653	P36873	Q9NRG7
83654	A0A024R4W4	O75177
83655	P62633	Q9Y3U8
83656	O75177	Q15797
83657	P01130	P98082
83658	A0A024R3Z2	O75469
83659	P25445	Q99683
83660	P10244	Q96C00
83661	F1D8N1	O75177
83662	O75177	P56524
83663	A0A024R3Z2	P12814
83664	A0A024R3Z2	Q02930
83665	A0A024QZ12	P10244
83666	O75177	Q8WUU5
83667	O75177	Q9NY61
83668	A0A024R3Z2	P52655
83669	A0A024R3Z2	A0A024RDY6
83670	O75177	Q9BYE7
83671	P40855	Q7Z412
83672	P01130	Q8WY64
83673	O60674	Q99683
83674	Q06124	Q99683
83675	A0A024R3Z2	Q9UIA9
83676	A0A024R3Z2	P36956
83677	A0A024R3Z2	A0A024R7Z0
83678	A0A024R3Z2	B2ZZ89
83679	A0A024R3Z2	Q9NS39
83680	A0A024R3Z2	Q92766
83681	Q13627	Q99683
83682	Q99497	Q99683
83683	A0A024R3Z2	P18847
83684	P29320	Q8N726
83685	A0A024R3Z2	P50225
83686	A0A024R3Z2	C9JQV6
83687	A0A024R730	Q53HF2
83688	B4DG79	Q99683
83689	Q15554	Q96H79
83690	P54274	Q96H79
83691	A0A024R3Z2	A0A024RDV3
83692	A0A024R730	Q05086
83693	B3KVH4	Q99683
83694	P27986	Q99683
83695	A0A024R3Z2	Q8NEB9
83696	P06748	P52294
83697	A0A024R3Z2	F1D8T0
83698	A0A024R3Z2	O15144
83699	P29320	P98172
83700	A0A024R3Z2	P22694
83701	A0A024R3Z2	Q08050
83702	A0A024R3Z2	Q9Y2I7
83703	A0A024R3Z2	B4DUR3
83704	A0A024R3Z2	P53621
83705	A0A024R3Z2	O94864
83706	A0A024R3Z2	A0A0A0MQU4
83707	A0A024R3Z2	O43172
83708	A0A024R3Z2	Q9UPN9
83709	A0A024R3Z2	P53634
83710	A0A024R3Z2	Q8NFV4
83711	A0A024R3Z2	Q96T76
83712	A0A024R3Z2	Q96MU7
83713	A0A024R3Z2	O15294
83714	A0A024R3Z2	Q13428
83715	A0A024R3Z2	Q13724
83716	A0A024R2T6	A0A024R3Z2
83717	A0A024R3Z2	Q9UKJ3
83718	A0A024R3Z2	B3KSC8
83719	A0A024R3Z2	Q9H4L5
83720	A0A024R3Z2	B4DN43
83721	A0A024R3Z2	A0A024RBW2
83722	A0A024R3Z2	F2Z2Q0
83723	A0A024R3Z2	Q9NX05
83724	A0A024R3Z2	A4D275
83725	O95741	Q15759
83726	A0A024R3Z2	A3RJH1
83727	A0A024R3Z2	Q9BQ52
83728	A0A024R3Z2	P37275
83729	P10244	Q658J6
83730	A0A024R3Z2	P48059
83731	A0A024R3Z2	Q4LE36
83732	D0PNI1	Q12778
83733	A0A024R3Z2	O75818
83734	D0PNI1	Q14676
83735	A0A024R3Z2	A0A024RD99
83736	A0A024R3Z2	P53582
83737	A0A024R3Z2	Q15843
83738	A0A024R3Z2	A8K3M3
83739	A0A024R3Z2	Q8IUZ5
83740	A0A024R3Z2	Q9NVH6
83741	A0A024R3Z2	P78542
83742	A0A024R3Z2	Q9NZB2
83743	A0A024R3Z2	Q9Y6X2
83744	A0A024R3Z2	Q53LP3
83745	Q53G92	Q9BV73
83746	A0A024R3Z2	Q9NZL4
83747	A0A024R1S7	A0A024R3Z2
83748	A0A024R3Z2	O00764
83749	P04637	P29320
83750	A0A024R3Z2	P08708
83751	A0A024R3Z2	Q15326
83752	A0A024R3Z2	Q6UB28
83753	A0A024R3Z2	Q4G104
83754	A0A024R3Z2	P25786
83755	A0A024R3Z2	Q8IYS1
83756	A0A024R3Z2	Q03188
83757	A0A024R3Z2	A0A0A0MS52
83758	A0A024R3Z2	P55735
83759	A0A024R3Z2	E9KL48
83760	P51587	Q99728
83761	A0A024R3Z2	Q7Z2T5
83762	O95741	Q14451
83763	A0A024R3Z2	O95671
83764	A0A024R3Z2	Q96KP4
83765	A0A024R3Z2	P30048
83766	A0A024R3Z2	P63010
83767	A0A024R3Z2	Q02809
83768	A0A024R3Z2	P06737
83769	A0A024R3Z2	Q9ULD0
83770	A0A024R3Z2	Q5VTE6
83771	A0A024R3Z2	Q04637
83772	A0A024R3Z2	P12757
83773	A0A024R3Z2	P23497
83774	A0A024R3Z2	O14964
83775	O14867	Q99728
83776	A0A024R3Z2	Q9Y620
83777	A0A024R3Z2	Q9HCK0
83778	A0A024R3Z2	Q9BQY4
83779	A0A024R3Z2	Q6PEW1
83780	A0A024R3Z2	Q05193
83781	A0A024R3Z2	Q00610
83782	A0A024R3Z2	P46087
83783	A0A024R3Z2	P07900
83784	A0A024R3Z2	O43143
83785	A0A024R3Z2	Q96PK6
83786	A0A024R3Z2	O43175
83787	A0A024R3Z2	O00541
83788	A0A024R3Z2	P12270
83789	A0A024R3Z2	P17275
83790	A0A024R3Z2	A0A024R5T5
83791	Q03164	Q99683
83792	A0A024R3Z2	O15350
83793	P36406	Q15637
83794	A0A024QZ26	A0A024R730
83795	A0A024R150	O75376
83796	O95741	P20073
83797	A0A024R3Z2	P25445
83798	D0PNI1	Q99683
83799	A0A024R150	F1D8P7
83800	B7Z2P9	Q96H79
83801	P0CG48	P17081
83802	Q8IW76	Q99683
83803	O43715	O95817
83804	P0CG48	P47224
83805	P0CG48	Q14CX7
83806	A0A024R3C6	A0A024R3Z2
83807	Q59GL1	Q8WX92
83808	Q03113	Q99683
83809	A0A024R8M0	Q99683
83810	A0A024R3Z2	F2Z381
83811	O14543	Q99683
83812	P36406	Q0VDD7
83813	O15524	Q99683
83814	Q09472	Q99683
83815	O43852	Q9BTE6
83816	A0A024R3Z2	O75030
83817	Q9BTE6	Q9HAV4
83818	Q15029	Q9BTE6
83819	Q99471	Q9BTE6
83820	A0A024R3Z2	Q9Y4B4
83821	A0A024R3Z2	P16220
83822	A0A024R3Z2	P23467
83823	A0A024R3Z2	Q9Y4F5
83824	A0A024R3Z2	A0A087WVP4
83825	A0A024R3Z2	P46776
83826	A0A024R3Z2	P10242
83827	A0A024R2H1	A0A024R3Z2
83828	A0A024R3Z2	C9JE98
83829	A0A024R3Z2	O00482
83830	A0A024R3Z2	Q9UL19
83831	P49407	Q99683
83832	A0A024R3Z2	P21980
83833	B7Z2P9	Q99683
83834	P34932	Q99683
83835	P0CG48	Q99683
83836	A0A024R3Z2	Q15424
83837	A0A024R3Z2	P29590
83838	P35998	Q99683
83839	P62195	Q99683
83840	A0A024R3Z2	O15169
83841	A0A024R3Z2	P13929
83842	A0A024R3Z2	O75367
83843	A0A024R3Z2	P49411
83844	A0A024R3Z2	P38159
83845	A0A024R3Z2	P38405
83846	A0A024R3Z2	Q05639
83847	A0A024R3Z2	P43686
83848	A0A024R3Z2	P22234
83849	A0A024R3Z2	Q92481
83850	A0A024R3Z2	Q9C037
83851	A0A024R3Z2	P07355
83852	A0A024R3Z2	Q07864
83853	A0A024R3Z2	Q69YX3
83854	A0A024R3Z2	O75955
83855	A0A024R3Z2	P35659
83856	A0A024R3Z2	Q9H009
83857	A0A024R3Z2	Q15366
83858	A0A024R3Z2	Q9BVA1
83859	A0A024R3Z2	Q53G92
83860	A0A024R3Z2	O43684
83861	P0CG48	Q96DC9
83862	P0CG48	Q13535
83863	O00507	P0CG48
83864	P0CG48	P48552
83865	P36406	Q96HA1
83866	P0CG48	Q6ZMK1
83867	Q06124	Q5VYH9
83868	P36406	Q8TBB1
83869	P0CG48	Q9UGP8
83870	P52735	Q9Y4X5
83871	P10244	Q7Z3G2
83872	D0PNI1	P56945
83873	P30556	P41595
83874	O00468	Q86V38
83875	A0A024R8F3	O00468
83876	A0A024R2W4	O00468
83877	O00468	O15265
83878	O94941	P36406
83879	O94941	Q13404
83880	O94941	Q96FI0
83881	P0CG48	Q6RW13
83882	P52294	Q06455
83883	D0PNI1	P34947
83884	P61086	Q99496
83885	B0QY90	O15371
83886	P61086	P63279
83887	Q08209	Q9NPC6
83888	Q9BV73	Q9BVA1
83889	P61956	Q2L6I2
83890	A0A024R1U5	P0CG48
83891	A0A024R8R0	P19784
83892	Q96RU2	Q9BYV6
83893	I3VM53	Q16695
83894	A0A024RCQ4	P61086
83895	O15371	O95793
83896	P0CG48	P46013
83897	Q14011	Q8TBB1
83898	O95249	Q9NYM9
83899	P0CG48	Q9UJA5
83900	A0A024QZ62	A0A024RAP7
83901	P49756	Q9UQL6
83902	P53621	Q9NYM9
83903	P21757	Q16617
83904	P21757	Q13021
83905	O95214	P21757
83906	P16471	Q06124
83907	P16389	Q9NQC3
83908	P16389	Q14247
83909	B7Z8E5	P16389
83910	O95352	P16298
83911	A0A024R6D8	P16298
83912	P05412	P16298
83913	O60260	P60891
83914	P60891	Q12792
83915	P60891	P62258
83916	P60891	Q8WXH4
83917	P60891	P61956
83918	P60891	Q14558
83919	P0CG48	Q14160
83920	P0CG48	Q13794
83921	P0CG48	Q9BYE4
83922	P0CG48	Q13107
83923	P36956	Q9NVC6
83924	O75526	Q92630
83925	P05109	Q9NRC8
83926	A0A024R7G8	Q14149
83927	P31994	Q06124
83928	A8MZ84	Q06124
83929	Q06124	Q96DU3
83930	P11308	P15531
83931	D0PNI1	O75376
83932	Q969H0	Q96RU2
83933	P0CG48	Q9NRL2
83934	O94808	Q9NUX5
83935	A0A024R7W9	P05109
83936	P0CG48	Q9UM13
83937	O95229	P0CG48
83938	O14802	P0CG48
83939	A0A024R611	P0CG48
83940	P0CG48	Q96PU4
83941	P0CG48	Q9NRM2
83942	P0CG48	Q96Q07
83943	O95600	P0CG48
83944	A0A024R231	Q16719
83945	O15111	P0CG48
83946	P0CG48	Q96G28
83947	P0CG48	Q96EK9
83948	A0A0A0MR66	P0CG48
83949	A0A024QZ62	O43303
83950	P0CG48	Q96NB2
83951	A0A024R6D8	P0CG48
83952	P0CG48	Q8IY81
83953	A0A024RB77	P67936
83954	P0CG48	Q8IYI8
83955	A0A024RBK3	Q13620
83956	A0A024R475	O94808
83957	P0CG48	Q8N697
83958	A0A024R475	A0A024RBK3
83959	A0A024RB77	P05109
83960	A0A024RBK3	Q93034
83961	P0CG48	Q8IUR0
83962	A0A024RBK3	Q13617
83963	A0A024R4J0	P0CG48
83964	P0CG48	Q08ER8
83965	A0A024RBK3	Q7L5N1
83966	P0CG48	Q6BAA4
83967	O14656	Q9UK22
83968	O14656	O95295
83969	P0CG48	Q9BQN1
83970	O14656	Q9BT78
83971	P0CG48	Q96DU9
83972	B3KT61	P0CG48
83973	P0CG48	Q56VL3
83974	P0CG48	P58546
83975	P0CG48	Q49AN0
83976	P0CG48	P50238
83977	Q13526	Q9H6E5
83978	A2I2P0	P0CG48
83979	P0CG48	Q8TA94
83980	P05067	P05109
83981	P0CG48	Q6UX07
83982	O75052	Q9Y272
83983	P05067	P13929
83984	P0CG48	Q96LX8
83985	P0CG48	Q96MR9
83986	P0CG48	Q1T7F5
83987	P05067	Q14696
83988	P09936	Q96RU2
83989	P21796	Q9UQ53
83990	P06733	P13929
83991	A0A024QZ62	P05067
83992	Q13107	Q96RU2
83993	Q04864	Q969H6
83994	Q96RU2	Q9UK80
83995	A0A024RBK3	A0A024RBS2
83996	P0CG48	P56385
83997	A0A024RBK3	P61247
83998	P18847	P35638
83999	P0CG48	Q12948
84000	A0A024RBK3	P62424
84001	A0A024R9Y7	Q9NZT2
84002	P0CG48	P36543
84003	P0CG48	Q8TAQ5
84004	P41223	Q16629
84005	A0A024RBK3	P62906
84006	A0A024R5S5	P0CG48
84007	P41223	Q9BVJ6
84008	A0A024RBK3	P62899
84009	A0A024RBK3	A2RUM7
84010	A0A024RBK3	P27635
84011	P0CG48	Q6ZQQ2
84012	Q13451	Q9NZT2
84013	A0A024R2Q4	A0A024RBK3
84014	A0A024R718	P0CG48
84015	A0A024RBK3	P84098
84016	A0A024RBK3	P62081
84017	D6W5D9	P0CG48
84018	A0A024RBK3	P62263
84019	P0CG48	Q9BYK8
84020	O14618	P0CG48
84021	P0CG48	Q9Y2I7
84022	A0A024RBK3	A2A3R6
84023	P06132	P15531
84024	A0A024RBK3	P55769
84025	A0A024R608	A0A024RBK3
84026	A0A024RBK3	P42766
84027	A0A024RBK3	Q9BVP2
84028	A0A024RBK3	Q92901
84029	A0A024RBK3	P06748
84030	A0A024RBK3	Q96BA7
84031	A0A024RBK3	Q08211
84032	P67936	Q16643
84033	P06753	P67936
84034	A0A024R841	D0PNI1
84035	A0A024RBK3	P49411
84036	A0A024QZ62	Q1KMD3
84037	O14578	Q96RU2
84038	P0CG48	P61457
84039	Q12792	Q96RU2
84040	P42765	Q96KR1
84041	P67936	Q13200
84042	Q6NZY4	Q96RU2
84043	A0A024QZ62	P13639
84044	P00441	P15531
84045	O15067	Q96RU2
84046	P00387	Q15758
84047	A0A024QZ62	P63027
84048	A0A024RBK3	O60885
84049	A0A024QZ62	Q7Z434
84050	A0A024RBK3	P12270
84051	A0A024QZT0	P42765
84052	Q99536	Q9BQ24
84053	O14907	P42765
84054	P05109	Q8TDR0
84055	P35613	Q9UBV2
84056	A0A024RBK3	P62258
84057	P35613	Q13438
84058	P0CG48	Q9Y4D1
84059	A0A024R0V4	P0CG48
84060	P35613	Q86TM6
84061	P04637	Q03468
84062	O00472	Q03111
84063	P41208	P54727
84064	A0A024R284	A0A024R778
84065	Q96PM5	Q96RU2
84066	P07900	Q96QS6
84067	I3VM53	Q96KM6
84068	O15371	P21673
84069	A0A024QZ62	A0A024R730
84070	P15531	Q9GZT8
84071	O15371	Q14240
84072	P0CG48	Q96Q45
84073	P0CG48	Q9P2H5
84074	P55854	Q9H0D6
84075	P04637	P67936
84076	B2R4R0	Q5QJE6
84077	P0CG48	Q96AW1
84078	P0CG48	Q9UGP4
84079	P0CG48	Q2LD37
84080	P0CG48	Q02383
84081	A0A024R7G8	P20618
84082	P05089	P0CG48
84083	A0A024QYT5	P20618
84084	O95154	Q9NYB0
84085	P0CG48	P21980
84086	A0A024RBK3	Q504Q3
84087	I3VM53	P29372
84088	O95817	P05109
84089	A0A024RBK3	P05362
84090	P0CG48	Q5VZE5
84091	P48431	Q9H6E5
84092	O00744	P0CG48
84093	P0CG48	P63172
84094	P15531	P30281
84095	A0A024RBN1	O43318
84096	Q8NI27	Q9NRC8
84097	C9JQV6	Q8WZ73
84098	O00257	Q9HC52
84099	Q8WZ73	Q96RU2
84100	Q9HAV4	Q9NZL9
84101	Q14674	Q8WZ73
84102	O00458	P0CG48
84103	A8KAF9	O15205
84104	P02768	P05067
84105	A0A024R7T3	B2RBV7
84106	A0A024R7T3	Q13620
84107	A0A024R7T3	A0A024RB77
84108	O00232	P20618
84109	P20618	P62191
84110	P20618	P55036
84111	P20618	P35998
84112	P20618	Q16401
84113	O75691	P49754
84114	P20618	P61960
84115	Q96A26	Q9BXP5
84116	P20618	P49459
84117	A0A024QZT0	Q96A26
84118	Q7Z2Z2	Q9NPF4
84119	A0A024QYR3	Q96A26
84120	O75691	Q9H2M9
84121	B9A6J2	Q9UL26
84122	P20618	P62906
84123	B9A6J2	Q14964
84124	Q96A26	Q9UNL2
84125	P20618	P62424
84126	A0A024R3Q6	P20618
84127	P20618	Q53FN0
84128	P0CG48	Q70EK8
84129	P20618	Q8IU60
84130	B7Z481	P0CG48
84131	Q03164	Q9HC52
84132	P09001	P0CG48
84133	O14836	Q13114
84134	O60566	Q96IF1
84135	P0CG48	Q9Y5T5
84136	P20618	Q99814
84137	O60566	Q9H4B4
84138	A8K8G8	P0CG48
84139	P0CG48	Q9NRQ2
84140	O15205	P40222
84141	A0A024R6T8	P0CG48
84142	P0CG48	Q9BX40
84143	P05067	Q96A61
84144	P02768	P35368
84145	A0A024RD59	P05067
84146	P02768	Q07343
84147	A0A090N8N7	P05067
84148	O75419	P02768
84149	P02768	Q9H5V8
84150	P02768	Q9UBS5
84151	P02768	P35527
84152	A0A024R7T3	Q16629
84153	A0A024R7Z0	P02768
84154	A0A024R7T3	O43143
84155	P02768	Q9H7N4
84156	P46939	Q8NI27
84157	A0A024RDV8	P02768
84158	Q15386	Q8NI27
84159	P02768	P05155
84160	P40222	Q7L4K8
84161	P02768	Q9BTX7
84162	P09493	Q8NI27
84163	P02768	Q9BXS5
84164	P40222	Q7Z2W7
84165	F5H8B0	P02768
84166	A0A024R7T3	Q9UL25
84167	A0A024R962	P02768
84168	P02768	P62495
84169	P02768	P13646
84170	P02768	Q9Y6Q9
84171	O60566	Q9UPN9
84172	P02768	Q9NZJ4
84173	P02768	P35030
84174	P02768	Q9UQC9
84175	P02768	Q7Z392
84176	A5YKK6	P02768
84177	A0A024QZD6	P02768
84178	O60500	P02768
84179	O14836	Q9NWZ3
84180	P02768	Q15758
84181	O14836	P51617
84182	P02768	Q9BXH1
84183	P02768	Q9Y2W1
84184	P02768	Q562F6
84185	A0A024R7T3	Q15637
84186	P19320	P20618
84187	A0A024R7T3	Q9BWF3
84188	A0A024R7T2	P07900
84189	P15056	P38646
84190	A4D1T0	P40692
84191	O15484	P40692
84192	P40692	Q0VAQ6
84193	P40692	Q969T7
84194	P07741	P40692
84195	A0A024RAV4	Q9HC52
84196	Q13574	Q9HC52
84197	P11441	Q96A26
84198	Q9HC52	Q9UNQ2
84199	P49916	Q9HC52
84200	O00425	Q9HC52
84201	Q96Q89	Q9HC52
84202	A0A024R730	Q99720
84203	D2CFK9	Q9HC52
84204	Q9HC52	Q9NQ55
84205	O95793	Q9HC52
84206	P07900	Q96A26
84207	O60260	P20618
84208	O60566	Q8NG31
84209	A8K379	Q6ZWL3
84210	A8K379	Q6UW49
84211	A0A024R1U0	P0CG48
84212	A0A024RAV2	P0CG48
84213	O15205	P02768
84214	Q96A61	Q9Y508
84215	A0A024R7T3	O15205
84216	A0A024R7T3	P21980
84217	Q5EBL8	Q99720
84218	P57087	Q13232
84219	A0A024R1V6	Q9UBT7
84220	A0A024RD59	Q10570
84221	A0A024RD59	Q99460
84222	A0A024RD59	Q5SRE5
84223	A0A024RD59	P04637
84224	A0A024R7T3	P49760
84225	O60566	Q14697
84226	A0A024R7E9	A0A024R7T3
84227	A0A024R641	Q9NXK8
84228	Q4G0J3	Q96JH7
84229	P78362	Q9BQE4
84230	P20618	Q9P2P5
84231	Q9BRP4	Q9NY27
84232	P41218	Q9BZ95
84233	B9A6J2	Q8N3C8
84234	B9A6J2	E7EQB3
84235	O60566	Q16851
84236	A0A024R7T3	O75312
84237	A0A024RA27	P20618
84238	P20618	P55735
84239	A4D105	Q8NI27
84240	P20618	P25786
84241	P20618	P60900
84242	P20618	P28070
84243	O60832	P11308
84244	P20618	P78346
84245	A0A024R7T3	P11308
84246	P20618	P28074
84247	A0A024R7T3	Q15843
84248	P20618	Q14997
84249	A0A024R3Z2	Q8NI27
84250	A0A0A0MQS1	P20618
84251	P0CG48	Q9GZZ8
84252	A0A024RA60	P0CG48
84253	O95793	Q8NI27
84254	A0A024R7T3	O95793
84255	A4D105	A4D1T0
84256	P20618	P49768
84257	J3QTJ6	Q15843
84258	O00487	P20618
84259	A0A024R7T3	P04637
84260	O14818	P20618
84261	B9A6J2	O95292
84262	A0A024R1X5	P05109
84263	A0A024RBN1	O60543
84264	P23526	Q9BV19
84265	P20290	P40222
84266	Q08379	Q9HC52
84267	P40222	Q08379
84268	A0A024R7T3	Q9BUJ2
84269	A0A024R7T3	Q9UKT9
84270	A0A024R7T3	Q6P1W5
84271	A0A024R1S7	P40222
84272	A0A024QZ47	Q9BV19
84273	P40222	Q93045
84274	A0A024QZF1	P40222
84275	P40222	Q9NS73
84276	A0A024R7H3	P40222
84277	P13646	P20618
84278	E9PJK2	Q8NI27
84279	O60832	Q99496
84280	A0A024R284	Q13232
84281	A0A024R7G8	Q9H8M7
84282	O60832	P35226
84283	Q9UBT7	Q9Y6N9
84284	Q0VDD7	Q9UBT7
84285	Q8IUD6	Q9UBT7
