SUID,ALSOD,AverageShortestPathLength,BetweennessCentrality,Cell.type,Cell.type.x,Cell.type.y,ClosenessCentrality,ClusteringCoefficient,DEG,Degree,Eccentricity,IsSingleNode,Matching.Attribute,Matching.Attribute.1,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,OG_Gene,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared name,Stress,TopologicalCoefficient
93368,FALSE,3.61705121,3.67E-04,NA,NA,NA,0.2764683,0,FALSE,5,6,FALSE,TK1,TK1,TK1,78.2,5,0,FALSE,0,0.73829488,FALSE,0,TK1,70562,0.21504178
93369,FALSE,,,,Neurons,,,,FALSE,,,,,FBXL2,FBXL2,,,,FALSE,,,FALSE,,FBXL2,,
93370,FALSE,3.64969049,0.00221095,NA,NA,NA,0.27399584,0.04444444,FALSE,12,6,FALSE,YWHAG,YWHAG,YWHAG,55.4,12,0,FALSE,2,0.73503095,FALSE,0,YWHAG,445324,0.11839827
93371,TRUE,,,,NA,,,,FALSE,,,,,VAPB,VAPB,,,,FALSE,,,FALSE,,VAPB,,
93372,FALSE,,,,NA,,,,FALSE,,,,,PATJ,PATJ,,,,TRUE,,,FALSE,,PATJ,,
93373,FALSE,3.83833333,0,NA,NA,NA,0.26052974,0,FALSE,1,5,FALSE,PRKCA,PRKCA,PRKCA,38,1,0,FALSE,0,0.43233333,FALSE,0,PRKCA,0,0
93374,FALSE,,,,NA,,,,FALSE,,,,,WDR47,WDR47,,,,FALSE,,,FALSE,,WDR47,,
93375,FALSE,,,,NA,,,,FALSE,,,,,BMP7,BMP7,,,,FALSE,,,FALSE,,BMP7,,
93376,FALSE,,,,NA,,,,FALSE,,,,,VPS37B,VPS37B,,,,FALSE,,,FALSE,,VPS37B,,
93377,FALSE,,,,NA,,,,FALSE,,,,,AURKA,AURKA,,,,FALSE,,,FALSE,,AURKA,,
93378,FALSE,3.59333333,0,NA,NA,NA,0.27829314,1,FALSE,2,5,FALSE,ESR1,ESR1,ESR1,62.5,2,0,FALSE,0,0.48133333,FALSE,0,ESR1,0,0.51652893
93379,FALSE,3.97720878,0,NA,NA,NA,0.25143261,0,FALSE,2,6,FALSE,HIC1,HIC1,HIC1,85,2,0,FALSE,1,0.70227912,FALSE,0,HIC1,0,0
93380,FALSE,3.52305556,1.43E-04,NA,NA,NA,0.28384452,0,FALSE,2,4,FALSE,MAP3K14,MAP3K14,MAP3K14,230.5,2,0,FALSE,0,0.49538889,FALSE,0,MAP3K14,43686,0.51457399
93381,FALSE,3.77658976,4.93E-04,NA,NA,NA,0.26478915,0,FALSE,5,6,FALSE,NUDT21,NUDT21,NUDT21,53.75,5,0,FALSE,1,0.72234102,FALSE,0,NUDT21,206134,0.25985222
93382,FALSE,,,,NA,,,,FALSE,,,,,PELO,PELO,,,,FALSE,,,FALSE,,PELO,,
93383,FALSE,3.74366911,0,NA,NA,NA,0.26711762,0,FALSE,1,8,FALSE,PTPRCAP,PTPRCAP,PTPRCAP,292,1,0,FALSE,0,0.72563309,FALSE,0,PTPRCAP,0,0
93384,FALSE,,,,NA,,,,FALSE,,,,,FSBP,FSBP,,,,FALSE,,,FALSE,,FSBP,,
93385,FALSE,,,,NA,,,,FALSE,,,,,AKAP9,AKAP9,,,,FALSE,,,FALSE,,AKAP9,,
93386,FALSE,,,,NA,,,,FALSE,,,,,INO80E,INO80E,,,,FALSE,,,FALSE,,INO80E,,
93387,FALSE,3.81204277,8.76E-04,Neurons,Neurons,Neurons,0.26232654,0,FALSE,6,6,FALSE,PIN1,PIN1,PIN1,30.2,6,0,FALSE,1,0.71879572,FALSE,0,PIN1,134686,0.20857143
93388,FALSE,3.93978616,5.57E-05,NA,NA,NA,0.25382088,0,FALSE,3,6,FALSE,PML,PML,PML,72,3,0,FALSE,1,0.70602138,FALSE,0,PML,15088,0.51449275
93389,FALSE,4.01828925,0,NA,NA,NA,0.24886212,0,FALSE,1,6,FALSE,KRT15,KRT15,KRT15,102,1,0,FALSE,0,0.69817107,FALSE,0,KRT15,0,0
93390,FALSE,,,,NA,,,,FALSE,,,,,CLASP2,CLASP2,,,,TRUE,,,FALSE,,CLASP2,,
93391,FALSE,3.80557119,0.00169109,NA,NA,NA,0.26277264,0,FALSE,5,6,FALSE,AKT1,AKT1,AKT1,43.8,5,0,FALSE,0,0.71944288,FALSE,0,AKT1,695416,0.20980392
93392,FALSE,3.64472222,0,NA,NA,NA,0.27436933,0,FALSE,1,5,FALSE,NEU1,NEU1,NEU1,311,1,0,FALSE,0,0.47105556,FALSE,0,NEU1,0,0
93393,FALSE,3.36416667,1.07E-05,NA,NA,NA,0.29725043,0,FALSE,4,4,FALSE,PRKACA,PRKACA,PRKACA,41,4,0,FALSE,0,0.52716667,FALSE,0,PRKACA,2630,0.27586207
93394,FALSE,,,,NA,,,,FALSE,,,,,S100B,S100B,,,,FALSE,,,FALSE,,S100B,,
93395,FALSE,3.26666667,1.65E-04,NA,NA,NA,0.30612245,0,FALSE,3,4,FALSE,CDC2,CDC2,CDC2,148,3,0,FALSE,0,0.54666667,FALSE,0,CDC2,36556,0.34916865
93396,FALSE,3.53055556,7.96E-05,NA,NA,NA,0.28324154,0,FALSE,2,5,FALSE,MED31,MED31,MED31,87.5,2,0,FALSE,0,0.49388889,FALSE,0,MED31,5402,0.50290698
93397,FALSE,3.41555556,2.84E-04,NA,NA,NA,0.29277814,0,FALSE,4,4,FALSE,SIN3A,SIN3A,SIN3A,103.25,4,0,FALSE,0,0.51688889,FALSE,0,SIN3A,46936,0.26767016
93398,FALSE,,,,NA,,,,FALSE,,,,,MAX,MAX,,,,FALSE,,,FALSE,,MAX,,
93399,FALSE,3.28416667,7.07E-04,NA,NA,NA,0.30449125,0.1,FALSE,5,4,FALSE,CSNK2B,CSNK2B,CSNK2B,112,5,0,FALSE,0,0.54316667,FALSE,0,CSNK2B,104768,0.21800391
93400,FALSE,3.35138889,2.72E-04,NA,NA,NA,0.29838375,0,FALSE,5,4,FALSE,SRC,SRC,SRC,78.8,5,0,FALSE,0,0.52972222,FALSE,0,SRC,32934,0.22485549
93401,FALSE,3.19833333,6.52E-04,NA,NA,NA,0.31266285,0.33333333,FALSE,3,4,FALSE,GADD45G,GADD45G,GADD45G,274.3333333,3,0,FALSE,0,0.56033333,FALSE,0,GADD45G,150358,0.35816993
93402,FALSE,,,,Microglia,,,,FALSE,,,,,HLA-DPB1,HLA-DPB1,,,,FALSE,,,FALSE,,HLA-DPB1,,
93403,FALSE,,,,NA,,,,FALSE,,,,,HLA-DPA1,HLA-DPA1,,,,FALSE,,,FALSE,,HLA-DPA1,,
93404,FALSE,,,,NA,,,,FALSE,,,,,HLA-DQB1,HLA-DQB1,,,,FALSE,,,FALSE,,HLA-DQB1,,
93405,FALSE,,,,NA,,,,FALSE,,,,,FIP1L1,FIP1L1,,,,FALSE,,,FALSE,,FIP1L1,,
93406,FALSE,4.18711311,0,NA,NA,NA,0.23882804,0,FALSE,1,8,FALSE,BGLAP,BGLAP,BGLAP,5,1,0,FALSE,0,0.68128869,FALSE,0,BGLAP,0,0
93407,FALSE,,,,NA,,,,FALSE,,,,,CD1D,CD1D,,,,FALSE,,,FALSE,,CD1D,,
93408,FALSE,3.64472222,0,NA,NA,NA,0.27436933,0,FALSE,1,5,FALSE,ZNF24,ZNF24,ZNF24,311,1,0,FALSE,0,0.47105556,FALSE,0,ZNF24,0,0
93409,FALSE,,,,NA,,,,FALSE,,,,,SPIB,SPIB,,,,FALSE,,,FALSE,,SPIB,,
93410,FALSE,3.48833333,1.52E-04,NA,NA,NA,0.28666985,0.16666667,FALSE,4,4,FALSE,ACTA1,ACTA1,ACTA1,81.75,4,0,FALSE,0,0.50233333,FALSE,0,ACTA1,23736,0.26993355
93411,FALSE,3.64944444,7.70E-06,Neurons,Neurons,Neurons,0.27401431,0,FALSE,2,5,FALSE,KCND2,KCND2,KCND2,54.5,2,0,FALSE,0,0.47011111,FALSE,0,KCND2,732,0.50471698
93412,FALSE,3.75222222,0,NA,NA,NA,0.26650874,1,FALSE,2,5,FALSE,STAT5A,STAT5A,STAT5A,57.5,2,0,FALSE,0,0.44955556,FALSE,0,STAT5A,0,0.51339286
93413,FALSE,3.91694444,0,NA,NA,NA,0.25530104,0,FALSE,1,5,FALSE,SFTPB,SFTPB,SFTPB,17,1,0,FALSE,0,0.41661111,FALSE,0,SFTPB,0,0
93414,FALSE,3.50361111,8.34E-05,NA,NA,NA,0.2854198,0,FALSE,2,4,FALSE,TGIF1,TGIF1,TGIF1,205.5,2,0,FALSE,0,0.49927778,FALSE,0,TGIF1,24254,0.51903553
93415,FALSE,,,,NA,,,,FALSE,,,,,ACCN3,ACCN3,,,,FALSE,,,FALSE,,ACCN3,,
93416,FALSE,3.94822735,6.18E-04,NA,NA,NA,0.25327822,0,FALSE,3,6,FALSE,SVIL,SVIL,SVIL,39,3,0,FALSE,0,0.70517727,FALSE,0,SVIL,127364,0.34234234
93417,FALSE,,,,NA,,,,FALSE,,,,,ASIC2,ASIC2,,,,FALSE,,,FALSE,,ASIC2,,
93418,FALSE,,,,NA,,,,FALSE,,,,,ASIC1,ASIC1,,,,FALSE,,,FALSE,,ASIC1,,
93419,FALSE,2.74833333,0.00445475,NA,NA,NA,0.36385688,0.09881423,TRUE,23,4,FALSE,ABL1,ABL1,ABL1,68.04347826,23,0,FALSE,0,0.65033333,FALSE,0,ABL1,635934,0.06220858
93420,FALSE,3.82638889,0,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,0.26134301,0,FALSE,1,5,FALSE,CDH1,CDH1,CDH1,47,1,0,FALSE,0,0.43472222,FALSE,0,CDH1,0,0
93421,FALSE,,,,NA,,,,FALSE,,,,,ERBIN,ERBIN,,,,FALSE,,,FALSE,,ERBIN,,
93422,FALSE,,,,NA,,,,FALSE,,,,,NOLC1,NOLC1,,,,FALSE,,,FALSE,,NOLC1,,
93423,FALSE,,,,NA,,,,FALSE,,,,,CCNE2,CCNE2,,,,FALSE,,,FALSE,,CCNE2,,
93424,FALSE,,,,NA,,,,FALSE,,,,,CDKN3,CDKN3,,,,FALSE,,,FALSE,,CDKN3,,
93425,FALSE,3.59904333,9.06E-04,NA,NA,NA,0.27785161,0.33333333,FALSE,3,8,FALSE,CDKN1A,CDKN1A,CDKN1A,185,3,0,FALSE,0,0.74009567,FALSE,0,CDKN1A,576366,0.35927367
93426,FALSE,3.72228475,0,NA,NA,NA,0.2686522,0,FALSE,1,8,FALSE,RAD18,RAD18,RAD18,239,1,0,FALSE,0,0.72777153,FALSE,0,RAD18,0,0
93427,FALSE,,,,NA,,,,FALSE,,,,,MAGI2,MAGI2,,,,FALSE,,,FALSE,,MAGI2,,
93428,FALSE,2.94991559,0.00737239,NA,NA,NA,0.33899275,0,TRUE,31,5,FALSE,DRG1,DRG1,DRG1,21.72413793,31,0,FALSE,2,0.80500844,FALSE,0,DRG1,1376598,0.04887768
93429,FALSE,,,,NA,,,,FALSE,,,,,CAB39,CAB39,,,,FALSE,,,FALSE,,CAB39,,
93430,FALSE,,,,NA,,,,FALSE,,,,,PFKFB2,PFKFB2,,,,FALSE,,,FALSE,,PFKFB2,,
93431,FALSE,3.03666667,8.23E-04,NA,NA,NA,0.32930845,0.04545455,FALSE,12,4,FALSE,CSNK2A1,CSNK2A1,CSNK2A1,73.33333333,12,0,FALSE,0,0.59266667,FALSE,0,CSNK2A1,142852,0.11205128
93432,FALSE,4.0523354,0,NA,NA,NA,0.24677128,0,FALSE,2,8,FALSE,ZNF91,ZNF91,ZNF91,63,2,0,FALSE,1,0.69476646,FALSE,0,ZNF91,0,0
93433,FALSE,,,,NA,,,,FALSE,,,,,C5AR2,C5AR2,,,,FALSE,,,FALSE,,C5AR2,,
93434,FALSE,,,,NA,,,,FALSE,,,,,CTSL,CTSL,,,,FALSE,,,FALSE,,CTSL,,
93435,FALSE,3.74366911,0,NA,NA,NA,0.26711762,0,FALSE,1,8,FALSE,XRN2,XRN2,XRN2,292,1,0,FALSE,0,0.72563309,FALSE,0,XRN2,0,0
93436,FALSE,5.0931345,0,NA,NA,NA,0.19634274,0,FALSE,1,8,FALSE,TRIM28,TRIM28,TRIM28,4,1,0,FALSE,0,0.59068655,FALSE,0,TRIM28,0,0
93437,FALSE,3.78972222,0,NA,NA,NA,0.26387158,0,FALSE,1,5,FALSE,NF2,NF2,NF2,38,1,0,FALSE,0,0.44205556,FALSE,0,NF2,0,0
93438,FALSE,,,,NA,,,,FALSE,,,,,PDPK1,PDPK1,,,,FALSE,,,FALSE,,PDPK1,,
93439,FALSE,4.45441756,0,NA,NA,NA,0.22449624,0,FALSE,2,8,FALSE,AFDN,AFDN,AFDN,19,2,0,FALSE,1,0.65455824,FALSE,0,AFDN,0,0
93440,FALSE,,,,NA,,,,FALSE,,,,,BMP5,BMP5,,,,FALSE,,,FALSE,,BMP5,,
93441,FALSE,4.02110298,2.20E-05,NA,NA,NA,0.24868799,0,FALSE,2,6,FALSE,SPI1,SPI1,SPI1,18.5,2,0,FALSE,0,0.6978897,FALSE,0,SPI1,2350,0.51470588
93442,FALSE,4.62099043,0,NA,NA,NA,0.21640382,0,FALSE,1,8,FALSE,CD44,CD44,CD44,31,1,0,FALSE,0,0.63790096,FALSE,0,CD44,0,0
93443,FALSE,,,,NA,,,,FALSE,,,,,EGR1,EGR1,,,,FALSE,,,FALSE,,EGR1,,
93444,FALSE,3.74676421,3.81E-04,NA,NA,NA,0.26689697,0,FALSE,4,6,FALSE,PRKAB1,PRKAB1,PRKAB1,72,4,0,FALSE,0,0.72532358,FALSE,0,PRKAB1,92490,0.26792453
93445,FALSE,,,,NA,,,,FALSE,,,,,RUNX2,RUNX2,,,,FALSE,,,FALSE,,RUNX2,,
93446,FALSE,,,,NA,,,,FALSE,,,,,CHMP1B,CHMP1B,,,,FALSE,,,FALSE,,CHMP1B,,
93447,FALSE,,,,NA,,,,FALSE,,,,,HAUS2,HAUS2,,,,TRUE,,,FALSE,,HAUS2,,
93448,FALSE,3.82305556,0,Neurons,Neurons,Neurons,0.26157088,0,FALSE,2,5,FALSE,FXYD6,FXYD6,FXYD6,52,2,0,FALSE,1,0.43538889,FALSE,0,FXYD6,0,0
93449,FALSE,3.80722222,0,NA,NA,NA,0.26265869,0,FALSE,1,5,FALSE,HSF1,HSF1,HSF1,70,1,0,FALSE,0,0.43855556,FALSE,0,HSF1,0,0
93450,FALSE,,,,NA,,,,FALSE,,,,,SLC12A9,SLC12A9,,,,FALSE,,,FALSE,,SLC12A9,,
93451,TRUE,,,,NA,,,,FALSE,,,,,CST3,CST3,,,,FALSE,,,FALSE,,CST3,,
93452,FALSE,4.00759707,2.01E-04,NA,NA,NA,0.24952608,0,FALSE,2,7,FALSE,IL1F5,IL1F5,IL1F5,110,2,0,FALSE,0,0.69924029,FALSE,0,IL1F5,48878,0.50230415
93453,FALSE,,,,NA,,,,FALSE,,,,,NUDT18,NUDT18,,,,FALSE,,,FALSE,,NUDT18,,
93454,FALSE,,,,NA,,,,FALSE,,,,,HLA-DMB,HLA-DMB,,,,FALSE,,,FALSE,,HLA-DMB,,
93455,FALSE,3.70583333,0,NA,NA,NA,0.26984484,0,FALSE,1,5,FALSE,TOMM34,TOMM34,TOMM34,210,1,0,FALSE,0,0.45883333,FALSE,0,TOMM34,0,0
93456,FALSE,,,,NA,,,,FALSE,,,,,ABCA1,ABCA1,,,,FALSE,,,FALSE,,ABCA1,,
93457,FALSE,,,,NA,,,,FALSE,,,,,UBR2,UBR2,,,,FALSE,,,FALSE,,UBR2,,
93458,FALSE,,,,NA,,,,FALSE,,,,,KCNJ12,KCNJ12,,,,FALSE,,,FALSE,,KCNJ12,,
93459,FALSE,,,,NA,,,,FALSE,,,,,SYNM,SYNM,,,,FALSE,,,FALSE,,SYNM,,
93460,FALSE,4.55346089,0,NA,NA,NA,0.21961317,0,FALSE,1,8,FALSE,SNTB1,SNTB1,SNTB1,54,1,0,FALSE,0,0.64465391,FALSE,0,SNTB1,0,0
93461,FALSE,3.96679797,3.28E-04,Endothelial,Endothelial,Endothelial,0.2520925,0,FALSE,2,8,FALSE,UTRN,UTRN,UTRN,55,2,0,FALSE,0,0.7033202,FALSE,0,UTRN,94158,0.5
93462,FALSE,,,,NA,,,,FALSE,,,,,NOG,NOG,,,,TRUE,,,FALSE,,NOG,,
93463,FALSE,,,,NA,,,,FALSE,,,,,BMP4,BMP4,,,,FALSE,,,FALSE,,BMP4,,
93464,FALSE,2.96944444,0.0045986,NA,NA,NA,0.33676333,0.11111111,FALSE,10,4,FALSE,EP300,EP300,EP300,112.8,10,0,FALSE,0,0.60611111,FALSE,0,EP300,461466,0.11682243
93465,FALSE,3.52555556,6.32E-05,NA,NA,NA,0.28364324,0,FALSE,2,4,FALSE,POLR2C,POLR2C,POLR2C,208.5,2,0,FALSE,0,0.49488889,FALSE,0,POLR2C,29768,0.52664975
93466,FALSE,3.47611111,0,NA,NA,NA,0.2876778,0,FALSE,1,5,FALSE,BAZ1B,BAZ1B,BAZ1B,282,1,0,FALSE,0,0.50477778,FALSE,0,BAZ1B,0,0
93467,FALSE,,,,NA,,,,FALSE,,,,,RELB,RELB,,,,FALSE,,,FALSE,,RELB,,
93468,FALSE,,,,NA,,,,FALSE,,,,,FGFBP1,FGFBP1,,,,FALSE,,,FALSE,,FGFBP1,,
93469,FALSE,4.07709623,0,NA,NA,NA,0.2452726,0,FALSE,2,6,FALSE,FIBP,FIBP,FIBP,55,2,0,FALSE,1,0.69229038,FALSE,0,FIBP,0,0
93470,FALSE,,,,NA,,,,FALSE,,,,,HOMER3,HOMER3,,,,FALSE,,,FALSE,,HOMER3,,
93471,FALSE,,,,NA,,,,FALSE,,,,,FOXO1,FOXO1,,,,FALSE,,,FALSE,,FOXO1,,
93472,FALSE,,,,NA,,,,FALSE,,,,,RPS6KA1,RPS6KA1,,,,FALSE,,,FALSE,,RPS6KA1,,
93473,FALSE,3.76392797,0.00190408,NA,NA,NA,0.2656799,0,FALSE,3,6,FALSE,HSPA9,HSPA9,HSPA9,125,3,0,FALSE,0,0.7236072,FALSE,0,HSPA9,148362,0.33787466
93474,FALSE,3.87972222,0,NA,NA,NA,0.25775041,0,FALSE,1,5,FALSE,PRSS23,PRSS23,PRSS23,65,1,0,FALSE,0,0.42405556,FALSE,0,PRSS23,0,0
93475,FALSE,,,,NA,,,,FALSE,,,,,DMA,DMA,,,,FALSE,,,FALSE,,DMA,,
93476,FALSE,,,,NA,,,,FALSE,,,,,PTGES2,PTGES2,,,,FALSE,,,FALSE,,PTGES2,,
93477,FALSE,,,,NA,,,,FALSE,,,,,RPS6KA5,RPS6KA5,,,,FALSE,,,FALSE,,RPS6KA5,,
93478,FALSE,3.97608329,1.66E-04,NA,NA,NA,0.25150379,0,FALSE,5,6,FALSE,MED23,MED23,MED23,37.66666667,5,0,FALSE,1,0.70239167,FALSE,0,MED23,110742,0.34920635
93479,FALSE,3.75222222,0,NA,NA,NA,0.26650874,0,FALSE,1,5,FALSE,SMARCC1,SMARCC1,SMARCC1,137,1,0,FALSE,0,0.44955556,FALSE,0,SMARCC1,0,0
93480,FALSE,,,,NA,,,,FALSE,,,,,ELK1,ELK1,,,,FALSE,,,FALSE,,ELK1,,
93481,FALSE,3.39722222,1.16E-04,NA,NA,NA,0.29435814,0.1,FALSE,5,4,FALSE,SMAD3,SMAD3,SMAD3,63.6,5,0,FALSE,0,0.52055556,FALSE,0,SMAD3,16000,0.21875
93482,FALSE,,,,NA,,,,FALSE,,,,,CEBPG,CEBPG,,,,FALSE,,,FALSE,,CEBPG,,
93483,FALSE,,,,NA,,,,FALSE,,,,,CCL3,CCL3,,,,FALSE,,,FALSE,,CCL3,,
93484,FALSE,,,,Neurons,,,,FALSE,,,,,LRRC7,LRRC7,,,,FALSE,,,FALSE,,LRRC7,,
93485,FALSE,3.39888889,1.64E-04,Neurons,Neurons,Neurons,0.2942138,0,FALSE,3,4,FALSE,PHYHIP,PHYHIP,PHYHIP,142.6666667,3,0,FALSE,0,0.52022222,FALSE,0,PHYHIP,24448,0.34301856
93486,FALSE,4.0585256,0,NA,NA,NA,0.2463949,0,FALSE,2,6,FALSE,SRGAP3,SRGAP3,SRGAP3,35,2,0,FALSE,1,0.69414744,FALSE,0,SRGAP3,0,0
93487,FALSE,,,,NA,,,,FALSE,,,,,NOVA1,NOVA1,,,,FALSE,,,FALSE,,NOVA1,,
93488,FALSE,3.61638889,2.12E-05,NA,NA,NA,0.27651893,0,FALSE,2,5,FALSE,PEX14,PEX14,PEX14,65,2,0,FALSE,0,0.47672222,FALSE,0,PEX14,2134,0.50793651
93489,FALSE,,,,NA,,,,FALSE,,,,,SMARCC2,SMARCC2,,,,TRUE,,,FALSE,,SMARCC2,,
93490,FALSE,3.52305556,1.43E-04,NA,NA,NA,0.28384452,0,FALSE,2,4,FALSE,DARS,DARS,DARS,230.5,2,0,FALSE,0,0.49538889,FALSE,0,DARS,43686,0.51457399
93491,FALSE,3.54388889,1.94E-04,NA,NA,NA,0.28217589,0,FALSE,2,4,FALSE,XPO5,XPO5,XPO5,192.5,2,0,FALSE,0,0.49122222,FALSE,0,XPO5,22426,0.50394737
93492,FALSE,3.57055556,1.64E-04,NA,NA,NA,0.28006846,0,FALSE,2,5,FALSE,AXIN1,AXIN1,AXIN1,196,2,0,FALSE,0,0.48588889,FALSE,0,AXIN1,27564,0.50649351
93493,FALSE,3.74366911,0,NA,NA,NA,0.26711762,0,FALSE,1,8,FALSE,MT-RNR2,MT-RNR2,MT-RNR2,292,1,0,FALSE,0,0.72563309,FALSE,0,MT-RNR2,0,0
93494,FALSE,3.74366911,0,NA,NA,NA,0.26711762,0,FALSE,1,8,FALSE,TSPYL2,TSPYL2,TSPYL2,292,1,0,FALSE,0,0.72563309,FALSE,0,TSPYL2,0,0
93495,FALSE,3.21583333,0.00102399,NA,NA,NA,0.31096139,0.07142857,FALSE,8,4,FALSE,SMAD2,SMAD2,SMAD2,89.5,8,0,FALSE,0,0.55683333,FALSE,0,SMAD2,123302,0.14126984
93496,FALSE,3.74366911,0,NA,NA,NA,0.26711762,0,FALSE,1,8,FALSE,SARS2,SARS2,SARS2,292,1,0,FALSE,0,0.72563309,FALSE,0,SARS2,0,0
93497,FALSE,3.61339336,0,NA,NA,NA,0.27674817,1,FALSE,2,8,FALSE,WARS,WARS,WARS,265.5,2,0,FALSE,0,0.73866066,FALSE,0,WARS,0,0.53744939
93498,FALSE,3.73382105,9.28E-05,NA,NA,NA,0.26782216,0,FALSE,2,8,FALSE,MYOC,MYOC,MYOC,152.5,2,0,FALSE,0,0.7266179,FALSE,0,MYOC,6858,0.505
93499,FALSE,3.20277778,3.17E-04,NA,NA,NA,0.31222897,0.14285714,FALSE,7,4,FALSE,TERF1,TERF1,TERF1,79.71428571,7,0,FALSE,0,0.55944444,FALSE,0,TERF1,45962,0.16147803
93500,FALSE,,,,Neurons,,,,FALSE,,,,,SYT1,SYT1,,,,FALSE,,,FALSE,,SYT1,,
93501,FALSE,,,,NA,,,,FALSE,,,,,PIGT,PIGT,,,,FALSE,,,FALSE,,PIGT,,
93502,FALSE,,,,NA,,,,FALSE,,,,,MID1IP1,MID1IP1,,,,FALSE,,,FALSE,,MID1IP1,,
93503,FALSE,,,,NA,,,,FALSE,,,,,SNTG2,SNTG2,,,,FALSE,,,FALSE,,SNTG2,,
93504,FALSE,,,,NA,,,,FALSE,,,,,PRKAG3,PRKAG3,,,,FALSE,,,FALSE,,PRKAG3,,
93505,FALSE,4.84608891,0,NA,NA,NA,0.20635197,0,FALSE,1,8,FALSE,MTOR,MTOR,MTOR,24,1,0,FALSE,0,0.61539111,FALSE,0,MTOR,0,0
93506,FALSE,,,,NA,,,,FALSE,,,,,CUL9,CUL9,,,,FALSE,,,FALSE,,CUL9,,
93507,FALSE,4.02701182,2.04E-05,NA,NA,NA,0.24832309,0,FALSE,2,6,FALSE,NINL,NINL,NINL,26.5,2,0,FALSE,0,0.69729882,FALSE,0,NINL,3060,0.51
93508,FALSE,,,,NA,,,,FALSE,,,,,LANCL1,LANCL1,,,,FALSE,,,FALSE,,LANCL1,,
93509,FALSE,3.64800225,0.00231843,NA,NA,NA,0.27412264,0.16666667,FALSE,4,7,FALSE,PPP2CB,PPP2CB,PPP2CB,96.25,4,0,FALSE,0,0.73519977,FALSE,0,PPP2CB,520154,0.25397878
93510,FALSE,3.64472222,0,NA,NA,NA,0.27436933,0,FALSE,1,5,FALSE,SULT1E1,SULT1E1,SULT1E1,311,1,0,FALSE,0,0.47105556,FALSE,0,SULT1E1,0,0
93511,FALSE,3.54222222,1.39E-05,NA,NA,NA,0.28230866,0,FALSE,3,5,FALSE,SORBS3,SORBS3,SORBS3,60.33333333,3,0,FALSE,0,0.49155556,FALSE,0,SORBS3,2516,0.36400818
93512,FALSE,3.91474395,9.43E-05,Neurons,Neurons,Neurons,0.25544455,0,FALSE,2,7,FALSE,CRMP1,CRMP1,CRMP1,59.5,2,0,FALSE,0,0.7085256,FALSE,0,CRMP1,7684,0.50869565
93513,FALSE,3.68444444,0,NA,NA,NA,0.27141134,0,FALSE,1,5,FALSE,KRT19,KRT19,KRT19,76,1,0,FALSE,0,0.46311111,FALSE,0,KRT19,0,0
93514,FALSE,,,,NA,,,,FALSE,,,,,STOM,STOM,,,,TRUE,,,FALSE,,STOM,,
93515,FALSE,,,,NA,,,,FALSE,,,,,SLC2A1,SLC2A1,,,,FALSE,,,FALSE,,SLC2A1,,
93516,FALSE,,,,NA,,,,FALSE,,,,,USHBP1,USHBP1,,,,FALSE,,,FALSE,,USHBP1,,
93517,FALSE,,,,NA,,,,FALSE,,,,,DRG2,DRG2,,,,FALSE,,,FALSE,,DRG2,,
93518,FALSE,,,,NA,,,,FALSE,,,,,BEGAIN,BEGAIN,,,,FALSE,,,FALSE,,BEGAIN,,
93519,FALSE,,,,Neurons,,,,FALSE,,,,,TRIM37,TRIM37,,,,FALSE,,,FALSE,,TRIM37,,
93520,FALSE,3.74366911,0,NA,NA,NA,0.26711762,0,FALSE,1,8,FALSE,MRPL42,MRPL42,MRPL42,292,1,0,FALSE,0,0.72563309,FALSE,0,MRPL42,0,0
93521,FALSE,4.01772651,0,NA,NA,NA,0.24889698,0,FALSE,1,7,FALSE,NDRG1,NDRG1,NDRG1,94,1,0,FALSE,0,0.69822735,FALSE,0,NDRG1,0,0
93522,FALSE,3.10523354,0.011238,NA,NA,NA,0.32203697,0,TRUE,66,7,FALSE,MARK3,MARK3,MARK3,7.65789474,66,0,FALSE,20,0.78947665,FALSE,0,MARK3,1725154,0.03916409
93523,FALSE,3.08778841,0.01374755,NA,NA,NA,0.32385639,0.00121951,TRUE,46,7,FALSE,ROCK1,ROCK1,ROCK1,6.24390244,46,0,FALSE,5,0.79122116,FALSE,0,ROCK1,1163808,0.03059354
93524,FALSE,,,,NA,,,,FALSE,,,,,CABLES1,CABLES1,,,,FALSE,,,FALSE,,CABLES1,,
93525,FALSE,,,,NA,,,,FALSE,,,,,CABLES2,CABLES2,,,,FALSE,,,FALSE,,CABLES2,,
93526,FALSE,,,,NA,,,,FALSE,,,,,KIR3DL1,KIR3DL1,,,,FALSE,,,FALSE,,KIR3DL1,,
93527,FALSE,3.69916667,0,NA,NA,NA,0.27033116,0,FALSE,1,5,FALSE,CTTN,CTTN,CTTN,101,1,0,FALSE,0,0.46016667,FALSE,0,CTTN,0,0
93528,FALSE,3.65756894,2.55E-04,NA,NA,NA,0.27340565,0,FALSE,2,7,FALSE,SPHK1,SPHK1,SPHK1,198,2,0,FALSE,0,0.73424311,FALSE,0,SPHK1,59102,0.51302083
