"","corRvec"
"CCDC53:COL4A1",0.0285714285714286
"CCDC93:COL4A1",0.811679449913428
"CCT3:COL4A1",0.0285714285714286
"CDC16:COL4A1",-0.771428571428571
"CDH11:COL4A1",-0.314285714285714
"CELF1:COL4A1",-0.0857142857142857
"CEP170B:COL4A1",0.142857142857143
"CIAPIN1:COL4A1",-0.0285714285714286
"CLCN5:COL4A1",-0.11595420713049
"CLNS1A:COL4A1",0.428571428571429
"COA3:COL4A1",-0.0285714285714286
"ACTN1:COPG1",-0.371428571428571
"ADGRF5:COPG1",-0.771428571428571
"AHCTF1:COPG1",-0.753702346348183
"ALDH3A2:COPG1",0.371428571428571
"ALPK1:COPG1",-0.485714285714286
"ANKRD17:COPG1",1
"ANXA1:COPG1",-0.84066800169605
"AP2S1:COPG1",0.771428571428571
"ARHGAP29:COPG1",-0.142857142857143
"ARIH1:COPG1",0.428571428571429
"ATM:COPG1",-0.371428571428571
"ATP2C1:COPG1",1
"ATP5C1:COPG1",0.885714285714286
"ATP5E:COPG1",0.542857142857143
"AURKAIP1:COPG1",0.885714285714286
"BBIP1:COPG1",0.0857142857142857
"BGN:COPG1",-0.428571428571429
"BPTF:COPG1",-0.898645105261295
"BTN3A3:COPG1",0.695725242782938
"C14orf1:COPG1",0.714285714285714
"C1orf61:COPG1",-0.6
"C6orf106:COPG1",0.771428571428571
"CCDC53:COPG1",0.942857142857143
"CCDC93:COPG1",0.11595420713049
"CCT3:COPG1",0.942857142857143
"CDC16:COPG1",0.428571428571429
"CDH11:COPG1",-0.714285714285714
"CELF1:COPG1",0.885714285714286
"CEP170B:COPG1",1
"CIAPIN1:COPG1",0.942857142857143
"CLCN5:COPG1",0.869656553478673
"CLNS1A:COPG1",0.714285714285714
"COA3:COPG1",0.942857142857143
"COL4A1:COPG1",0.142857142857143
"ACTN1:CREB3L2",0.257142857142857
"ADGRF5:CREB3L2",0.542857142857143
"AHCTF1:CREB3L2",0.724713794565561
"ALDH3A2:CREB3L2",-0.6
"ALPK1:CREB3L2",0.657142857142857
"ANKRD17:CREB3L2",-0.771428571428571
"ANXA1:CREB3L2",0.985610760609162
"AP2S1:CREB3L2",-0.828571428571429
"ARHGAP29:CREB3L2",0.485714285714286
"ARIH1:CREB3L2",-0.371428571428571
"ATM:CREB3L2",0.657142857142857
"ATP2C1:CREB3L2",-0.771428571428571
"ATP5C1:CREB3L2",-0.771428571428571
"ATP5E:CREB3L2",-0.0857142857142857
"AURKAIP1:CREB3L2",-0.6
"BBIP1:CREB3L2",0.0285714285714286
"BGN:CREB3L2",0.371428571428571
"BPTF:CREB3L2",0.637748139217693
"BTN3A3:CREB3L2",-0.637748139217693
"C14orf1:CREB3L2",-0.257142857142857
"C1orf61:CREB3L2",0.257142857142857
"C6orf106:CREB3L2",-1
"CCDC53:CREB3L2",-0.657142857142857
"CCDC93:CREB3L2",-0.144942758913112
"CCT3:CREB3L2",-0.657142857142857
"CDC16:CREB3L2",-0.371428571428571
"CDH11:CREB3L2",0.942857142857143
"CELF1:CREB3L2",-0.942857142857143
