"","corRvec"
"ADGRF5:CXorf40B",-1
"AHCTF1:CXorf40B",-0.5
"ALDH3A2:CXorf40B",-0.5
"ALPK1:CXorf40B",1
"ANKRD17:CXorf40B",-0.5
"ANXA1:CXorf40B",0.5
"AP2S1:CXorf40B",-1
"ARHGAP29:CXorf40B",-1
"ARIH1:CXorf40B",-1
"ATM:CXorf40B",-0.5
"ATP2C1:CXorf40B",0.5
"ATP5C1:CXorf40B",-1
"ATP5E:CXorf40B",-0.5
"AURKAIP1:CXorf40B",0.5
"BBIP1:CXorf40B",0.5
"BGN:CXorf40B",0.5
"BPTF:CXorf40B",-1
"BTN3A3:CXorf40B",-0.5
"C14orf1:CXorf40B",0.5
"C1orf61:CXorf40B",-1
"C6orf106:CXorf40B",-0.5
"CCDC53:CXorf40B",0.5
"CCDC93:CXorf40B",1
"CCT3:CXorf40B",0.5
"CDC16:CXorf40B",0.5
"CDH11:CXorf40B",0.5
"CELF1:CXorf40B",-0.5
"CEP170B:CXorf40B",0.5
"CIAPIN1:CXorf40B",-0.5
"CLCN5:CXorf40B",-1
"CLNS1A:CXorf40B",1
"COA3:CXorf40B",-0.5
"COL4A1:CXorf40B",-0.5
"COPG1:CXorf40B",-0.5
"CREB3L2:CXorf40B",0.5
"CREG1:CXorf40B",0.5
"CSRP1:CXorf40B",1
"CST3:CXorf40B",-0.5
"CTDSP2:CXorf40B",-1
"CTNNB1:CXorf40B",-0.5
"ACTN1:CYP1B1",-0.5
"ADGRF5:CYP1B1",0.5
"AHCTF1:CYP1B1",-0.5
"ALDH3A2:CYP1B1",-0.5
"ALPK1:CYP1B1",-0.5
"ANKRD17:CYP1B1",1
"ANXA1:CYP1B1",0.5
"AP2S1:CYP1B1",0.5
"ARHGAP29:CYP1B1",0.5
"ARIH1:CYP1B1",0.5
"ATM:CYP1B1",1
"ATP2C1:CYP1B1",-1
"ATP5C1:CYP1B1",0.5
"ATP5E:CYP1B1",-0.5
"AURKAIP1:CYP1B1",-1
"BBIP1:CYP1B1",-1
"BGN:CYP1B1",0.5
"BPTF:CYP1B1",0.5
"BTN3A3:CYP1B1",1
"C14orf1:CYP1B1",-1
"C1orf61:CYP1B1",0.5
"C6orf106:CYP1B1",1
"CCDC53:CYP1B1",-1
"CCDC93:CYP1B1",-0.5
"CCT3:CYP1B1",-1
"CDC16:CYP1B1",-1
"CDH11:CYP1B1",0.5
"CELF1:CYP1B1",-0.5
"CEP170B:CYP1B1",-1
"CIAPIN1:CYP1B1",-0.5
"CLCN5:CYP1B1",0.5
"CLNS1A:CYP1B1",-0.5
"COA3:CYP1B1",-0.5
"COL4A1:CYP1B1",1
"COPG1:CYP1B1",1
"CREB3L2:CYP1B1",0.5
"CREG1:CYP1B1",-1
"CSRP1:CYP1B1",-0.5
"CST3:CYP1B1",1
"CTDSP2:CYP1B1",0.5
"CTNNB1:CYP1B1",-0.5
"CXorf40B:CYP1B1",-0.5
"ACTN1:DCN",0.5
"ADGRF5:DCN",-0.5
"AHCTF1:DCN",-1
"ALDH3A2:DCN",-1
"ALPK1:DCN",0.5
"ANKRD17:DCN",0.5
"ANXA1:DCN",1
"AP2S1:DCN",-0.5
"ARHGAP29:DCN",-0.5
"ARIH1:DCN",-0.5
"ATM:DCN",0.5
"ATP2C1:DCN",-0.5
"ATP5C1:DCN",-0.5
"ATP5E:DCN",-1
"AURKAIP1:DCN",-0.5
"BBIP1:DCN",-0.5
"BGN:DCN",1
"BPTF:DCN",-0.5
"BTN3A3:DCN",0.5
"C14orf1:DCN",-0.5
"C1orf61:DCN",-0.5
"C6orf106:DCN",0.5
"CCDC53:DCN",-0.5
"CCDC93:DCN",0.5
"CCT3:DCN",-0.5
"CDC16:DCN",-0.5
"CDH11:DCN",1
"CELF1:DCN",-1
"CEP170B:DCN",-0.5
"CIAPIN1:DCN",-1
"CLCN5:DCN",-0.5
"CLNS1A:DCN",0.5
"COA3:DCN",-1
"COL4A1:DCN",0.5
"COPG1:DCN",0.5
"CREB3L2:DCN",1
"CREG1:DCN",-0.5
"CSRP1:DCN",0.5
"CST3:DCN",0.5
"CTDSP2:DCN",-0.5
"CTNNB1:DCN",-1
"CXorf40B:DCN",0.5
"CYP1B1:DCN",0.5
"ACTN1:DDX5",1
"ADGRF5:DDX5",-1
"AHCTF1:DDX5",-0.5
"ALDH3A2:DDX5",-0.5
"ALPK1:DDX5",1
"ANKRD17:DDX5",-0.5
"ANXA1:DDX5",0.5
"AP2S1:DDX5",-1
"ARHGAP29:DDX5",-1
"ARIH1:DDX5",-1
"ATM:DDX5",-0.5
"ATP2C1:DDX5",0.5
"ATP5C1:DDX5",-1
"ATP5E:DDX5",-0.5
"AURKAIP1:DDX5",0.5
"BBIP1:DDX5",0.5
"BGN:DDX5",0.5
"BPTF:DDX5",-1
"BTN3A3:DDX5",-0.5
"C14orf1:DDX5",0.5
"C1orf61:DDX5",-1
"C6orf106:DDX5",-0.5
"CCDC53:DDX5",0.5
"CCDC93:DDX5",1
"CCT3:DDX5",0.5
"CDC16:DDX5",0.5
"CDH11:DDX5",0.5
"CELF1:DDX5",-0.5
"CEP170B:DDX5",0.5
"CIAPIN1:DDX5",-0.5
"CLCN5:DDX5",-1
"CLNS1A:DDX5",1
"COA3:DDX5",-0.5
"COL4A1:DDX5",-0.5
"COPG1:DDX5",-0.5
"CREB3L2:DDX5",0.5
"CREG1:DDX5",0.5
"CSRP1:DDX5",1
"CST3:DDX5",-0.5
"CTDSP2:DDX5",-1
"CTNNB1:DDX5",-0.5
"CXorf40B:DDX5",1
"CYP1B1:DDX5",-0.5
"DCN:DDX5",0.5
"ACTN1:DLST",-0.5
"ADGRF5:DLST",0.5
"AHCTF1:DLST",1
"ALDH3A2:DLST",1
"ALPK1:DLST",-0.5
"ANKRD17:DLST",-0.5
"ANXA1:DLST",-1
"AP2S1:DLST",0.5
"ARHGAP29:DLST",0.5
"ARIH1:DLST",0.5
"ATM:DLST",-0.5
"ATP2C1:DLST",0.5
"ATP5C1:DLST",0.5
"ATP5E:DLST",1
"AURKAIP1:DLST",0.5
"BBIP1:DLST",0.5
"BGN:DLST",-1
"BPTF:DLST",0.5
"BTN3A3:DLST",-0.5
"C14orf1:DLST",0.5
"C1orf61:DLST",0.5
"C6orf106:DLST",-0.5
"CCDC53:DLST",0.5
"CCDC93:DLST",-0.5
"CCT3:DLST",0.5
"CDC16:DLST",0.5
"CDH11:DLST",-1
"CELF1:DLST",1
"CEP170B:DLST",0.5
"CIAPIN1:DLST",1
"CLCN5:DLST",0.5
"CLNS1A:DLST",-0.5
"COA3:DLST",1
"COL4A1:DLST",-0.5
"COPG1:DLST",-0.5
"CREB3L2:DLST",-1
"CREG1:DLST",0.5
"CSRP1:DLST",-0.5
"CST3:DLST",-0.5
"CTDSP2:DLST",0.5
"CTNNB1:DLST",1
"CXorf40B:DLST",-0.5
"CYP1B1:DLST",-0.5
"DCN:DLST",-1
"DDX5:DLST",-0.5
"ACTN1:DMD",0.5
"ADGRF5:DMD",-0.5
"AHCTF1:DMD",-1
"ALDH3A2:DMD",-1
"ALPK1:DMD",0.5
"ANKRD17:DMD",0.5
"ANXA1:DMD",1
"AP2S1:DMD",-0.5
"ARHGAP29:DMD",-0.5
"ARIH1:DMD",-0.5
"ATM:DMD",0.5
"ATP2C1:DMD",-0.5
"ATP5C1:DMD",-0.5
"ATP5E:DMD",-1
"AURKAIP1:DMD",-0.5
"BBIP1:DMD",-0.5
"BGN:DMD",1
"BPTF:DMD",-0.5
"BTN3A3:DMD",0.5
"C14orf1:DMD",-0.5
"C1orf61:DMD",-0.5
"C6orf106:DMD",0.5
"CCDC53:DMD",-0.5
"CCDC93:DMD",0.5
"CCT3:DMD",-0.5
"CDC16:DMD",-0.5
"CDH11:DMD",1
"CELF1:DMD",-1
"CEP170B:DMD",-0.5
"CIAPIN1:DMD",-1
"CLCN5:DMD",-0.5
"CLNS1A:DMD",0.5
"COA3:DMD",-1
"COL4A1:DMD",0.5
"COPG1:DMD",0.5
"CREB3L2:DMD",1
"CREG1:DMD",-0.5
"CSRP1:DMD",0.5
"CST3:DMD",0.5
"CTDSP2:DMD",-0.5
"CTNNB1:DMD",-1
"CXorf40B:DMD",0.5
"CYP1B1:DMD",0.5
"DCN:DMD",1
"DDX5:DMD",0.5
"DLST:DMD",-1
"ACTN1:DST",1
"ADGRF5:DST",-1
"AHCTF1:DST",-0.5
"ALDH3A2:DST",-0.5
"ALPK1:DST",1
"ANKRD17:DST",-0.5
"ANXA1:DST",0.5
"AP2S1:DST",-1
"ARHGAP29:DST",-1
"ARIH1:DST",-1
"ATM:DST",-0.5
"ATP2C1:DST",0.5
"ATP5C1:DST",-1
"ATP5E:DST",-0.5
"AURKAIP1:DST",0.5
"BBIP1:DST",0.5
"BGN:DST",0.5
"BPTF:DST",-1
"BTN3A3:DST",-0.5
"C14orf1:DST",0.5
"C1orf61:DST",-1
"C6orf106:DST",-0.5
"CCDC53:DST",0.5
"CCDC93:DST",1
"CCT3:DST",0.5
"CDC16:DST",0.5
"CDH11:DST",0.5
"CELF1:DST",-0.5
"CEP170B:DST",0.5
"CIAPIN1:DST",-0.5
"CLCN5:DST",-1
"CLNS1A:DST",1
"COA3:DST",-0.5
"COL4A1:DST",-0.5
"COPG1:DST",-0.5
"CREB3L2:DST",0.5
"CREG1:DST",0.5
"CSRP1:DST",1
"CST3:DST",-0.5
"CTDSP2:DST",-1
"CTNNB1:DST",-0.5
"CXorf40B:DST",1
"CYP1B1:DST",-0.5
"DCN:DST",0.5
"DDX5:DST",1
"DLST:DST",-0.5
"DMD:DST",0.5
"ACTN1:EIF2S2",-0.5
"ADGRF5:EIF2S2",0.5
"AHCTF1:EIF2S2",1
"ALDH3A2:EIF2S2",1
"ALPK1:EIF2S2",-0.5
"ANKRD17:EIF2S2",-0.5
"ANXA1:EIF2S2",-1
"AP2S1:EIF2S2",0.5
"ARHGAP29:EIF2S2",0.5
"ARIH1:EIF2S2",0.5
"ATM:EIF2S2",-0.5
"ATP2C1:EIF2S2",0.5
"ATP5C1:EIF2S2",0.5
"ATP5E:EIF2S2",1
"AURKAIP1:EIF2S2",0.5
"BBIP1:EIF2S2",0.5
"BGN:EIF2S2",-1
"BPTF:EIF2S2",0.5
"BTN3A3:EIF2S2",-0.5
"C14orf1:EIF2S2",0.5
"C1orf61:EIF2S2",0.5
"C6orf106:EIF2S2",-0.5
"CCDC53:EIF2S2",0.5
"CCDC93:EIF2S2",-0.5
"CCT3:EIF2S2",0.5
"CDC16:EIF2S2",0.5
"CDH11:EIF2S2",-1
"CELF1:EIF2S2",1
"CEP170B:EIF2S2",0.5
"CIAPIN1:EIF2S2",1
"CLCN5:EIF2S2",0.5
"CLNS1A:EIF2S2",-0.5
"COA3:EIF2S2",1
"COL4A1:EIF2S2",-0.5
"COPG1:EIF2S2",-0.5
"CREB3L2:EIF2S2",-1
"CREG1:EIF2S2",0.5
"CSRP1:EIF2S2",-0.5
"CST3:EIF2S2",-0.5
"CTDSP2:EIF2S2",0.5
"CTNNB1:EIF2S2",1
"CXorf40B:EIF2S2",-0.5
"CYP1B1:EIF2S2",-0.5
"DCN:EIF2S2",-1
"DDX5:EIF2S2",-0.5
"DLST:EIF2S2",1
"DMD:EIF2S2",-1
"DST:EIF2S2",-0.5
"ACTN1:ERGIC2",0.5
"ADGRF5:ERGIC2",-0.5
"AHCTF1:ERGIC2",0.5
"ALDH3A2:ERGIC2",0.5
"ALPK1:ERGIC2",0.5
"ANKRD17:ERGIC2",-1
"ANXA1:ERGIC2",-0.5
"AP2S1:ERGIC2",-0.5
"ARHGAP29:ERGIC2",-0.5
"ARIH1:ERGIC2",-0.5
"ATM:ERGIC2",-1
"ATP2C1:ERGIC2",1
"ATP5C1:ERGIC2",-0.5
"ATP5E:ERGIC2",0.5
"AURKAIP1:ERGIC2",1
"BBIP1:ERGIC2",1
"BGN:ERGIC2",-0.5
"BPTF:ERGIC2",-0.5
"BTN3A3:ERGIC2",-1
"C14orf1:ERGIC2",1
"C1orf61:ERGIC2",-0.5
"C6orf106:ERGIC2",-1
"CCDC53:ERGIC2",1
"CCDC93:ERGIC2",0.5
"CCT3:ERGIC2",1
"CDC16:ERGIC2",1
"CDH11:ERGIC2",-0.5
"CELF1:ERGIC2",0.5
"CEP170B:ERGIC2",1
"CIAPIN1:ERGIC2",0.5
"CLCN5:ERGIC2",-0.5
"CLNS1A:ERGIC2",0.5
"COA3:ERGIC2",0.5
"COL4A1:ERGIC2",-1
"COPG1:ERGIC2",-1
"CREB3L2:ERGIC2",-0.5
"CREG1:ERGIC2",1
"CSRP1:ERGIC2",0.5
"CST3:ERGIC2",-1
"CTDSP2:ERGIC2",-0.5
"CTNNB1:ERGIC2",0.5
"CXorf40B:ERGIC2",0.5
"CYP1B1:ERGIC2",-1
"DCN:ERGIC2",-0.5
"DDX5:ERGIC2",0.5
"DLST:ERGIC2",0.5
"DMD:ERGIC2",-0.5
"DST:ERGIC2",0.5
"EIF2S2:ERGIC2",0.5
"ACTN1:ERH",-1
"ADGRF5:ERH",1
"AHCTF1:ERH",0.5
"ALDH3A2:ERH",0.5
"ALPK1:ERH",-1
"ANKRD17:ERH",0.5
"ANXA1:ERH",-0.5
"AP2S1:ERH",1
"ARHGAP29:ERH",1
"ARIH1:ERH",1
"ATM:ERH",0.5
"ATP2C1:ERH",-0.5
"ATP5C1:ERH",1
"ATP5E:ERH",0.5
"AURKAIP1:ERH",-0.5
"BBIP1:ERH",-0.5
"BGN:ERH",-0.5
"BPTF:ERH",1
"BTN3A3:ERH",0.5
"C14orf1:ERH",-0.5
"C1orf61:ERH",1
"C6orf106:ERH",0.5
"CCDC53:ERH",-0.5
"CCDC93:ERH",-1
"CCT3:ERH",-0.5
"CDC16:ERH",-0.5
"CDH11:ERH",-0.5
"CELF1:ERH",0.5
"CEP170B:ERH",-0.5
"CIAPIN1:ERH",0.5
"CLCN5:ERH",1
"CLNS1A:ERH",-1
"COA3:ERH",0.5
"COL4A1:ERH",0.5
"COPG1:ERH",0.5
"CREB3L2:ERH",-0.5
"CREG1:ERH",-0.5
"CSRP1:ERH",-1
"CST3:ERH",0.5
"CTDSP2:ERH",1
"CTNNB1:ERH",0.5
"CXorf40B:ERH",-1
"CYP1B1:ERH",0.5
"DCN:ERH",-0.5
"DDX5:ERH",-1
"DLST:ERH",0.5
"DMD:ERH",-0.5
"DST:ERH",-1
"EIF2S2:ERH",0.5
"ERGIC2:ERH",-0.5
"ACTN1:FAM120A",0.5
"ADGRF5:FAM120A",-0.5
"AHCTF1:FAM120A",-1
"ALDH3A2:FAM120A",-1
"ALPK1:FAM120A",0.5
"ANKRD17:FAM120A",0.5
"ANXA1:FAM120A",1
"AP2S1:FAM120A",-0.5
"ARHGAP29:FAM120A",-0.5
"ARIH1:FAM120A",-0.5
"ATM:FAM120A",0.5
"ATP2C1:FAM120A",-0.5
"ATP5C1:FAM120A",-0.5
"ATP5E:FAM120A",-1
"AURKAIP1:FAM120A",-0.5
"BBIP1:FAM120A",-0.5
"BGN:FAM120A",1
"BPTF:FAM120A",-0.5
"BTN3A3:FAM120A",0.5
"C14orf1:FAM120A",-0.5
"C1orf61:FAM120A",-0.5
"C6orf106:FAM120A",0.5
"CCDC53:FAM120A",-0.5
"CCDC93:FAM120A",0.5
"CCT3:FAM120A",-0.5
"CDC16:FAM120A",-0.5
"CDH11:FAM120A",1
"CELF1:FAM120A",-1
"CEP170B:FAM120A",-0.5
"CIAPIN1:FAM120A",-1
"CLCN5:FAM120A",-0.5
"CLNS1A:FAM120A",0.5
"COA3:FAM120A",-1
"COL4A1:FAM120A",0.5
"COPG1:FAM120A",0.5
"CREB3L2:FAM120A",1
"CREG1:FAM120A",-0.5
"CSRP1:FAM120A",0.5
"CST3:FAM120A",0.5
"CTDSP2:FAM120A",-0.5
"CTNNB1:FAM120A",-1
"CXorf40B:FAM120A",0.5
"CYP1B1:FAM120A",0.5
"DCN:FAM120A",1
"DDX5:FAM120A",0.5
"DLST:FAM120A",-1
"DMD:FAM120A",1
"DST:FAM120A",0.5
"EIF2S2:FAM120A",-1
"ERGIC2:FAM120A",-0.5
"ERH:FAM120A",-0.5
"ACTN1:FAM129A",1
"ADGRF5:FAM129A",-1
"AHCTF1:FAM129A",-0.5
"ALDH3A2:FAM129A",-0.5
"ALPK1:FAM129A",1
"ANKRD17:FAM129A",-0.5
"ANXA1:FAM129A",0.5
"AP2S1:FAM129A",-1
"ARHGAP29:FAM129A",-1
"ARIH1:FAM129A",-1
"ATM:FAM129A",-0.5
"ATP2C1:FAM129A",0.5
"ATP5C1:FAM129A",-1
"ATP5E:FAM129A",-0.5
"AURKAIP1:FAM129A",0.5
"BBIP1:FAM129A",0.5
"BGN:FAM129A",0.5
"BPTF:FAM129A",-1
"BTN3A3:FAM129A",-0.5
"C14orf1:FAM129A",0.5
"C1orf61:FAM129A",-1
"C6orf106:FAM129A",-0.5
"CCDC53:FAM129A",0.5
"CCDC93:FAM129A",1
"CCT3:FAM129A",0.5
"CDC16:FAM129A",0.5
"CDH11:FAM129A",0.5
"CELF1:FAM129A",-0.5
"CEP170B:FAM129A",0.5
"CIAPIN1:FAM129A",-0.5
"CLCN5:FAM129A",-1
"CLNS1A:FAM129A",1
"COA3:FAM129A",-0.5
"COL4A1:FAM129A",-0.5
"COPG1:FAM129A",-0.5
"CREB3L2:FAM129A",0.5
"CREG1:FAM129A",0.5
"CSRP1:FAM129A",1
"CST3:FAM129A",-0.5
"CTDSP2:FAM129A",-1
"CTNNB1:FAM129A",-0.5
"CXorf40B:FAM129A",1
"CYP1B1:FAM129A",-0.5
"DCN:FAM129A",0.5
"DDX5:FAM129A",1
"DLST:FAM129A",-0.5
"DMD:FAM129A",0.5
"DST:FAM129A",1
"EIF2S2:FAM129A",-0.5
"ERGIC2:FAM129A",0.5
"ERH:FAM129A",-1
"FAM120A:FAM129A",0.5
"ACTN1:FAM168B",0.5
"ADGRF5:FAM168B",-0.5
"AHCTF1:FAM168B",-1
"ALDH3A2:FAM168B",-1
"ALPK1:FAM168B",0.5
"ANKRD17:FAM168B",0.5
"ANXA1:FAM168B",1
"AP2S1:FAM168B",-0.5
"ARHGAP29:FAM168B",-0.5
"ARIH1:FAM168B",-0.5
"ATM:FAM168B",0.5
"ATP2C1:FAM168B",-0.5
"ATP5C1:FAM168B",-0.5
"ATP5E:FAM168B",-1
"AURKAIP1:FAM168B",-0.5
"BBIP1:FAM168B",-0.5
"BGN:FAM168B",1
"BPTF:FAM168B",-0.5
"BTN3A3:FAM168B",0.5
"C14orf1:FAM168B",-0.5
"C1orf61:FAM168B",-0.5
"C6orf106:FAM168B",0.5
"CCDC53:FAM168B",-0.5
"CCDC93:FAM168B",0.5
"CCT3:FAM168B",-0.5
"CDC16:FAM168B",-0.5
"CDH11:FAM168B",1
"CELF1:FAM168B",-1
"CEP170B:FAM168B",-0.5
"CIAPIN1:FAM168B",-1
"CLCN5:FAM168B",-0.5
"CLNS1A:FAM168B",0.5
"COA3:FAM168B",-1
"COL4A1:FAM168B",0.5
"COPG1:FAM168B",0.5
"CREB3L2:FAM168B",1
"CREG1:FAM168B",-0.5
"CSRP1:FAM168B",0.5
"CST3:FAM168B",0.5
"CTDSP2:FAM168B",-0.5
"CTNNB1:FAM168B",-1
"CXorf40B:FAM168B",0.5
"CYP1B1:FAM168B",0.5
"DCN:FAM168B",1
"DDX5:FAM168B",0.5
"DLST:FAM168B",-1
"DMD:FAM168B",1
"DST:FAM168B",0.5
"EIF2S2:FAM168B",-1
"ERGIC2:FAM168B",-0.5
"ERH:FAM168B",-0.5
"FAM120A:FAM168B",1
"FAM129A:FAM168B",0.5
"ACTN1:FBN1",0.5
"ADGRF5:FBN1",-0.5
"AHCTF1:FBN1",-1
"ALDH3A2:FBN1",-1
"ALPK1:FBN1",0.5
"ANKRD17:FBN1",0.5
"ANXA1:FBN1",1
"AP2S1:FBN1",-0.5
"ARHGAP29:FBN1",-0.5
"ARIH1:FBN1",-0.5
"ATM:FBN1",0.5
"ATP2C1:FBN1",-0.5
"ATP5C1:FBN1",-0.5
"ATP5E:FBN1",-1
"AURKAIP1:FBN1",-0.5
"BBIP1:FBN1",-0.5
"BGN:FBN1",1
"BPTF:FBN1",-0.5
"BTN3A3:FBN1",0.5
"C14orf1:FBN1",-0.5
"C1orf61:FBN1",-0.5
"C6orf106:FBN1",0.5
"CCDC53:FBN1",-0.5
"CCDC93:FBN1",0.5
"CCT3:FBN1",-0.5
"CDC16:FBN1",-0.5
"CDH11:FBN1",1
"CELF1:FBN1",-1
"CEP170B:FBN1",-0.5
"CIAPIN1:FBN1",-1
"CLCN5:FBN1",-0.5
"CLNS1A:FBN1",0.5
"COA3:FBN1",-1
"COL4A1:FBN1",0.5
"COPG1:FBN1",0.5
"CREB3L2:FBN1",1
"CREG1:FBN1",-0.5
"CSRP1:FBN1",0.5
"CST3:FBN1",0.5
"CTDSP2:FBN1",-0.5
"CTNNB1:FBN1",-1
"CXorf40B:FBN1",0.5
"CYP1B1:FBN1",0.5
"DCN:FBN1",1
"DDX5:FBN1",0.5
"DLST:FBN1",-1
"DMD:FBN1",1
"DST:FBN1",0.5
"EIF2S2:FBN1",-1
"ERGIC2:FBN1",-0.5
"ERH:FBN1",-0.5
"FAM120A:FBN1",1
"FAM129A:FBN1",0.5
"FAM168B:FBN1",1
"ACTN1:FBXW7",0.5
"ADGRF5:FBXW7",-0.5
"AHCTF1:FBXW7",-1
"ALDH3A2:FBXW7",-1
"ALPK1:FBXW7",0.5
"ANKRD17:FBXW7",0.5
"ANXA1:FBXW7",1
"AP2S1:FBXW7",-0.5
"ARHGAP29:FBXW7",-0.5
"ARIH1:FBXW7",-0.5
"ATM:FBXW7",0.5
"ATP2C1:FBXW7",-0.5
"ATP5C1:FBXW7",-0.5
"ATP5E:FBXW7",-1
"AURKAIP1:FBXW7",-0.5
"BBIP1:FBXW7",-0.5
"BGN:FBXW7",1
"BPTF:FBXW7",-0.5
"BTN3A3:FBXW7",0.5
"C14orf1:FBXW7",-0.5
"C1orf61:FBXW7",-0.5
"C6orf106:FBXW7",0.5
"CCDC53:FBXW7",-0.5
"CCDC93:FBXW7",0.5
"CCT3:FBXW7",-0.5
"CDC16:FBXW7",-0.5
"CDH11:FBXW7",1
"CELF1:FBXW7",-1
"CEP170B:FBXW7",-0.5
"CIAPIN1:FBXW7",-1
"CLCN5:FBXW7",-0.5
"CLNS1A:FBXW7",0.5
"COA3:FBXW7",-1
"COL4A1:FBXW7",0.5
"COPG1:FBXW7",0.5
"CREB3L2:FBXW7",1
"CREG1:FBXW7",-0.5
"CSRP1:FBXW7",0.5
"CST3:FBXW7",0.5
"CTDSP2:FBXW7",-0.5
"CTNNB1:FBXW7",-1
"CXorf40B:FBXW7",0.5
"CYP1B1:FBXW7",0.5
"DCN:FBXW7",1
"DDX5:FBXW7",0.5
"DLST:FBXW7",-1
"DMD:FBXW7",1
"DST:FBXW7",0.5
"EIF2S2:FBXW7",-1
"ERGIC2:FBXW7",-0.5
"ERH:FBXW7",-0.5
"FAM120A:FBXW7",1
"FAM129A:FBXW7",0.5
"FAM168B:FBXW7",1
"FBN1:FBXW7",1
"ACTN1:GBAS",-1
"ADGRF5:GBAS",1
"AHCTF1:GBAS",0.5
"ALDH3A2:GBAS",0.5
"ALPK1:GBAS",-1
"ANKRD17:GBAS",0.5
"ANXA1:GBAS",-0.5
"AP2S1:GBAS",1
"ARHGAP29:GBAS",1
"ARIH1:GBAS",1
"ATM:GBAS",0.5
"ATP2C1:GBAS",-0.5
"ATP5C1:GBAS",1
"ATP5E:GBAS",0.5
"AURKAIP1:GBAS",-0.5
"BBIP1:GBAS",-0.5
"BGN:GBAS",-0.5
"BPTF:GBAS",1
"BTN3A3:GBAS",0.5
"C14orf1:GBAS",-0.5
"C1orf61:GBAS",1
"C6orf106:GBAS",0.5
"CCDC53:GBAS",-0.5
"CCDC93:GBAS",-1
"CCT3:GBAS",-0.5
"CDC16:GBAS",-0.5
"CDH11:GBAS",-0.5
"CELF1:GBAS",0.5
"CEP170B:GBAS",-0.5
"CIAPIN1:GBAS",0.5
"CLCN5:GBAS",1
"CLNS1A:GBAS",-1
"COA3:GBAS",0.5
"COL4A1:GBAS",0.5
"COPG1:GBAS",0.5
"CREB3L2:GBAS",-0.5
"CREG1:GBAS",-0.5
"CSRP1:GBAS",-1
"CST3:GBAS",0.5
"CTDSP2:GBAS",1
"CTNNB1:GBAS",0.5
"CXorf40B:GBAS",-1
"CYP1B1:GBAS",0.5
"DCN:GBAS",-0.5
"DDX5:GBAS",-1
"DLST:GBAS",0.5
"DMD:GBAS",-0.5
"DST:GBAS",-1
"EIF2S2:GBAS",0.5
"ERGIC2:GBAS",-0.5
"ERH:GBAS",1
"FAM120A:GBAS",-0.5
"FAM129A:GBAS",-1
"FAM168B:GBAS",-0.5
"FBN1:GBAS",-0.5
"FBXW7:GBAS",-0.5
"ACTN1:GLTSCR2",1
"ADGRF5:GLTSCR2",-1
"AHCTF1:GLTSCR2",-0.5
"ALDH3A2:GLTSCR2",-0.5
"ALPK1:GLTSCR2",1
"ANKRD17:GLTSCR2",-0.5
"ANXA1:GLTSCR2",0.5
"AP2S1:GLTSCR2",-1
"ARHGAP29:GLTSCR2",-1
"ARIH1:GLTSCR2",-1
"ATM:GLTSCR2",-0.5
"ATP2C1:GLTSCR2",0.5
"ATP5C1:GLTSCR2",-1
"ATP5E:GLTSCR2",-0.5
"AURKAIP1:GLTSCR2",0.5
"BBIP1:GLTSCR2",0.5
"BGN:GLTSCR2",0.5
"BPTF:GLTSCR2",-1
"BTN3A3:GLTSCR2",-0.5
"C14orf1:GLTSCR2",0.5
"C1orf61:GLTSCR2",-1
"C6orf106:GLTSCR2",-0.5
"CCDC53:GLTSCR2",0.5
"CCDC93:GLTSCR2",1
"CCT3:GLTSCR2",0.5
"CDC16:GLTSCR2",0.5
"CDH11:GLTSCR2",0.5
"CELF1:GLTSCR2",-0.5
"CEP170B:GLTSCR2",0.5
"CIAPIN1:GLTSCR2",-0.5
"CLCN5:GLTSCR2",-1
"CLNS1A:GLTSCR2",1
"COA3:GLTSCR2",-0.5
"COL4A1:GLTSCR2",-0.5
"COPG1:GLTSCR2",-0.5
"CREB3L2:GLTSCR2",0.5
"CREG1:GLTSCR2",0.5
"CSRP1:GLTSCR2",1
"CST3:GLTSCR2",-0.5
"CTDSP2:GLTSCR2",-1
"CTNNB1:GLTSCR2",-0.5
"CXorf40B:GLTSCR2",1
"CYP1B1:GLTSCR2",-0.5
"DCN:GLTSCR2",0.5
"DDX5:GLTSCR2",1
"DLST:GLTSCR2",-0.5
"DMD:GLTSCR2",0.5
"DST:GLTSCR2",1
"EIF2S2:GLTSCR2",-0.5
"ERGIC2:GLTSCR2",0.5
"ERH:GLTSCR2",-1
"FAM120A:GLTSCR2",0.5
"FAM129A:GLTSCR2",1
"FAM168B:GLTSCR2",0.5
"FBN1:GLTSCR2",0.5
"FBXW7:GLTSCR2",0.5
"GBAS:GLTSCR2",-1
"ACTN1:GULP1",1
"ADGRF5:GULP1",-1
"AHCTF1:GULP1",-0.5
"ALDH3A2:GULP1",-0.5
"ALPK1:GULP1",1
"ANKRD17:GULP1",-0.5
"ANXA1:GULP1",0.5
"AP2S1:GULP1",-1
"ARHGAP29:GULP1",-1
"ARIH1:GULP1",-1
"ATM:GULP1",-0.5
"ATP2C1:GULP1",0.5
"ATP5C1:GULP1",-1
"ATP5E:GULP1",-0.5
"AURKAIP1:GULP1",0.5
"BBIP1:GULP1",0.5
"BGN:GULP1",0.5
"BPTF:GULP1",-1
"BTN3A3:GULP1",-0.5
"C14orf1:GULP1",0.5
"C1orf61:GULP1",-1
