GSM1676853	GSM1676854	GSM1676855	GSM1676856	GSM1676857	GSM1676858	GSM1676859	GSM1676860	GSM1676861	GSM1676862	GSM1676863
4317	0.306774176	-3.355219369	-1.906015185	0.469843106	-2.192485602	-2.217794853	-3.492441968	-0.856605606	-2.424261592	-2.835634116	-2.001000863
431707	-0.085406643	0.279909777	-0.321495813	-1.236946676	-1.57938312	-0.382765931	-0.601668464	-1.765395103	-1.307283049	-0.106558805	-1.766809864
4318	0.230092099	-0.45558756	0.910170174	0.809425772	0.291678221	1.629968661	2.144652056	1.43136072	1.029500536	1.814063748	2.030448464
4319	-0.74317028	-1.335349996	-2.407504508	0.875916293	-0.608413344	-2.164248905	2.398483954	-0.610519431	-1.706426495	-0.947153418	-0.479969614
432	-2.02006064	-1.912447798	-1.610224874	-3.840113261	-1.505511842	-1.192254961	-1.670114704	0.102608867	-2.021906774	-1.142122122	-1.633450659
4320	-0.277664352	0.27123069	-0.157102108	-3.28574123	0.91707292	-1.941736907	-1.879058946	1.420394028	-2.281098188	-1.228021067	-1.967102688
4321	-0.022234536	-0.960182035	-1.582059097	-3.191892701	-0.010255603	-0.188929981	-0.496975153	-3.03012681	-2.360970056	-1.631521454	0.338725783
4322	-2.486932876	-4.459327138	-1.000250824	-1.574504284	1.23730431	-0.478550344	-3.28379193	0.640959581	-1.198510626	-2.874524975	0.184162823
4323	0.14529585	0.590749553	-2.418549908	-0.790127812	0.674417997	0.406424532	-1.897302135	-1.487379512	-1.218391566	-1.466511173	2.253170745
4324	-1.799239459	-1.772442444	0.292527214	-2.623126285	-0.500797709	-1.096966833	0.566534219	-2.459876306	-1.823767061	-1.081692468	-0.325668294
4325	0.485715198	-3.059076632	1.112262059	1.027651515	-0.004185138	-1.692804272	-3.12447416	-1.775626602	-1.584652525	0.393286058	-1.722539488
4326	-1.295019181	-1.078807449	0.943537432	-1.933628649	1.240693375	-1.446148803	-0.498930174	-1.588613963	0.505160562	-0.983244032	1.284877338
4327	-2.180029746	0.391847194	0.45460013	1.240524341	-0.776061985	-2.105447166	-0.733428968	-1.185323657	-0.615622142	0.034264347	0.538441446
4329	-0.572075135	0.924509141	0.392916688	1.360326529	0.657896984	-0.104641424	-0.123423419	1.886619209	-0.08712887	-1.575084983	1.910446656
433	-2.763539528	-2.185204617	-0.770711099	-1.056803424	-2.142411657	-2.110412652	-3.278400713	-2.411398412	-2.148965048	0.623800755	-1.590903357
4330	1.165402949	0.204962645	-2.034021687	-0.267778795	-0.990832248	0.900600664	-3.386902234	0.195208019	-2.616143316	-0.00486338	0.009508448
4331	-4.001378684	-3.991944386	-3.959122803	-4.589614746	-3.881228221	-4.476330585	-2.693121449	-5.26995466	-2.982429411	-2.862460903	-3.628124638
4332	-0.479021582	-0.21789439	0.137720469	-3.030790765	0.723191086	0.177121887	0.149750433	0.630678573	-2.901963878	0.604067056	-2.500923031
4335	1.981657341	0.971398639	1.376488323	1.260532006	-0.305205459	0.260562755	0.461149362	-1.055507457	1.445619153	0.499289931	1.007161376
4336	0.13596032	1.872598793	1.612171509	2.240775714	0.643803888	0.10495424	0.812345866	-0.425169843	0.835361838	2.696251286	-0.582835249
4337	-1.556011585	-0.715881394	0.581134011	-0.117547812	0.340568289	1.194588693	1.124420709	-1.526859125	-0.039926467	1.166139533	0.581248628
4338	1.123788084	1.33899188	1.532963807	1.617188366	-0.364788657	1.675947325	-1.682537195	0.333084896	1.051552244	0.360139079	1.785977989
434	-1.73265212	-0.262984687	0.697050686	-2.048246433	-1.791391207	-0.652454546	-1.821903743	-0.531476715	-1.956103043	-1.527508512	-2.147832923
4340	0.904286463	-2.655392194	1.370767067	-0.482628205	-0.807903594	-2.93358984	-1.606547841	-0.233744164	-0.205972649	0.595426106	-1.485943551
4342	-2.331030154	-1.783483171	-2.49131851	-2.26940754	-1.952223487	-2.209592759	-2.259257774	-3.088180321	-1.863428505	-0.211182554	-0.970911838
4343	-1.470377472	-2.333408999	-1.438507767	-3.102116138	-1.461165712	-1.545190789	-1.762826873	-1.727278562	-2.286117496	-1.8186605	-2.297454364
4345	0.332291845	0.248509425	-2.376300183	0.484871489	-1.879090456	0.008145309	0.762921603	-0.898899441	-0.30032285	-1.492819313	-2.010695536
435	2.194921424	1.737336925	1.587316236	1.41712009	-0.301951503	1.188805481	1.159648426	1.483273806	1.207452595	0.974068545	0.373830218
4350	0.573367155	1.104312841	-0.512962244	0.866514328	0.160215367	-0.390536897	-0.642922376	1.974631418	1.302464059	-1.075239563	0.458921766
4351	-0.829800237	0.054451875	0.251584407	1.324957408	1.228346359	-1.036022361	-1.644067127	0.686020898	0.879145103	1.558008334	2.193617591
4352	-1.787184134	0.034016384	-0.295883395	-2.778950955	-1.798666939	-2.217607025	-0.335299549	-3.397198927	-2.283210338	-3.003646606	1.099953671
4353	-2.898780532	-1.95978003	-2.23310363	-4.09772568	-2.192840812	-2.468540592	-2.506760532	-2.268180157	-3.715823206	-3.403134874	-2.51242352
4354	2.441442492	2.326951662	2.46182894	2.902571904	2.511802799	2.183977515	3.341153852	3.446692637	3.77020114	-0.287297877	3.814327667
4355	1.78415583	2.852659507	1.393349928	2.89147557	1.896837466	1.862587797	1.584483149	2.703979237	2.810427684	3.147015809	1.074006118
4356	3.754480544	4.24360043	4.348221518	3.881912649	3.146403185	2.600373139	4.004949224	4.445041488	3.299381171	3.232645037	4.474060066
4357	-0.124572133	-1.528818638	1.239736473	1.340104548	-0.979531034	1.324893052	1.957654336	0.780590524	-1.402904818	0.980727876	1.187655222
4358	-0.823694108	-0.027595799	0.860114654	-1.923660823	0.346209938	-0.17119065	0.956853292	1.56766199	1.53528672	-0.249181211	-0.644923181
4359	1.406663763	-2.032388162	0.217882557	0.574515686	2.116373494	1.497329246	1.186721194	1.460779455	1.587308288	0.540684886	-0.654235267
4360	-3.129503645	-2.072958318	-0.017506316	-1.127520745	-1.788158052	-0.541256335	-2.260493946	-1.918461462	-1.363428389	-0.132157117	-0.191686719
4361	-1.135306904	-2.4223377	-0.17517345	-0.142235728	-1.563843825	0.34553514	-2.704132101	-2.000648544	-1.622944743	-0.196906793	-1.193757847
4363	-2.164892067	-1.319720804	-0.600044756	-1.633041541	0.350320985	-1.24947669	-0.899509657	-1.104881729	-1.446139572	0.282984752	1.38994513
438	-2.897100909	0.060180242	1.283185774	0.029944168	-0.859996803	1.169301837	-1.754804876	-1.928065764	-1.866374496	1.326417708	-1.884577723
43847	-2.615400791	-2.999799278	-3.064686403	-5.176328905	-1.477772974	-2.528426897	-0.392787332	-2.209099955	-2.169510154	-3.267527419	-1.654435112
43849	0.339501682	-1.781440435	-3.340742993	-3.1780544	0.481279606	-0.095607278	1.196318909	0.833147662	-0.227429878	0.915676283	-1.6547416
439	-2.467255515	-0.158953731	-1.22585896	-2.89958113	0.658713974	-1.581091566	0.176456831	1.648800722	0.527587454	-1.991458806	1.135010502
439911	2.74654973	3.249974545	2.71204807	2.298884905	0.951044575	0.236629811	3.034698858	2.844368747	3.28739534	3.128220873	2.807405129
439916	-2.843211162	-4.275354015	-3.279105389	-4.931576601	-2.152023826	-3.271591524	-2.0322739	-3.227017209	-2.389569833	-1.474906996	0.021139024
439921	3.443799021	4.229561883	4.043205986	3.476720239	1.818445303	2.825455257	5.20333358	4.489358417	3.857075586	3.904933164	4.002627606
439927	-1.004804438	-1.726752677	-0.648326894	0.754273085	-0.678882139	0.388353225	-2.509830715	-0.090539212	-0.522298092	-0.590627928	0.79044456
439931	-1.0114026	-0.470876747	-2.119579565	-2.477497861	-1.486716735	-1.265404768	0.875509712	1.512059883	-2.395759308	-1.833930516	-1.748646074
439933	-0.195348124	-2.564553251	-1.291656548	-1.738292388	-0.20006936	-0.491775545	-3.74170672	0.009040583	1.534589739	-2.488403412	-0.744561613
439936	-3.052285587	-2.256963089	-1.713122321	-3.201323366	-2.004711137	-2.710052706	-4.194948484	-1.723812375	-2.46696543	-1.603687749	-3.023096756
439938	1.118121502	1.907750203	1.189205127	1.86796995	0.437392436	1.861631063	0.833548463	2.472019291	1.565511921	1.437960177	1.357255114
439941	-1.296584497	-3.970335692	-2.236614227	-3.128807259	-1.736785198	-0.96558806	-2.772869484	-1.95045242	-2.594279055	-2.097943097	-2.246740807
439949	1.795000012	0.277648202	0.264055318	1.660777843	0.918891821	1.030494404	-1.245044081	1.137102755	1.043413836	1.717285765	-0.187640127
439951	-2.285088746	-1.966115091	-1.396647723	-2.986684887	-1.575091843	-0.638921045	-3.133875843	-0.07984001	-3.093214239	-0.869663646	-1.489444664
439990	-5.70090949	-2.889698465	-3.978357433	-3.96780997	-2.493373001	-3.537701421	-3.963042584	-3.452045341	-3.178400541	-2.265059894	-1.859390721
439994 /// 642361	2.301138475	2.494443285	2.251351451	2.190862315	1.733914215	2.191081585	3.30693021	2.835726324	1.769249372	1.988283455	1.136499764
440	-3.068850036	-4.003234334	-3.378714898	-4.728436989	-2.615942243	-1.632381137	-2.868857386	-2.960206573	-1.993370111	-3.331632349	-2.218621698
440021	0.573043207	-0.209736707	-2.442974772	-1.456472174	-0.677208924	1.214480331	0.882251101	-0.433778806	-1.122832908	-0.1890507	-1.02004441
440026	1.626867752	2.760333247	2.382861954	2.211968883	2.467162976	-0.049746467	2.495616203	2.724967693	1.703477967	1.749418726	2.045822081
440028	-1.957691621	-2.689851934	0.723559902	-0.011775741	-0.831660568	-2.595344264	-2.103266623	0.665057839	-1.562788765	0.464696986	-1.689076173
440072	2.706735532	2.437452471	2.687072641	0.92018349	1.928546948	1.668909207	2.026050379	2.309479524	1.890193545	3.44999128	1.797158285
440073	2.617586451	2.534431254	2.200365765	2.810600089	1.156979928	0.659879635	2.886727233	2.56383345	0.953734677	0.638107077	0.42942318
440078 /// 100128890 /// 100132923 /// 101928910 /// 102725108	-1.803033722	0.771198326	1.006543008	-3.131210172	0.359469742	1.478547508	-1.963203909	-2.062697596	0.897701709	0.75329096	-0.177219251
440078 /// 101928910	-0.644826695	-2.275826682	-2.749536086	-3.538187622	0.678543196	-0.936934821	-2.827875283	-2.092348935	-1.292178245	-1.957653991	-1.332944239
440087	0.473808778	-0.334710974	-0.704998527	0.585061295	0.31170302	-1.797243103	0.321344914	0.697901535	-1.65247233	1.058742205	-0.774836588
440101	-0.46397594	-3.29885559	-2.007480658	-1.360528264	-2.210604119	-1.620847354	-1.774185791	-1.986741168	0.572079089	-1.599569068	0.839078047
440104	-0.422813644	-1.380353559	1.079312864	-0.750229879	1.133186534	0.491747612	-1.335251176	0.911070819	1.069499161	-0.536586622	-1.825433897
440117	-0.018769663	-2.022341736	-2.011304376	-0.863333031	0.15575611	0.760476865	-1.268017036	-1.972965325	-0.975674615	-0.399398104	-1.401938033
440119	0.938722789	0.186295228	1.631685346	0.488917658	1.483714167	0.913050407	0.189386683	0.510713858	0.840041735	1.276792243	-1.354248091
440131	-2.362584106	-3.59676787	-3.502205339	-3.141625937	-1.960920537	-1.506069376	-4.02213837	-2.51657006	-3.310331178	-1.871383627	-1.696758365
440132	-0.173169905	-3.413938279	-0.218323925	-3.437699266	-2.285850925	-2.727229221	-3.782080684	-2.138498082	-1.754495115	-2.606426203	-2.040469482
440137	-0.009277772	-1.878557138	0.618975611	0.531532855	-0.18833327	-0.37737731	-1.870068736	0.695308427	-2.169014427	0.353100571	-1.061053458
440145	-2.701995137	-2.105849266	-1.821340919	-2.714299673	-1.729267587	-2.391170809	-2.331292676	0.37180045	-0.699013525	1.181528892	-0.301600761
440149	-2.038169401	0.84607989	0.95319715	-1.653181002	0.050705588	-0.144874183	1.162989905	-0.195684647	1.082103703	0.530028403	-1.399640957
440173	-0.545463897	-3.149062772	-0.53443138	-3.428535657	-1.689666152	-0.945828233	-1.554333912	-1.443106854	-2.106039655	-1.455120391	-2.401166392
440184	-1.546815872	-2.188541359	-0.947951172	-2.44547265	-0.487536375	-0.062040569	-0.105330213	-0.701330801	0.045194766	-1.711606855	-2.311988079
440193	-1.238668858	-0.380083401	-1.845482515	-4.115880364	-1.925876153	-0.268570117	-2.610566589	-2.261428179	-2.114957023	0.073224489	1.101336212
440200	-1.592141757	-0.433532151	-1.7602873	-1.12832202	-1.731928673	-0.489008782	-2.447709263	-0.232086038	-0.09154869	-0.149569587	-2.777638824
440253	3.044960048	1.824104185	1.487670724	1.843740578	0.585613863	1.736695174	2.680360404	1.966312479	1.667813158	2.019255036	1.428867926
440275	-0.462093617	-3.216162421	-2.368787988	-2.069526814	-1.754283078	0.265669401	0.163369466	-3.38381135	-0.630959225	-2.367144797	0.794288402
440279	-1.005211821	-2.545165984	-1.66494461	-0.609824595	-2.216402632	-0.267702731	-0.645307669	-0.010586353	-3.254612018	-2.487921265	-2.898901852
440288	-0.805245297	0.263943124	-0.645372216	-1.672013687	-1.245118431	-1.703697652	0.679511168	1.420536561	0.362095967	-2.057631649	-0.139167288
440299	1.282948789	0.663718559	0.003277504	0.249943117	-0.249351302	1.057496213	0.430784527	0.648923675	0.0571975	1.303586457	-1.298837246
440307	-0.072419878	-1.497155035	-0.031527463	-1.462254956	-0.752537205	-1.386489987	-1.615207893	0.042557412	-1.766093641	-0.226696907	0.694799996
440330	-0.098413548	-1.34457999	-2.361080172	-3.604832192	-1.359753742	-2.476443743	-1.944653605	-2.028553645	-1.295603679	-2.536933938	-1.941555164
440335	-2.628122286	-3.166806927	-1.804309399	-2.956392361	-2.862704934	-2.232224908	-2.980331207	-2.214655258	-1.28958851	-1.475273755	-2.369315387
440346	-0.540616593	-2.122109344	-2.041929457	-2.224451522	0.397526857	-1.701859474	-0.286017833	-0.353435221	0.893940641	-0.454319588	-0.840896012
440348	1.988159651	3.26365215	2.521042956	2.66403747	2.355456958	2.339788998	1.528604882	3.069679934	2.256766854	2.947583542	2.634269487
440352	-2.668024721	-3.274769105	-3.114741574	-0.754911838	-1.325016764	-2.255147764	-2.627909121	-1.154988697	-2.234902115	-1.367226638	-2.323855615
440352 /// 100652781	-1.320245593	-0.749842394	-1.793556048	-2.796471188	-2.043427825	-2.320121736	-1.985381931	-2.330035679	-2.940302878	-1.082361547	-2.008385679
440354 /// 552900 /// 595101	4.890323053	4.074319536	3.823894238	3.799111016	3.494326965	4.037699782	4.874005722	5.379378444	6.008001075	5.062573497	4.489295411
440356	-2.021927646	-2.640570321	-1.22972312	-3.642801067	-4.236809049	-2.297635211	-2.072564283	-1.24970349	-3.330448013	-0.797527369	-0.915842059
440387	0.554663634	-2.033499927	-2.101227566	-3.18901866	0.717296173	0.488828148	-1.768406944	-0.902858399	-0.418882691	-1.230619034	0.282862476
440416	0.323850936	-3.105379605	-0.332547814	-3.066794448	-2.079312673	-2.388477343	0.656272907	-1.385028796	-2.535173427	0.716455693	-1.070288187
440423	-0.177684694	1.983667665	0.229238493	1.32472727	2.023135208	0.732120378	-2.442845324	-1.664862697	1.692467119	-0.527556004	-0.408757064
440432	-2.300393717	-2.838931773	-1.951105557	-3.630915592	-2.40462078	-0.655934415	-3.311795979	-3.153915841	-0.262683685	-1.669702479	-1.210654254
440434	1.34395669	-0.136198918	0.016166144	-1.602202153	1.191742802	-0.383858633	-1.328543742	-0.445575419	-1.459150331	0.823313891	-0.722020857
440465	-1.298944285	0.544772586	0.230403431	-1.93176241	-0.576093179	-1.805389321	-1.958518543	-0.532586512	-0.653053675	0.026897438	-0.883869656
440482	-0.779140573	-2.5320292	1.272643129	-2.723380722	-1.411617808	0.762103824	2.052705775	1.697884394	-1.702499517	1.99472341	0.909510294
440498	2.785075304	2.1312321	2.738476441	1.923368873	1.701601352	1.774152559	2.806319143	1.427964533	2.966704769	2.462077296	2.851711372
440503	-1.164396259	1.655892104	0.893034954	0.10566635	-0.830152275	-1.385241096	-1.057407373	-1.397670095	-0.761318518	0.978866619	-1.865753146
440508	2.39764325	1.628293485	2.182858518	1.61991921	1.841850957	0.924317006	1.427610579	1.091584813	1.944306202	0.52216158	0.596411754
440515	2.00271291	-1.502090617	-0.078615141	-0.867104194	-0.385014025	0.376248864	0.543538607	-2.084105675	0.340067912	-1.266315611	-0.010609405
440556	-2.977362604	-2.223402412	-0.411560208	-0.151218821	-0.865591007	0.100254125	-2.895615097	-3.036303335	-3.657437765	-1.071546847	-3.170956675
440560	0.952082716	1.581856117	2.102726645	0.973574909	1.160981279	0.879329662	2.738879305	-0.512710876	0.434605583	0.802436358	2.028956707
440570	-1.968807583	-1.905674902	-2.407441704	-2.734144991	-0.493600527	0.551148493	-3.054956069	0.494728047	-1.931903457	0.798738374	-1.156460609
440574	4.477380895	4.481714175	5.433113732	5.267488439	4.38770461	4.134042124	5.210502657	5.447284804	5.787985634	4.707842658	5.34156215
440584	0.394500154	-1.507026756	0.964665199	1.618425435	-1.766930198	2.224504797	-1.73342084	-0.383134648	0.172480676	1.71125555	0.31292169
440590	-1.487748907	-1.92602816	-1.562598434	-4.859589924	-2.822363291	-1.665993385	-3.551006095	-0.553332103	-2.810578838	-2.349268262	-2.797492328
440602	0.438567214	1.091514695	0.861523414	-0.843343217	-0.746192097	-1.106801892	1.389144627	-0.108626058	0.926341912	-1.370076436	-0.792668066
440603	-2.710726896	-1.961207713	-0.380646545	-2.526257481	0.412908097	-1.945738817	-1.46038942	-2.622671766	-2.219238377	-0.719298061	-0.488928601
440699	-0.179100827	-2.63863698	-1.983943489	-0.923566219	-1.677705378	-0.721336851	-2.77540588	-3.389544806	-2.507541012	0.091667906	-1.731608726
440704	-1.962753492	-2.657555906	0.146778557	1.301436112	0.327213036	-0.476845199	-0.146048675	-0.086936035	-2.059705458	-1.521052283	-2.154803758
440712 /// 100505650 /// 101929219	-3.972945906	-5.726554354	-4.022318202	-4.926756417	-5.468189806	-4.117750632	-6.343820747	-5.421988839	-5.450274642	-3.951981758	-3.719292498
440712 /// 101929219	-0.880895025	-0.216134472	1.327247882	1.964335509	-0.41734524	-0.884626499	1.334857576	0.503546772	-0.563139892	0.411188439	-0.913432932
440730	0.759546589	1.937990879	0.435662523	-1.570611405	2.454444104	0.014550549	-1.63652509	-0.003453316	0.758088336	0.615320901	1.625202786
440738	-3.544618892	-1.459792589	-2.859350198	-2.4647085	-0.645855381	-1.849138725	-1.872902762	-0.029066875	-2.713373008	-1.908773697	-1.256200427
440757	-2.105135046	-3.37883963	-3.601462083	-5.922954991	-3.640765451	-1.897150609	-4.852290433	-2.090465071	-2.009071115	-4.222603463	-2.919730941
440792	-1.865753329	-2.356508073	-2.765360479	-3.471734307	-1.612105956	-2.496694028	-4.034670592	-2.254666019	-2.726605356	-2.678589904	-1.450792783
440823	3.964862558	4.811619916	4.783179566	4.618638168	4.135281844	3.949633853	4.698567064	4.683920123	4.414119579	2.994371228	4.152628513
440829	1.677760276	1.198083837	2.129415968	1.749089308	1.960765077	-0.735300097	0.02739891	1.408206377	2.443339092	1.406616806	-0.232408473
440836	1.099201128	0.719584281	0.425618967	-3.1873346	0.162107365	-2.200677214	-4.339218703	-1.441939293	-1.965446918	-2.955093796	-1.174362739
440854	-1.106242028	-0.464168203	-2.799769997	-2.714999923	-1.556395527	-1.690966015	1.14047194	-2.596204551	-0.585584756	-2.733070197	-0.528703313
440867 /// 101927533	-2.934444449	-2.488893216	-2.277110691	-2.783755587	-1.393787015	-2.742099143	-2.087008088	-1.81023361	-2.101970672	-3.27612619	-1.664957952
440888	0.763886273	-0.440213388	1.816552611	1.51622996	1.813575492	-0.1655627	-1.657941475	0.359753723	1.640943474	-0.340135231	-2.443643739
440895 /// 100271835 /// 100288570 /// 100507334	-0.784745865	-2.941396081	-0.336490106	-3.570372564	0.417421381	-0.708076152	-2.642780848	-2.020772773	-2.48452866	0.428312257	-0.768829346
440896 /// 101927424 /// 101929800	1.073907282	1.670751288	-0.068646074	-0.616716109	1.865351897	1.809185527	0.911394294	2.259447378	2.070955997	-0.272200381	1.825428888
