Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold.Change,C_GSM764196.CEL,C_GSM764197.CEL,C_GSM764198.CEL,P_GSM764189.CEL,P_GSM764190.CEL,P_GSM764191.CEL,P_GSM764192.CEL,P_GSM764193.CEL,P_GSM764194.CEL,P_GSM764195.CEL,countP
CBLL1,-0.136650559,8.219113024,-0.926174883,0.373152257,0.76443116,-4.956037074,-1.099349839,346.5598438,336.1985469,277.0830941,272.5444032,341.5909787,355.9989379,314.0144509,296.009856,252.8659931,219.5193883,10
METTL7B,0.20654923,6.336216149,0.926011962,0.373233442,0.764431877,-4.956149634,1.153924817,73.78521729,65.36727655,80.96006146,93.45145877,85.41129141,140.9784171,65.7978018,62.65446791,99.1662098,65.99780162,4
BCL2L2,0.161852351,7.877624129,0.925700394,0.373388733,0.764440754,-4.956364847,1.118722602,219.0924218,255.5733686,183.5453781,373.1634502,238.6380261,243.2924218,199.254921,222.3889826,209.9473747,249.8762998,10
LOC100270804,-0.136705616,5.357639599,-0.925582049,0.373447731,0.764470953,-4.956446577,-1.099391794,53.21681072,42.27081638,37.39051331,40.67170315,50.27327924,34.91168222,41.20155248,42.99607051,31.04676045,40.67170315,4
NAT9,-0.086110033,6.810057774,-0.925423782,0.37352664,0.764499069,-4.956555865,-1.061504166,114.2361361,111.4075459,125.8381861,112.4448296,106.1098361,98.23118695,121.8576926,110.2095225,122.9241735,102.1250223,8
AHSP,-0.111741903,4.230688918,-0.92538814,0.373544412,0.764499069,-4.956580474,-1.080532078,19.91666804,19.21062215,20.35043891,16.63762349,16.9406611,15.58402733,24.09699552,18.56481165,18.55275401,19.16671087,7
CBX4,0.297461307,6.978751416,0.925354112,0.37356138,0.764499069,-4.956603968,1.228979888,99.3603051,75.85817574,172.6558054,266.3855251,80.57136064,132.6477345,156.9924218,120.1812119,108.6190127,134.1919035,10
NIPAL2,0.263995197,4.991349498,0.925307505,0.373584621,0.764499069,-4.956636147,1.20079943,30.82377546,31.23087606,22.76563459,40.89192591,37.74652489,30.07513306,32.32752206,26.84099446,63.24520013,18.99278843,7
TSPAN7,0.170512549,9.852876253,0.924993317,0.373741323,0.764613912,-4.956853033,1.125458257,820.0067888,903.2875801,832.9111537,972.1358076,622.1618394,1026.856647,873.8136423,1148.04919,896.1924218,1327.24189,10
NDUFB1,0.078976465,11.83949631,0.924821268,0.373827151,0.764661144,-4.956971773,1.056268394,3463.908037,3819.324098,3316.283905,3323.210741,3789.684556,3569.289747,3945.64832,3951.390772,3903.800255,3640.256324,10
AP2A2,0.085512089,7.229255959,0.924694742,0.373890279,0.764661144,-4.957059085,1.061064303,153.3565249,143.489132,135.5469734,167.6739283,158.8709019,163.5764819,153.7268569,153.5924401,130.9168462,143.969973,10
ZNF606,0.147078645,6.166525994,0.924591736,0.373941678,0.764685035,-4.957130158,1.107324946,55.68146277,77.54236033,69.29478496,74.71125614,80.4275088,85.61586655,87.6667006,55.58928537,60.15326904,81.04250017,10
CSTA,0.51910977,5.173298471,0.924418145,0.374028309,0.76478098,-4.95724992,1.433070684,30.28624351,25.29636341,28.80637186,196.4221858,24.64463373,62.49151839,33.13596976,28.0701053,27.95081004,21.56333793,8
UBE2D3,0.115694072,9.604764338,0.923828925,0.374322464,0.764867713,-4.957656289,1.083496184,659.7113412,829.5929366,728.8027369,771.105199,795.5395162,1023.626768,795.6137425,667.3695984,727.1664871,846.7849052,10
CDRT4 ,-0.074591709,4.801013105,-0.923632476,0.374420573,0.764867713,-4.957791727,-1.053062971,30.82104938,26.69769029,29.34809176,29.41885044,29.48974779,27.17364001,26.43437904,27.24150422,26.03341543,26.55905631,7
RBP7,0.304268869,6.767627603,0.923601572,0.374436008,0.764867713,-4.957813031,1.234792709,110.406286,71.17087011,105.7141518,223.9800541,90.40029266,186.7048241,95.60156434,104.7922928,115.5865381,64.85202704,8
MIA3,0.117617643,6.064603252,0.923447778,0.37451283,0.764867713,-4.957919042,1.084941792,62.9017211,65.31408385,61.49780047,85.89247876,58.26649672,83.53195518,63.53530018,61.02391157,65.36826977,67.39646964,10
BTBD10,0.099337314,7.651834097,0.923280647,0.374596326,0.76491499,-4.958034229,1.071281269,198.4724601,186.9544613,189.6973635,217.742255,190.1356229,259.9752726,195.6592785,183.0191515,194.5427524,205.0539676,10
HNRNPH3,-0.097564623,7.910018943,-0.923188797,0.374642218,0.76491499,-4.958097525,-1.069965755,241.1389937,293.1792981,226.8479728,218.2457981,235.401514,280.635543,236.5484954,230.5793652,215.7800256,238.0917491,10
C1orf204,-0.124106003,5.053845485,-0.922937556,0.374767769,0.764939252,-4.958270634,-1.089832185,29.54037221,40.92568367,36.31788668,30.66438742,30.94342522,28.13529719,28.17348399,38.49386152,33.13713279,38.82015098,3
DCAF7,-0.111434275,6.173056775,-0.922822244,0.374825403,0.76498335,-4.958350073,-1.080301699,66.41670892,76.80750317,86.61425778,58.07397165,63.05947243,83.56747478,70.82862236,74.49332106,74.41467229,72.06565046,10
ZBTB3,0.112488621,6.091756356,0.922821817,0.374825617,0.76498335,-4.958350368,1.081091491,72.18540716,56.78043102,65.71203691,73.8916841,71.79409276,60.80190907,68.2954713,85.77389395,59.14489747,72.35275299,5
RABEPK,0.102889883,7.250332482,0.922630815,0.374921095,0.765066856,-4.958481932,1.073922499,143.6937331,154.5794875,136.7948667,168.0381482,140.3933986,169.9110796,137.9744447,151.0215712,139.8408693,188.611443,9
INPP1,0.222948982,7.593704126,0.922603524,0.374934738,0.765066856,-4.958500728,1.167116828,156.7328959,171.9964154,193.276259,207.8081936,255.0947459,286.9551371,220.2054692,143.1623549,242.3230289,119.4646257,10
KCNC4,-0.346354058,5.160822886,-0.922426696,0.375023149,0.76511722,-4.958622506,-1.271343657,60.40007156,33.00467126,38.02128809,39.83548226,21.39842954,21.7745885,24.88521343,32.4039705,86.43552523,35.00671911,9
CALB2,0.329050945,4.838440605,0.922306476,0.375083264,0.76511722,-4.958705288,1.256186739,23.11457881,24.17597955,25.95753032,71.2941012,20.92784348,52.50288333,27.60654346,21.7551911,24.59040413,21.89385701,4
LOC101929787,0.169667387,4.325165637,0.922261922,0.375105545,0.76511722,-4.958735965,1.124799133,21.06068792,14.97399333,19.9501492,29.41677927,24.46857535,22.57710678,20.27254693,15.72807775,17.18302691,18.69536158,8
PSMG2,0.110344054,9.533899727,0.922136054,0.375168495,0.76511722,-4.958822623,1.079485642,697.7404154,802.776205,619.3349408,884.4924218,650.799667,798.6292216,836.7150626,721.4363295,657.7861787,791.2924218,10
FOXRED1,0.114563632,7.98008211,0.922120656,0.375176197,0.76511722,-4.958833224,1.08264753,250.9000332,196.0988988,276.906715,248.1022679,226.4401074,231.503324,264.9750679,297.8924218,292.7499506,257.1750625,10
PITPNC1,-0.092460371,3.093599737,-0.922111139,0.375180956,0.76511722,-4.958839775,-1.066186907,9.135942407,8.990977817,8.663406481,9.112146651,7.585460155,9.648691169,7.797242737,7.2629603,8.775747803,8.709721853,3
CUEDC1,0.174615744,7.485258467,0.921988191,0.375242455,0.76511722,-4.958924412,1.128663749,155.7784875,185.0891514,154.7347699,161.4770061,236.5205202,197.9448078,224.6176199,117.3417877,213.9076787,179.3702246,10
SLU7,0.122254667,8.454655744,0.921915984,0.375278576,0.76511722,-4.958974114,1.088434557,313.0048837,357.9520017,322.5924218,387.1924218,440.3074464,411.5808968,327.4778127,341.3116344,361.0761523,276.0259298,10
BZW1,0.182427934,7.852416051,0.921845795,0.375313689,0.765139489,-4.959022424,1.134792038,222.9714857,215.2526927,197.2042183,346.1226562,248.7974569,305.9405343,172.8852993,181.0614875,213.6797902,260.587148,10
ZNF594,-0.15087502,4.926220252,-0.921458274,0.375507598,0.765172593,-4.959289095,-1.11024265,35.62264808,31.66753665,31.035397,42.58904156,28.2109012,24.07907838,29.55290919,22.79599171,31.99509703,30.92473425,10
SDHAP1 ,-0.112976847,10.96058006,-0.921393831,0.375539851,0.765172593,-4.959333433,-1.081457408,1899.930267,2029.340129,2419.454052,1680.382685,1745.084439,2049.043658,2092.989281,2332.264445,1721.12099,2097.450583,10
ACP1,0.130878106,8.192173375,0.921358864,0.375557352,0.765179737,-4.959357489,1.094959953,264.3755044,286.8924218,272.6422528,286.293116,345.8172282,417.9735538,272.9719485,251.3130209,275.9614762,282.7339099,10
C19orf18,0.150122413,6.129241934,0.920976185,0.375748925,0.765370407,-4.959620713,1.109663623,65.27190932,60.93578675,69.30370386,104.1532268,71.9515362,61.66282891,67.1600574,77.84843087,54.61050713,77.6476233,7
KIAA1958,0.098360489,6.540683693,0.920742415,0.375865986,0.765452552,-4.959781466,1.070556167,81.25119625,91.84452439,93.7050629,95.52219265,84.59285935,81.39259029,107.7187876,91.4081483,101.8644396,106.0356542,4
POMP,0.171242047,7.016851187,0.920551003,0.375961854,0.765490425,-4.959913066,1.126027489,93.93715495,157.3319246,114.5357079,141.830513,176.2449698,137.1941161,130.6536937,99.49242276,155.8680463,112.8082807,10
ZNF180,0.156038594,5.157447547,0.920190878,0.37614227,0.7655356,-4.960160599,1.114223457,30.68714034,33.75934174,34.96608624,38.64367876,33.37603968,51.6253277,26.8328833,36.0631267,32.37392357,44.37767734,10
TSPAN31,0.109702031,7.374422336,0.920098124,0.376188748,0.765537533,-4.960224341,1.07900536,145.2839211,172.4924218,155.3924218,154.7975211,196.877721,181.765146,151.9412057,139.825851,184.2883981,187.315455,10
DEGS1,0.154503838,7.617891774,0.920035222,0.376220269,0.765537533,-4.960267564,1.113038763,173.8990756,201.9698505,172.3401066,293.0691889,204.9924218,230.9168133,199.0924218,153.7141631,197.6580107,168.3924218,10
CDH13,-0.118628154,8.312068125,-0.919959568,0.376258184,0.765552106,-4.960319548,-1.085701987,340.6890798,315.579683,354.8710526,332.7725866,367.7129859,314.5527656,291.4961865,248.5454209,368.4152515,268.2589564,10
LOC401320,-0.079670491,5.242123777,-0.91985218,0.376312006,0.765555186,-4.96039333,-1.056776647,44.52613632,39.17338195,34.90343351,39.0582429,36.71499073,38.51941789,35.09085294,37.73836835,37.25758693,36.34654565,4
SLC12A7,0.139945693,7.312922503,0.91978893,0.376343709,0.765555186,-4.960436784,1.101863638,145.5634678,147.8904087,152.3232501,219.8638611,164.0133465,161.1178522,140.8455338,134.8132488,203.9583824,140.0031398,8
CEP162,-0.102456981,5.111965838,-0.919299998,0.376588843,0.76576893,-4.960772603,-1.073600301,38.92060638,39.38876905,31.31718133,30.37226838,29.94610623,31.80989369,36.644415,39.13796446,34.04786323,36.06950397,6
POLR2J4,0.092946676,7.126044111,0.919085387,0.376696477,0.76577223,-4.96091996,1.066546359,110.0390298,149.966393,144.2649854,150.7690263,144.2649854,145.0878871,132.2098522,148.369551,137.0953149,139.9887725,10
DDN,0.399018861,9.108503171,0.918797011,0.37684114,0.765854713,-4.961117921,1.318610853,408.7666655,428.3924218,537.3234594,974.4479842,609.1397183,432.1444109,319.8695744,277.292176,967.6924218,1267.713978,10
ZBTB33,0.111091668,8.190843625,0.918491726,0.376994327,0.76596052,-4.961327432,1.080045183,273.4513257,278.1654705,279.0342858,268.605655,347.6245454,380.7995196,289.4870418,288.50295,258.7121943,278.3153272,10
SFSWAP,0.09413488,7.964432237,0.918481047,0.376999687,0.76596052,-4.96133476,1.067425128,253.6581691,246.6330645,217.1652169,288.8850315,264.4554062,289.0602994,234.5458763,233.2482931,251.1465018,229.1924218,10
PKIG,0.099380535,9.148816341,0.918352729,0.377064089,0.765993337,-4.961422805,1.071313363,608.8216079,566.086665,459.2051518,613.0019289,532.7369903,620.4520605,523.6743363,538.6114035,590.3954682,650.337692,10
MYD88,-0.157056784,6.430938265,-0.918309858,0.377085607,0.765993337,-4.961452218,-1.115010104,92.64944945,82.63871205,105.4326342,111.6775415,62.0432679,95.31816623,70.17434395,76.46422282,79.78420885,100.15254,10
SEC13,0.076597606,9.522779621,0.918250884,0.377115209,0.765993337,-4.961492677,1.054528149,687.9563933,725.342245,713.5113223,706.9995179,712.562779,840.5188231,712.8692436,717.7270701,741.6679715,810.867517,10
CENPBD1P1 ,0.219863115,5.342391226,0.918248009,0.377116652,0.765993337,-4.96149465,1.16462308,34.02699879,38.06020943,37.44345194,64.06991296,33.83996624,53.9359048,31.74082095,27.5842804,54.78773175,44.42262515,10
TMEM206,-0.134312474,3.826900094,-0.918245898,0.377117712,0.765993337,-4.961496098,-1.097569635,13.05864526,19.40306513,13.71431327,15.41239987,17.14858354,11.40712492,13.05844514,12.80521555,13.20528238,14.31772057,4
STAT1,-0.100108172,3.559584634,-0.918033316,0.377224433,0.766149549,-4.961641923,-1.071853826,12.19835027,12.06880712,12.8808486,12.1462396,14.32906604,11.20939048,10.83743578,11.5310329,11.6515558,9.640224611,3
EIF1B-AS1,-0.076936198,4.908401628,-0.917984539,0.377248923,0.766170828,-4.961675379,-1.054775669,30.96870778,32.01368244,30.55665861,26.56223527,27.46608032,28.58098912,30.30965999,31.32655337,32.01368244,31.07626071,3
UBL5,0.08215337,9.590917927,0.91789076,0.377296011,0.76618108,-4.961739697,1.058596926,691.2910823,806.4337632,729.9581631,823.5237513,802.4984671,837.1859755,677.770825,766.6442018,773.8041452,821.7924218,10
RP3-522P13.1,-0.088978346,3.180082505,-0.917547215,0.377468545,0.766361236,-4.961975269,-1.063616709,9.976004546,9.754049143,8.709794488,7.661568812,9.272857642,8.444454039,10.14925289,8.910353158,9.47504719,8.586961046,5
PPP1R9A,0.166143343,7.311516622,0.917360338,0.377562421,0.766361236,-4.962103382,1.12205496,125.85247,190.8750526,131.0137462,124.6016364,196.1155498,155.8234929,160.5501647,133.6169575,200.7682117,198.1957767,10
HDAC9,0.220282925,6.743475933,0.917283047,0.377601253,0.766361236,-4.962156362,1.164962023,72.28727182,159.5048214,77.42393322,99.43415865,110.2924218,141.5764002,101.2228434,83.60580842,115.0924218,147.7544518,10
HNRNPA0,0.097693873,10.00850872,0.917234539,0.377625624,0.766361236,-4.96218961,1.070061617,963.3790428,1104.224969,891.1910173,1021.762726,1189.194938,1146.171517,990.3232503,1150.885449,970.2743396,920.940278,10
ANAPC16,0.133934944,9.402181816,0.917034757,0.377726013,0.766361236,-4.962326531,1.097282457,545.5978436,714.5924218,653.7572034,702.572481,819.407524,744.7924218,815.45837,681.6965707,506.0771065,654.0396033,10
MUC20,-0.153197056,6.057678821,-0.916863658,0.377812004,0.766361236,-4.962443773,-1.112031038,59.51865158,90.85484855,68.30828858,52.35407994,82.53654184,55.13817309,61.80928204,66.39680369,59.51865158,79.99310732,5
LSM14A,0.126833645,9.785568535,0.916771154,0.3778585,0.766361236,-4.962507153,1.091894634,880.5896476,885.5159025,732.9924218,1101.196738,942.2189887,1119.674112,886.7530063,750.5047411,838.3639563,773.9804646,10
ILF3-AS1,0.113075102,6.641283846,0.916565903,0.377961681,0.766366504,-4.962647761,1.081531063,104.3667251,107.6485061,75.09741437,93.37453986,98.56867142,93.68177192,100.5950114,117.4924218,100.3924227,113.8024777,10
APOL6,0.175027455,6.102420312,0.915425283,0.378535438,0.76693367,-4.963428676,1.128985889,69.8666057,55.62264143,64.69452777,113.3220923,52.44262473,68.59914591,58.90531589,70.3164151,72.36969876,76.32048311,10
RUNDC3B,0.188814979,3.96838658,0.915229385,0.37863404,0.76693367,-4.963562715,1.139827084,13.09668465,13.11050859,16.96943698,17.86149174,12.62712411,25.3881611,14.76280678,13.1873633,20.14146993,13.49938911,5
PRO1804,0.235069164,3.35959668,0.915173452,0.378662196,0.76693367,-4.963600981,1.176963161,8.766555952,9.510092912,9.213026651,9.548916278,18.48621003,16.74651743,8.226583223,10.11750058,8.769369592,7.834117164,4
PAPOLG,0.106506724,6.442214636,0.915030009,0.378734411,0.76693367,-4.963699109,1.076618204,87.30429153,88.18323105,73.13888289,88.50104829,88.13440107,104.8313582,93.53392629,91.72539367,70.21879327,89.11100054,10
SLC7A2,-0.202371156,10.74977623,-0.914981884,0.378758641,0.76693367,-4.963732027,-1.150587862,1843.905615,2210.692422,1681.433977,1203.042422,2341.260073,2244.762987,2092.51245,1390.779863,1377.184441,1319.120401,10
CXorf56,-0.149947663,5.609335848,-0.914864878,0.378817556,0.766963521,-4.963812056,-1.109529221,53.10465389,56.91741884,47.87939146,48.16628208,56.20578264,46.12975277,56.66960335,32.74406467,40.81282232,56.16586049,8
PTPN7,-0.108399608,4.702846529,-0.914239666,0.379132473,0.76704398,-4.964239542,-1.078031705,25.19345788,25.26992247,32.48838641,22.26205823,23.01958937,25.94084974,25.6493525,24.59040413,26.594568,31.12266467,6
UBE2NL,-0.081687977,8.441013279,-0.914070227,0.37921785,0.767103662,-4.964355353,-1.058255493,354.1826694,330.0148136,404.4584812,312.4477277,352.7593324,363.5283689,365.5233163,323.7939814,329.4920442,347.955928,7
SPOPL,0.137590838,6.436005031,0.914023069,0.379241615,0.767103662,-4.964387583,1.100066576,69.8739376,95.43390225,79.66984346,114.2653633,86.34496588,105.6565709,76.99991754,87.03051854,90.09243956,70.81014514,10
LRRC3B,-0.691521994,7.772193078,-0.913724911,0.37939189,0.767245583,-4.964591321,-1.614986375,257.7364442,662.2497333,167.4737454,31.40359099,766.7044668,249.5992776,307.1010398,167.3565667,221.3887541,127.5140082,10
CPT2,0.145878456,6.762997962,0.913585403,0.379462218,0.767274288,-4.964686631,1.106404137,96.73856313,108.6025451,98.61367533,108.0296683,88.48929987,98.02635859,134.4164554,159.4002938,105.152074,104.4094051,10
DSTNP2,0.110484584,6.347119332,0.913340239,0.37958583,0.767410711,-4.964854094,1.079590797,76.21941364,79.93421317,75.40104103,89.03808662,102.2948821,88.02408758,66.0975519,88.45073305,78.32090758,75.81613126,9
ZNF697,0.226897151,5.641595705,0.913076815,0.379718681,0.76747262,-4.965033989,1.170315207,41.79568196,50.1216689,42.68503784,64.60975122,47.23009546,70.41301424,26.81610048,59.75146242,48.6021758,64.25293815,9
ZC3H10,-0.099392751,6.138800807,-0.913037383,0.37973857,0.76747262,-4.965060914,-1.071322434,74.8213979,72.90023144,74.12543154,64.59617247,68.77975544,56.62491022,77.80446431,65.05048369,72.6818687,80.64060423,10
SUDS3,0.149515833,5.712250899,0.912864783,0.379825637,0.767554949,-4.965178757,1.109197164,47.53488784,46.8154013,52.09031571,53.20988734,48.5730153,75.3407163,40.33966764,46.84041742,63.18833409,58.21344389,10
TMEM37,0.402736719,5.086971166,0.912771238,0.379872831,0.767593578,-4.965242617,1.322013326,42.78594898,21.75293311,23.47353415,104.3795461,22.08999434,58.06403472,33.83090549,34.72309496,29.23933802,20.47829521,3
JRK,-0.095326625,7.436244455,-0.912413528,0.380053335,0.767815038,-4.965486763,-1.068307245,186.2800742,175.8225823,182.2295556,174.1376493,185.0274959,138.0567693,158.3153156,195.5576178,171.9308702,171.8415979,10
ATG16L1,0.179798395,4.70378011,0.912156761,0.380182939,0.767815038,-4.965661965,1.132725585,18.24154552,24.75301772,30.17067613,26.65548169,29.42329319,41.55139343,26.11099418,21.14254748,24.69310334,23.87230917,9
FAM156A ,0.09927347,7.636498485,0.911914144,0.38030543,0.767843404,-4.965827473,1.071233861,201.1153488,191.0789086,177.4313414,257.3768988,201.5594403,192.7895342,189.8789531,199.1569077,210.5621742,179.206614,10
RP5-1136G13.2,0.129052641,4.631509927,0.911661708,0.380432906,0.767898781,-4.965999641,1.093575359,24.25839697,25.50322137,20.40002957,34.31073858,25.00067659,24.59286507,21.86178051,28.6949417,24.26887018,21.59806305,8
CRKL,0.121201083,9.307127321,0.911564675,0.380481915,0.767898781,-4.96606581,1.087639976,634.6821936,645.7803866,519.8924218,566.7778968,742.802721,828.8962892,665.2117913,553.0654331,609.4988789,624.0140472,10
